---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.UpdData = 2
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.FileName = "..\Input\FullBody-GaitNormal_1-euler-leftarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
3.137142857142857e+00 -6.377691095547192e-01 3.534623237181385e-01 -3.212396298325668e-01 -2.274987629673893e-01 1.779827045828007e-01 3.042566889071447e-01 7.386544917165245e-01 -2.523684643607593e-02 -5.369739856741972e-02
3.146938775510204e+00 -6.384053242255432e-01 3.503008025817036e-01 -3.412194856128479e-01 -2.231890349929693e-01 1.776757983414993e-01 2.945083373189731e-01 7.363006231698288e-01 -3.120154897065008e-02 -5.243063919807864e-02
3.156734693877551e+00 -6.389852515457377e-01 3.473394905378173e-01 -3.610235600051976e-01 -2.193405798382745e-01 1.774912854995988e-01 2.859512907241321e-01 7.334261224683245e-01 -3.688686830393118e-02 -5.134104879953749e-02
3.166530612244898e+00 -6.395130181232194e-01 3.445713735678655e-01 -3.805704741461711e-01 -2.158884326747643e-01 1.773644344933119e-01 2.784593045359612e-01 7.299838686057875e-01 -4.219036327802006e-02 -5.040531161941797e-02
3.176326530612245e+00 -6.400054996726737e-01 3.419860187664583e-01 -3.997827007794745e-01 -2.127625148009174e-01 1.772422655802497e-01 2.719189683343936e-01 7.259559186771976e-01 -4.706586452410533e-02 -4.958826004924916e-02
3.186122448979592e+00 -6.404868066537016e-01 3.395714987244252e-01 -4.185887368033581e-01 -2.098936391897841e-01 1.770827903596773e-01 2.662307423842893e-01 7.213484485571119e-01 -5.151524099527638e-02 -4.884968398398836e-02
3.195918367346938e+00 -6.409818956256248e-01 3.373158352333978e-01 -4.369237480429198e-01 -2.072205859585983e-01 1.768539159421118e-01 2.613072825091918e-01 7.161832946193134e-01 -5.557507308388843e-02 -4.814951844249475e-02
3.205714285714286e+00 -6.415104605142362e-01 3.352081381017773e-01 -4.547287389052468e-01 -2.046945083429775e-01 1.765323549869946e-01 2.570690484301563e-01 7.104975120103244e-01 -5.930342619843421e-02 -4.745121127420315e-02
3.215510204081633e+00 -6.420825796812598e-01 3.332394410091806e-01 -4.719498119366945e-01 -2.022784738566908e-01 1.761029283085651e-01 2.534398082281543e-01 7.043511605521947e-01 -6.277073660253318e-02 -4.672407951359522e-02
3.225306122448980e+00 -6.426972967626899e-01 3.314029248244974e-01 -4.885387537575827e-01 -1.999441421870660e-01 1.755582166227464e-01 2.503445451413291e-01 6.978327031563074e-01 -6.605464984158349e-02 -4.594673129715172e-02
3.235102040816327e+00 -6.433446204908884e-01 3.296936760124241e-01 -5.044536875288599e-01 -1.976710154005422e-01 1.748987140092539e-01 2.477081868144676e-01 6.910538163877694e-01 -6.923507901248627e-02 -4.511058289328577e-02
3.244897959183674e+00 -6.440102276124451e-01 3.281083817479165e-01 -5.196578687233995e-01 -1.954502449124268e-01 1.741340988328085e-01 2.454531449367161e-01 6.841369195547518e-01 -7.238773655254338e-02 -4.421992109062003e-02
3.254693877551021e+00 -6.446807024516064e-01 3.266448117079674e-01 -5.341167766842474e-01 -1.932882584736740e-01 1.732857457359161e-01 2.434970655624192e-01 6.772047324463139e-01 -7.557835597964391e-02 -4.328847563304343e-02
3.264489795918367e+00 -6.453465159086692e-01 3.253007390731164e-01 -5.477939794563083e-01 -1.912060148992377e-01 1.723896934137197e-01 2.417517050089040e-01 6.703762358589046e-01 -7.885900655286049e-02 -4.233520988351314e-02
3.274285714285714e+00 -6.460016213524424e-01 3.240724594324604e-01 -5.606453013308617e-01 -1.892356125862642e-01 1.714991508122420e-01 2.401221259511304e-01 6.637664440892973e-01 -8.226537549005264e-02 -4.138085381768505e-02
3.284081632653061e+00 -6.466411172583029e-01 3.229535982274965e-01 -5.726131773830636e-01 -1.874172930215478e-01 1.706858719246984e-01 2.385084948923426e-01 6.574865732452323e-01 -8.581453842376274e-02 -4.044662020466806e-02
3.293877551020408e+00 -6.472584918311781e-01 3.219353912583505e-01 -5.836249868627066e-01 -1.857952882291709e-01 1.700396033951463e-01 2.368140392406416e-01 6.516472530494146e-01 -8.950483771486373e-02 -3.955630605031116e-02
3.303673469387755e+00 -6.478421875592553e-01 3.210098720865711e-01 -5.935955000454134e-01 -1.844103145794932e-01 1.696649783225826e-01 2.349566278776195e-01 6.463675371330545e-01 -9.331878565607665e-02 -3.873970087331589e-02
3.313469387755102e+00 -6.483715814449179e-01 3.201761111737307e-01 -6.024303335984864e-01 -1.832932366751204e-01 1.696761128833829e-01 2.328775304823660e-01 6.417806902405538e-01 -9.722595574408222e-02 -3.803330510946006e-02
3.323265306122449e+00 -6.488143846965383e-01 3.194468774177828e-01 -6.100294662922429e-01 -1.824650790454797e-01 1.701896397906179e-01 2.305456885045516e-01 6.380270533035763e-01 -1.011829830402733e-01 -3.747747008412716e-02
3.333061224489796e+00 -6.491267890928420e-01 3.188520372257031e-01 -6.162916923861116e-01 -1.819401715563184e-01 1.713166955310605e-01 2.279601043529793e-01 6.352408700242986e-01 -1.051336257574160e-01 -3.711272146247555e-02
3.342857142857143e+00 -6.492562061930935e-01 3.184371860284978e-01 -6.211194136635341e-01 -1.817271132710446e-01 1.731543101053306e-01 2.251512266173473e-01 6.335429476320750e-01 -1.090126108841574e-01 -3.697717237900879e-02
3.352653061224490e+00 -6.491475601628157e-01 3.182584131664727e-01 -6.244225777919106e-01 -1.818272277143501e-01 1.757764821063019e-01 2.221808750151201e-01 6.330377655253612e-01 -1.127515652239106e-01 -3.710442040309884e-02
3.362448979591837e+00 -6.487538543077646e-01 3.183746575758386e-01 -6.261215148490734e-01 -1.822314505317482e-01 1.792247445697179e-01 2.191408813769908e-01 6.338064942497091e-01 -1.162836568927088e-01 -3.752128957256184e-02
3.372244897959184e+00 -6.480485235023224e-01 3.188387780260038e-01 -6.261495976611959e-01 -1.829148190378846e-01 1.834982468427956e-01 2.161504343952959e-01 6.358966312358503e-01 -1.195465942482177e-01 -3.824623379400875e-02
3.382040816326531e+00 -6.470363094868981e-01 3.196884405799321e-01 -6.244582675805893e-01 -1.838285043037890e-01 1.885446148685488e-01 2.133524084378393e-01 6.393157316704744e-01 -1.224848348275196e-01 -3.928911575811227e-02
3.391836734693878e+00 -6.457610759203584e-01 3.209382034240740e-01 -6.210262213588821e-01 -1.848940767152412e-01 1.942543051150137e-01 2.109087441060460e-01 6.440263483000082e-01 -1.250496921753672e-01 -4.065113263941396e-02
3.401632653061224e+00 -6.443084404294502e-01 3.225738348247229e-01 -6.158709501297797e-01 -1.860067641244685e-01 2.004619618826926e-01 2.089934453793048e-01 6.499341657557717e-01 -1.271954410202900e-01 -4.232353255329992e-02
3.411428571428571e+00 -6.428002122631759e-01 3.245493599935263e-01 -6.090587909991051e-01 -1.870489938475836e-01 2.069574774169819e-01 2.077814999571363e-01 6.568747895543262e-01 -1.288727329941972e-01 -4.428568116757742e-02
3.421224489795918e+00 -6.413798551815315e-01 3.267873800608574e-01 -6.007102528473718e-01 -1.879107429173878e-01 2.135066356528136e-01 2.074324582970166e-01 6.646103519454701e-01 -1.300235938523897e-01 -4.650354031391012e-02
3.431020408163265e+00 -6.401907482710590e-01 3.291833090126819e-01 -5.909994579333238e-01 -1.885123681474807e-01 2.198776496418278e-01 2.080688228987132e-01 6.728376271202314e-01 -1.305821130304154e-01 -4.892877553943922e-02
3.440816326530612e+00 -6.393505213682427e-01 3.316141322106894e-01 -5.801496477397967e-01 -1.888234523291853e-01 2.258675325134811e-01 2.097526362384342e-01 6.812048440080612e-01 -1.304822077376731e-01 -5.149824068710868e-02
3.450612244897959e+00 -6.389277317994848e-01 3.339515499071559e-01 -5.684280105185118e-01 -1.888684430698629e-01 2.313220558215020e-01 2.124647918458302e-01 6.893408034901912e-01 -1.296716615463134e-01 -5.413402404281119e-02
3.460408163265306e+00 -6.389304715430661e-01 3.360771798448694e-01 -5.561416642824986e-01 -1.887141369447225e-01 2.361451604460459e-01 2.160920882537732e-01 6.968991975019220e-01 -1.281313099407082e-01 -5.674591909680697e-02
3.470204081632653e+00 -6.393128343551540e-01 3.378961029534557e-01 -5.436347185354029e-01 -1.884457288977053e-01 2.402971983079183e-01 2.204282319047755e-01 7.036052882052760e-01 -1.258963133660753e-01 -5.923911571330957e-02
3.480000000000000e+00 -6.399941721240519e-01 3.393450539011520e-01 -5.313145060369995e-01 -1.881365194869652e-01 2.437616869680564e-01 2.252056874423074e-01 7.092583253185385e-01 -1.230669374755349e-01 -6.152093445614611e-02
