---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.UpdData = 2
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.FileName = "..\Input\FullBody-GaitNormal_1-euler-rightarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
3.382040816326531e+00 -5.796748146052749e-01 1.904876000204168e-01 -1.744470216383236e-01 -4.911636512573536e-01 3.807940374333665e-01 8.461921453301500e-01 2.690498169437763e-01 5.461431938251158e-01 3.061708130349539e-01
3.391836734693878e+00 -5.824802442263890e-01 1.870453987694922e-01 -1.830967447152916e-01 -4.943631794023888e-01 3.723133794706743e-01 8.344612873186117e-01 2.654547525282590e-01 5.469146370493072e-01 3.068656317603409e-01
3.401632653061224e+00 -5.852627596895976e-01 1.836017404286139e-01 -1.922224735008262e-01 -4.979743123766607e-01 3.630978132413328e-01 8.208391001394739e-01 2.604180145944062e-01 5.474993388065648e-01 3.073972171848950e-01
3.411428571428571e+00 -5.878863381462885e-01 1.802797567167433e-01 -2.016545389721638e-01 -5.021294771961120e-01 3.533436027452883e-01 8.054744637708855e-01 2.537075666733213e-01 5.476874882129388e-01 3.077133486675804e-01
3.421224489795918e+00 -5.902145363336879e-01 1.771810334110091e-01 -2.112085169775852e-01 -5.069730692816024e-01 3.432843138608670e-01 7.885815997750213e-01 2.451594378308039e-01 5.472344157767468e-01 3.077891480906003e-01
3.431020408163265e+00 -5.921308547035343e-01 1.743727023176573e-01 -2.206942725886247e-01 -5.126326074772618e-01 3.331755097438920e-01 7.704353835250363e-01 2.347426682471863e-01 5.458947382958561e-01 3.076442471218070e-01
3.440816326530612e+00 -5.935589799066036e-01 1.718830055961915e-01 -2.299253596848549e-01 -5.191811456848734e-01 3.232754493585238e-01 7.513647746969736e-01 2.226173784645357e-01 5.434582091971754e-01 3.073386407884004e-01
3.450612244897959e+00 -5.944772326281705e-01 1.697064005986784e-01 -2.387282971900744e-01 -5.266028357326641e-01 3.138253869065581e-01 7.317474290653581e-01 2.091602198877349e-01 5.397886314261005e-01 3.069460367312803e-01
3.460408163265306e+00 -5.949208922977630e-01 1.678150956944982e-01 -2.469511407591229e-01 -5.347779064915225e-01 3.050323810322634e-01 7.120054320272863e-01 1.949244474712914e-01 5.348700776385602e-01 3.065245345646431e-01
3.470204081632653e+00 -5.949695798612239e-01 1.661720559357867e-01 -2.544700073539574e-01 -5.434884796764274e-01 2.970571386065689e-01 6.926010042103824e-01 1.805422798198552e-01 5.288418913639195e-01 3.061035915844531e-01
3.480000000000000e+00 -5.947146476323152e-01 1.647526532584969e-01 -2.611666281301128e-01 -5.524314909208313e-01 2.900449647642738e-01 6.740838023450975e-01 1.666824729110392e-01 5.220146942706148e-01 3.056874870722570e-01
