Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SubTalarEversion
 1.968000000000000e+001, 1.085514231475914e+000, 1.341203267062165e-001,-7.697928830323415e-002, 1.167592066000638e+000,-5.810161835349637e-001,-3.165790657326512e-001
 1.969000000000000e+001, 1.075434988174098e+000, 1.330516819863135e-001,-7.601256169162916e-002, 1.159185990463890e+000,-5.780295185093763e-001,-3.162617952084325e-001
 1.970000000000000e+001, 1.065379990625790e+000, 1.320053652727671e-001,-7.507994550449990e-002, 1.150580546525739e+000,-5.749774655898525e-001,-3.160031310110491e-001
 1.971000000000000e+001, 1.055437187287448e+000, 1.310149976656954e-001,-7.420307615543016e-002, 1.141833307090811e+000,-5.718641114161868e-001,-3.157931374984518e-001
 1.972000000000000e+001, 1.045676762444179e+000, 1.301045123164140e-001,-7.339515323031209e-002, 1.133000344824685e+000,-5.686928436664074e-001,-3.156200500961713e-001
 1.973000000000000e+001, 1.036140635554612e+000, 1.292843693991559e-001,-7.265933306606476e-002, 1.124128630620815e+000,-5.654661118297336e-001,-3.154673553085866e-001
 1.974000000000000e+001, 1.026840379430405e+000, 1.285527695351620e-001,-7.199089933796282e-002, 1.115251492398226e+000,-5.621845240461071e-001,-3.153124803193567e-001
 1.975000000000000e+001, 1.017760417018777e+000, 1.279002173387700e-001,-7.138163373720916e-002, 1.106386971031448e+000,-5.588459418453190e-001,-3.151270763217034e-001
 1.976000000000000e+001, 1.008863472763133e+000, 1.273131424105385e-001,-7.082332010510488e-002, 1.097538010717017e+000,-5.554458656361574e-001,-3.148787251777685e-001
 1.977000000000000e+001, 1.000098555143490e+000, 1.267758876265059e-001,-7.030921976728427e-002, 1.088694747949524e+000,-5.519790912883720e-001,-3.145347449155456e-001
 1.978000000000000e+001, 9.914104852017092e-001, 1.262735077791202e-001,-6.983394070575184e-002, 1.079838458475402e+000,-5.484415427098651e-001,-3.140685849418946e-001
 1.979000000000000e+001, 9.827477098547931e-001, 1.257945937249083e-001,-6.939245586199071e-002, 1.070945294225903e+000,-5.448313103611840e-001,-3.134658971936638e-001
 1.980000000000000e+001, 9.740670892721060e-001, 1.253326949764613e-001,-6.897991450985377e-002, 1.061989369414357e+000,-5.411488346778396e-001,-3.127277685658550e-001
 1.981000000000000e+001, 9.653363691470923e-001, 1.248866220639358e-001,-6.859282158492097e-002, 1.052945466417329e+000,-5.373967823199296e-001,-3.118723763760186e-001
 1.982000000000000e+001, 9.565357463850677e-001, 1.244595241482129e-001,-6.823039009065325e-002, 1.043791145467052e+000,-5.335794580495407e-001,-3.109348278562999e-001
 1.983000000000000e+001, 9.476591559934775e-001, 1.240569153178657e-001,-6.789439088518375e-002, 1.034508997546126e+000,-5.297009584030835e-001,-3.099615520130898e-001
 1.984000000000000e+001, 9.387130275511570e-001, 1.236839411435917e-001,-6.758713667716869e-002, 1.025088962423173e+000,-5.257629038279776e-001,-3.089993424264547e-001
 1.985000000000000e+001, 9.297105832449659e-001, 1.233413123242688e-001,-6.730932182517689e-002, 1.015528465461735e+000,-5.217641398859823e-001,-3.080844035163217e-001
 1.986000000000000e+001, 9.206642047045321e-001, 1.230206604912267e-001,-6.705860701020068e-002, 1.005829791252788e+000,-5.177028034328547e-001,-3.072349792250632e-001
 1.987000000000000e+001, 9.115807378887099e-001, 1.227027672529459e-001,-6.682928727662771e-002, 9.959972852026712e-001,-5.135783739430019e-001,-3.064482233307574e-001
 1.988000000000000e+001, 9.024626378377919e-001, 1.223613633522356e-001,-6.661445263789002e-002, 9.860367895633748e-001,-5.093918162724405e-001,-3.057019934976660e-001
 1.989000000000000e+001, 8.933122654024852e-001, 1.219700731225430e-001,-6.640963838169571e-002, 9.759564171427689e-001,-5.051441768520681e-001,-3.049606859336294e-001
 1.990000000000000e+001, 8.841335112808845e-001, 1.215079141110862e-001,-6.621551229532412e-002, 9.657660247490651e-001,-5.008354204025184e-001,-3.041822354196517e-001
 1.991000000000000e+001, 8.749299867363669e-001, 1.209616315614053e-001,-6.603958029981857e-002, 9.554752257316824e-001,-4.964645173275302e-001,-3.033235870428268e-001
 1.992000000000000e+001, 8.657034639909857e-001, 1.203248169402205e-001,-6.589706252582045e-002, 9.450917457624349e-001,-4.920292397131469e-001,-3.023432639106699e-001
 1.993000000000000e+001, 8.564542174842551e-001, 1.195955641117799e-001,-6.581009285657974e-002, 9.346211529247377e-001,-4.875246307681733e-001,-3.012017746869783e-001
 1.994000000000000e+001, 8.471821029539968e-001, 1.187756714403041e-001,-6.580493938668257e-002, 9.240675478484072e-001,-4.829425739169314e-001,-2.998622725957293e-001
 1.995000000000000e+001, 8.378865531299516e-001, 1.178711588086698e-001,-6.590783767581820e-002, 9.134336448235337e-001,-4.782740865667058e-001,-2.982934150609462e-001
 1.996000000000000e+001, 8.285651681599314e-001, 1.168925414967679e-001,-6.614149286656271e-002, 9.027198398064356e-001,-4.735123090800493e-001,-2.964737985783971e-001
 1.997000000000000e+001, 8.192125048035349e-001, 1.158547836427648e-001,-6.652335707908359e-002, 8.919241785346717e-001,-4.686542136784142e-001,-2.943950455570263e-001
 1.998000000000000e+001, 8.098208735425195e-001, 1.147763807538245e-001,-6.706391504962217e-002, 8.810445372217171e-001,-4.637010888382586e-001,-2.920618269460789e-001
 1.999000000000000e+001, 8.003837101621093e-001, 1.136774783178369e-001,-6.776391545292658e-002, 8.700815750480861e-001,-4.586584013281951e-001,-2.894903892981431e-001
 2.000000000000000e+001, 7.908996884880650e-001, 1.125779014846022e-001,-6.861200432254194e-002, 8.590402104508268e-001,-4.535352755215851e-001,-2.867074547380800e-001
 2.001000000000000e+001, 7.813738644612113e-001, 1.114952292845326e-001,-6.958470433668165e-002, 8.479290663279102e-001,-4.483436959603422e-001,-2.837490769248780e-001
 2.002000000000000e+001, 7.718146671506772e-001, 1.104430689098415e-001,-7.064942882727124e-002, 8.367587451143475e-001,-4.430975065177472e-001,-2.806583320811361e-001
 2.003000000000000e+001, 7.622296828743940e-001, 1.094297637710655e-001,-7.176970847662338e-002, 8.255396885162277e-001,-4.378104460138784e-001,-2.774809577180258e-001
 2.004000000000000e+001, 7.526225444619543e-001, 1.084575776803214e-001,-7.291144699448861e-002, 8.142798465811902e-001,-4.324927190169779e-001,-2.742592972304087e-001
 2.005000000000000e+001, 7.429917153593760e-001, 1.075231803620353e-001,-7.404875136847167e-002, 8.029829649053876e-001,-4.271479976695102e-001,-2.710274050256341e-001
 2.006000000000000e+001, 7.333319624172465e-001, 1.066197802713076e-001,-7.516761945441858e-002, 7.916486616878965e-001,-4.217729126067050e-001,-2.678093340554916e-001
 2.007000000000000e+001, 7.236370895417068e-001, 1.057396009045526e-001,-7.626668713937546e-002, 7.802739068902840e-001,-4.163586713032455e-001,-2.646198037698096e-001
 2.008000000000000e+001, 7.139015079406352e-001, 1.048751961366945e-001,-7.735522671881533e-002, 7.688545092651300e-001,-4.108931729971206e-001,-2.614653389710724e-001
 2.009000000000000e+001, 7.041202252474499e-001, 1.040197005755390e-001,-7.844985346979176e-002, 7.573859509309281e-001,-4.053621639998452e-001,-2.583440893175421e-001
 2.010000000000000e+001, 6.942885156330867e-001, 1.031672642462722e-001,-7.957225500670072e-002, 7.458638052106957e-001,-3.997496959720325e-001,-2.552455106860107e-001
 2.011000000000000e+001, 6.844028367433261e-001, 1.023142182552126e-001,-8.074827875965417e-002, 7.342845876146009e-001,-3.940397117686794e-001,-2.521530955755941e-001
 2.012000000000000e+001, 6.744635357746681e-001, 1.014604226593452e-001,-8.200639453946847e-002, 7.226473255235845e-001,-3.882187124010806e-001,-2.490490097610592e-001
 2.013000000000000e+001, 6.644786475964658e-001, 1.006097935446766e-001,-8.337454271341348e-002, 7.109546123629265e-001,-3.822775409687539e-001,-2.459170882933895e-001
 2.014000000000000e+001, 6.544665089431189e-001, 9.976979149659604e-002,-8.487617110063009e-002, 6.992123132860519e-001,-3.762122906020275e-001,-2.427450059976464e-001
 2.015000000000000e+001, 6.444545212311366e-001, 9.895032882583466e-002,-8.652614028791110e-002, 6.874289801924297e-001,-3.700252996436469e-001,-2.395269643679086e-001
 2.016000000000000e+001, 6.344746609073287e-001, 9.816167159878009e-002,-8.832739108409142e-002, 6.756157260973150e-001,-3.637252830482090e-001,-2.362642617873927e-001
 2.017000000000000e+001, 6.245595018228194e-001, 9.741129771259560e-002,-9.026981878971198e-002, 6.637855759591257e-001,-3.573259379322424e-001,-2.329628772724886e-001
 2.018000000000000e+001, 6.147424068463164e-001, 9.670230222709986e-002,-9.233185070767709e-002, 6.519520084282848e-001,-3.508442706369529e-001,-2.296312257272955e-001
 2.019000000000000e+001, 6.050626722406294e-001, 9.603561207977385e-002,-9.448423381149165e-002, 6.401283354741424e-001,-3.442998848470684e-001,-2.262794936407460e-001
 2.020000000000000e+001, 5.955711227190496e-001, 9.541282153167008e-002,-9.669505036278046e-002, 6.283287887790239e-001,-3.377146187728256e-001,-2.229185521838718e-001
 2.021000000000000e+001, 5.863297676675747e-001, 9.483518784143530e-002,-9.893407440492896e-002, 6.165699687793022e-001,-3.311109492283828e-001,-2.195577337825147e-001
 2.022000000000000e+001, 5.774050764084420e-001, 9.430090972578720e-002,-1.011746996944992e-001, 6.048713284896918e-001,-3.245091972594559e-001,-2.162035124038942e-001
 2.023000000000000e+001, 5.688596123436266e-001, 9.380528162509561e-002,-1.033942662418647e-001, 5.932553866285854e-001,-3.179253261013703e-001,-2.128597134538668e-001
 2.024000000000000e+001, 5.607451278920915e-001, 9.334288848923955e-002,-1.055750087751846e-001, 5.817491492429255e-001,-3.113709397918217e-001,-2.095272684483755e-001
 2.025000000000000e+001, 5.530971334456805e-001, 9.290808465016376e-002,-1.077054443711018e-001, 5.703858719040635e-001,-3.048553359304220e-001,-2.062027824006584e-001
 2.026000000000000e+001, 5.459308913995743e-001, 9.249366574896900e-002,-1.097805302521822e-001, 5.592046854034687e-001,-2.983879534526155e-001,-2.028778318646087e-001
 2.027000000000000e+001, 5.392403012790531e-001, 9.209076337953936e-002,-1.118003458718240e-001, 5.482479670457495e-001,-2.919801424050901e-001,-1.995402402649941e-001
 2.028000000000000e+001, 5.330003269545454e-001, 9.169078958689614e-002,-1.137681358842631e-001, 5.375582267197959e-001,-2.856461543912698e-001,-1.961766923601694e-001
 2.029000000000000e+001, 5.271716019206526e-001, 9.128773704764304e-002,-1.156884520011919e-001, 5.271757597280944e-001,-2.794033907287370e-001,-1.927766102789686e-001
 2.030000000000000e+001, 5.217056856464416e-001, 9.087966806353709e-002,-1.175655277935792e-001, 5.171378917732025e-001,-2.732725033436106e-001,-1.893368543985855e-001
 2.031000000000000e+001, 5.165501682032883e-001, 9.046869743403629e-002,-1.194015840945282e-001, 5.074800897402686e-001,-2.672782430624028e-001,-1.858650171512427e-001
 2.032000000000000e+001, 5.116538355460865e-001, 9.005972853268141e-002,-1.211954379816745e-001, 4.982387903272390e-001,-2.614512677107379e-001,-1.823805148018402e-001
 2.033000000000000e+001, 5.069733128612284e-001, 8.965975562764927e-002,-1.229421113236549e-001, 4.894558872427792e-001,-2.558304963089421e-001,-1.789152268170902e-001
 2.034000000000000e+001, 5.024820536757905e-001, 8.927820584409862e-002,-1.246326299928498e-001, 4.811843468422964e-001,-2.504654712496109e-001,-1.755150131177026e-001
 2.035000000000000e+001, 4.981791854965134e-001, 8.892681278959702e-002,-1.262524950496908e-001, 4.734935411346994e-001,-2.454180718085756e-001,-1.722415406136785e-001
 2.036000000000000e+001, 4.940944372065210e-001, 8.861847077255503e-002,-1.277789611128991e-001, 4.664728964512523e-001,-2.407632651524339e-001,-1.691734161790817e-001
 2.037000000000000e+001, 4.902893306458421e-001, 8.836578005312434e-002,-1.291792500316826e-001, 4.602333774400196e-001,-2.365890217129871e-001,-1.664056517345827e-001
 2.038000000000000e+001, 4.868570914504901e-001, 8.817959029374523e-002,-1.304120273346082e-001, 4.549069904460486e-001,-2.329950969555374e-001,-1.640460735886055e-001
 2.039000000000000e+001, 4.839210100891136e-001, 8.806750367325877e-002,-1.314315264451952e-001, 4.506449986729129e-001,-2.300906229459115e-001,-1.622089227441310e-001
 2.040000000000000e+001, 4.816291196952967e-001, 8.803279030356537e-002,-1.321914616119745e-001, 4.476149101701479e-001,-2.279905950225984e-001,-1.610071623279175e-001
 2.041000000000000e+001, 4.801405314801563e-001, 8.807440227902008e-002,-1.326477469086549e-001, 4.459931908128603e-001,-2.268099566971372e-001,-1.605437117398339e-001
 2.042000000000000e+001, 4.796353016485144e-001, 8.818947436488012e-002,-1.327628877763927e-001, 4.459626275508123e-001,-2.266569143146983e-001,-1.609048547209285e-001
 2.043000000000000e+001, 4.802442025949671e-001, 8.837209307259419e-002,-1.325010152208681e-001, 4.476778546768871e-001,-2.276200634831299e-001,-1.621520372657719e-001
 2.044000000000000e+001, 4.821105545544113e-001, 8.861532066609157e-002,-1.318395424617102e-001, 4.512751657035896e-001,-2.297630787790045e-001,-1.643182527072930e-001
 2.045000000000000e+001, 4.853266996673813e-001, 8.890932850577915e-002,-1.307600983325271e-001, 4.568369283316828e-001,-2.331157424817540e-001,-1.674029981032093e-001
 2.046000000000000e+001, 4.899472000134700e-001, 8.924063559295159e-002,-1.292567022855373e-001, 4.643875765937660e-001,-2.376696285795922e-001,-1.713645683421136e-001
 2.047000000000000e+001, 4.959825703902931e-001, 8.959199013023778e-002,-1.273401617239503e-001, 4.738887231865724e-001,-2.433764788578778e-001,-1.761212220308556e-001
 2.048000000000000e+001, 5.033606091404655e-001, 8.994186312977281e-002,-1.250356786191296e-001, 4.852276855064499e-001,-2.501464636134433e-001,-1.815604676322953e-001
 2.049000000000000e+001, 5.119632627699140e-001, 9.026882974089467e-002,-1.223886531993449e-001, 4.982358668020248e-001,-2.578545821688244e-001,-1.875571388238623e-001
 2.050000000000000e+001, 5.216069315503408e-001, 9.055420554947946e-002,-1.194551065724206e-001, 5.126850601344574e-001,-2.663463622254453e-001,-1.939864968740976e-001
 2.051000000000000e+001, 5.320644943212680e-001, 9.078652957540800e-002,-1.162937211244884e-001, 5.283011849922942e-001,-2.754502649018782e-001,-2.007365419392248e-001
 2.052000000000000e+001, 5.430868220242026e-001, 9.096567336234007e-002,-1.129574254877741e-001, 5.447829951873036e-001,-2.849907047024031e-001,-2.077130027603246e-001
 2.053000000000000e+001, 5.544257461840215e-001, 9.110592634751691e-002,-1.094917180579134e-001, 5.618258472969004e-001,-2.947980377058743e-001,-2.148340097502787e-001
 2.054000000000000e+001, 5.658544112634242e-001, 9.123617218029723e-002,-1.059426835805249e-001, 5.791434131378307e-001,-3.047141110476500e-001,-2.220182116978654e-001
 2.055000000000000e+001, 5.771818978182015e-001, 9.139481598894128e-002,-1.023694409884587e-001, 5.964808163270947e-001,-3.145940571353604e-001,-2.291713673306390e-001
 2.056000000000000e+001, 5.882607639604676e-001, 9.161894065134613e-002,-9.885149609668179e-002, 6.136187714988636e-001,-3.243053989833750e-001,-2.361745880635071e-001
 2.057000000000000e+001, 5.989876656956820e-001, 9.193171672151079e-002,-9.548553179923874e-002, 6.303728728199131e-001,-3.337279488969975e-001,-2.428808272038672e-001
 2.058000000000000e+001, 6.092996188607056e-001, 9.233394693222130e-002,-9.237267121399344e-002, 6.465925229158916e-001,-3.427574060397030e-001,-2.491250540490600e-001
 2.059000000000000e+001, 6.191697001941875e-001, 9.280317655219128e-002,-8.960162816375840e-002, 6.621627588690124e-001,-3.513109383898420e-001,-2.547452187338852e-001
 2.060000000000000e+001, 6.286044381044007e-001, 9.330135509929249e-002,-8.723448609340706e-002, 6.770105870940606e-001,-3.593326314917252e-001,-2.596074510860917e-001
 2.061000000000000e+001, 6.376418365386271e-001, 9.378785221779462e-002,-8.530009922177247e-002, 6.911127322176365e-001,-3.667977206548521e-001,-2.636280995588919e-001
 2.062000000000000e+001, 6.463463877019868e-001, 9.423067896486970e-002,-8.379558698258430e-002, 7.044974372486486e-001,-3.737135585406220e-001,-2.667848341690447e-001
 2.063000000000000e+001, 6.548000479666890e-001, 9.461193339900875e-002,-8.269198176000453e-002, 7.172367287812048e-001,-3.801163996328302e-001,-2.691164924797315e-001
