Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxRotation
 1.952000000000000e+001, 5.013263248377711e-001, 8.061048574166365e-001, 9.736611730872862e-001, 1.552930039818161e+000, 4.463734445701877e-001,-1.091044042346162e+000,-3.555272333085861e-001, 5.615285532000530e-002, 3.339518076288277e-002,-5.551115123125783e-017, 9.714451465470120e-017, 1.110223024625157e-016
 1.953000000000000e+001, 5.015923905106856e-001, 8.060454027752589e-001, 9.757333083818160e-001, 1.552601256702313e+000, 4.430507635850551e-001,-1.091096319520363e+000,-3.552204248096151e-001, 5.599150435964122e-002, 3.374309583144808e-002,-1.110223024625157e-016,-2.775557561562891e-017,-2.220446049250313e-016
 1.954000000000000e+001, 5.018849635338334e-001, 8.059813606094417e-001, 9.778038740823629e-001, 1.552302550580287e+000, 4.395856624677648e-001,-1.091187621271752e+000,-3.549236003016569e-001, 5.581003419405039e-002, 3.411999530685662e-002,-1.110223024625156e-016, 9.714451465470117e-017,-1.110223024625156e-016
 1.955000000000000e+001, 5.022040924831309e-001, 8.059122379160548e-001, 9.798696064893576e-001, 1.552045072545571e+000, 4.359805170297779e-001,-1.091309531580776e+000,-3.546251054511260e-001, 5.560382782291692e-002, 3.450626926997558e-002,-5.551115123125783e-017,-2.498001805406602e-016,-4.440892098500626e-016
 1.956000000000000e+001, 5.025496406928737e-001, 8.058376915447367e-001, 9.819292221813613e-001, 1.551844315139218e+000, 4.322405132424860e-001,-1.091453047851462e+000,-3.543130294097389e-001, 5.536349893960958e-002, 3.488093156815175e-002,-1.110223024625156e-016, 1.249000902703301e-016,-2.220446049250313e-016
 1.957000000000000e+001, 5.029213205433576e-001, 8.057576081368874e-001, 9.839836010752252e-001, 1.551719070228303e+000, 4.283737761230448e-001,-1.091609107129660e+000,-3.539779392229896e-001, 5.507523972355537e-002, 3.522392318337531e-002, 1.665334536937735e-016, 9.714451465470117e-017, 1.110223024625156e-016
 1.958000000000000e+001, 5.033185926776526e-001, 8.056721687990880e-001, 9.860359056327948e-001, 1.551690286084434e+000, 4.243910749481952e-001,-1.091768957414701e+000,-3.536150793439970e-001, 5.472184499207584e-002, 3.552057809460556e-002,-5.551115123125783e-017, 2.359223927328458e-016, 1.110223024625157e-016
 1.959000000000000e+001, 5.037402913421845e-001, 8.055818584788761e-001, 9.880915645105002e-001, 1.551777820062369e+000, 4.203044133727185e-001,-1.091924997278481e+000,-3.532262520267817e-001, 5.428607256840885e-002, 3.576439430134482e-002, 0.000000000000000e+000, 2.220446049250313e-016, 2.220446049250313e-016
 1.960000000000000e+001, 5.041842038047276e-001, 8.054873466453811e-001, 9.901580100477081e-001, 1.551995165488866e+000, 4.161249509978262e-001,-1.092071764520937e+000,-3.528212431611258e-001, 5.375606587798459e-002, 3.595702152224765e-002, 5.551115123125783e-017,-1.110223024625157e-016, 1.110223024625157e-016
 1.961000000000000e+001, 5.046469986662354e-001, 8.053891886047115e-001, 9.922442224154839e-001, 1.552344656896576e+000, 4.118611851157339e-001,-1.092206248979632e+000,-3.524181500267696e-001, 5.313038861041569e-002, 3.610759562147160e-002, 2.220446049250313e-016,-1.387778780781446e-016, 1.110223024625157e-016
