Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularAxialRotation
 7.789999999999999e+000,-3.513903763245440e-001, 3.328554283185814e-001,-3.481832535691021e-001
 7.800000000000000e+000,-3.514082595467920e-001, 3.328414420147703e-001,-3.481841105340536e-001
 7.810000000000000e+000,-3.514273617003505e-001, 3.328247883194022e-001,-3.481851092165632e-001
 7.820000000000000e+000,-3.514481662693862e-001, 3.328064936649320e-001,-3.481862009616195e-001
 7.830000000000000e+000,-3.514711431762012e-001, 3.327877706547149e-001,-3.481873274183673e-001
 7.840000000000000e+000,-3.514967438525937e-001, 3.327699406835478e-001,-3.481884243892281e-001
 7.850000000000000e+000,-3.515253988044906e-001, 3.327543528850707e-001,-3.481894258919733e-001
 7.859999999999999e+000,-3.515574514980921e-001, 3.327423012272910e-001,-3.481902680045914e-001
 7.869999999999999e+000,-3.515930276857253e-001, 3.327349909113024e-001,-3.481908898826163e-001
 7.880000000000000e+000,-3.516319046408885e-001, 3.327336447563860e-001,-3.481912276555427e-001
 7.890000000000000e+000,-3.516734205884584e-001, 3.327396982659909e-001,-3.481912040014363e-001
 7.900000000000000e+000,-3.517164530881070e-001, 3.327548723222595e-001,-3.481907243305937e-001
 7.910000000000000e+000,-3.517595632655000e-001, 3.327809443177261e-001,-3.481896893445638e-001
 7.920000000000000e+000,-3.518013848955353e-001, 3.328192102456056e-001,-3.481880248097150e-001
 7.930000000000000e+000,-3.518410663433119e-001, 3.328699401238353e-001,-3.481857119167258e-001
 7.940000000000000e+000,-3.518784589514632e-001, 3.329322108928663e-001,-3.481827968430323e-001
 7.949999999999999e+000,-3.519140726703457e-001, 3.330040898662201e-001,-3.481793810848199e-001
 7.959999999999999e+000,-3.519489318893639e-001, 3.330829479597053e-001,-3.481756046062625e-001
 7.969999999999999e+000,-3.519843184021050e-001, 3.331658165249527e-001,-3.481716261038477e-001
 7.980000000000000e+000,-3.520215168646896e-001, 3.332496486696910e-001,-3.481676081709855e-001
