Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
 4.600000000000000e-001,-3.174696446212572e-001, 1.962655390738821e-001,-3.490657214579793e-001, 6.061110144841231e-001,-3.494135126226929e-001, 2.875027920799215e-001, 5.235987755982987e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 4.700000000000000e-001,-3.173954391697633e-001, 1.961961394139649e-001,-3.490657199987995e-001, 6.061379763417520e-001,-3.493986793748825e-001, 2.874552562047914e-001, 5.235987755982992e-001,-1.221730476396032e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 4.800000000000000e-001,-3.173162641331672e-001, 1.961355568239263e-001,-3.490657187928400e-001, 6.061638719203375e-001,-3.493849235637796e-001, 2.874120958849519e-001, 5.235987755982987e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 4.900000000000000e-001,-3.172399835507443e-001, 1.960875273362475e-001,-3.490657181834552e-001, 6.061866156488190e-001,-3.493732604836524e-001, 2.873763163982938e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 4.440892098500626e-016, 0.000000000000000e+000
 5.000000000000000e-001,-3.171755588730024e-001, 1.960533545619565e-001,-3.490657182894392e-001, 6.062044609962018e-001,-3.493643929978882e-001, 2.873496853805574e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.100000000000000e-001,-3.171329287869277e-001, 1.960315566141100e-001,-3.490657189668450e-001, 6.062160956211471e-001,-3.493586503478059e-001, 2.873325222169404e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.200000000000000e-001,-3.171224488888066e-001, 1.960178115886480e-001,-3.490657198598191e-001, 6.062207449706774e-001,-3.493559481389708e-001, 2.873236031923681e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 5.300000000000000e-001,-3.171521831255580e-001, 1.960060974396318e-001,-3.490657205888216e-001, 6.062183730393143e-001,-3.493558116927191e-001, 2.873204863369577e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.400000000000000e-001,-3.172230470769199e-001, 1.959913509614204e-001,-3.490657209701521e-001, 6.062099108614183e-001,-3.493575128738384e-001, 2.873204382764264e-001, 5.235987755982987e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.499999999999999e-001,-3.173251364157460e-001, 1.959715148548729e-001,-3.490657209988413e-001, 6.061974209720197e-001,-3.493601795282231e-001, 2.873211558482183e-001, 5.235987755982987e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 5.600000000000001e-001,-3.174399191755042e-001, 1.959466572612618e-001,-3.490657207270103e-001, 6.061839253101999e-001,-3.493627834402271e-001, 2.873205273960563e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.700000000000000e-001,-3.175476894541409e-001, 1.959166486254791e-001,-3.490657202236020e-001, 6.061726792140664e-001,-3.493642009822917e-001, 2.873161954131629e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.800000000000001e-001,-3.176335064725527e-001, 1.958805330594089e-001,-3.490657195220948e-001, 6.061663329322529e-001,-3.493634489374973e-001, 2.873058926975189e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.900000000000000e-001,-3.176873230277402e-001, 1.958372814000993e-001,-3.490657186443451e-001, 6.061667505854763e-001,-3.493598070388639e-001, 2.872878790645950e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 6.000000000000000e-001,-3.177016478704013e-001, 1.957858648316730e-001,-3.490657176556523e-001, 6.061753777924824e-001,-3.493526979841415e-001, 2.872607115285740e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 6.100000000000000e-001,-3.176711930492041e-001, 1.957250475492032e-001,-3.490657166171861e-001, 6.061933439748019e-001,-3.493416355057111e-001, 2.872230873792845e-001, 5.235987755982983e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.200000000000000e-001,-3.175940520090890e-001, 1.956540186787317e-001,-3.490657155418594e-001, 6.062211348699066e-001,-3.493263873716868e-001, 2.871743351260965e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.300000000000000e-001,-3.174726233178555e-001, 1.955731942409236e-001,-3.490657144728587e-001, 6.062582701856019e-001,-3.493071505462035e-001, 2.871149707325747e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.400000000000000e-001,-3.173139871959684e-001, 1.954845683331705e-001,-3.490657135652665e-001, 6.063031666694859e-001,-3.492846266740948e-001, 2.870469370034252e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
