Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.SternoClavicularAxialRotation
 8.459999999999999e+000,-3.516188175735968e-001,-3.215010822470865e-001,-3.485859345824384e-001
 8.469999999999999e+000,-3.515886944014079e-001,-3.215230018743662e-001,-3.485844835838941e-001
 8.480000000000000e+000,-3.515611625326202e-001,-3.215408771775308e-001,-3.485833442763314e-001
 8.489999999999998e+000,-3.515370820342426e-001,-3.215550035638080e-001,-3.485825076739934e-001
 8.500000000000000e+000,-3.515172258689687e-001,-3.215656495503809e-001,-3.485819649101597e-001
 8.510000000000000e+000,-3.515022061100436e-001,-3.215730360040907e-001,-3.485817077806508e-001
 8.520000000000000e+000,-3.514924416930285e-001,-3.215773406065083e-001,-3.485817281025845e-001
 8.529999999999999e+000,-3.514881593270955e-001,-3.215786797136533e-001,-3.485820187930754e-001
 8.539999999999999e+000,-3.514893987530653e-001,-3.215770451831927e-001,-3.485825781338378e-001
 8.549999999999999e+000,-3.514960472392462e-001,-3.215722717082952e-001,-3.485834126363707e-001
 8.559999999999999e+000,-3.515079148465441e-001,-3.215640856935331e-001,-3.485845347816476e-001
 8.570000000000000e+000,-3.515247779997088e-001,-3.215521668283354e-001,-3.485859591392949e-001
 8.579999999999998e+000,-3.515463476422374e-001,-3.215361777205537e-001,-3.485876996155806e-001
 8.590000000000000e+000,-3.515721903420446e-001,-3.215157919379723e-001,-3.485897663603165e-001
 8.600000000000000e+000,-3.516016258748970e-001,-3.214907321246519e-001,-3.485921618908892e-001
 8.609999999999999e+000,-3.516336249445299e-001,-3.214608127214718e-001,-3.485948771067469e-001
 8.619999999999999e+000,-3.516667325921788e-001,-3.214259702380407e-001,-3.485978885067254e-001
 8.629999999999999e+000,-3.516990113131184e-001,-3.213862375650698e-001,-3.486011593275937e-001
 8.639999999999999e+000,-3.517279985361052e-001,-3.213416653564996e-001,-3.486046444948561e-001
 8.649999999999999e+000,-3.517507017657040e-001,-3.212922603104236e-001,-3.486082951603495e-001
 8.660000000000000e+000,-3.517636406299705e-001,-3.212379079468484e-001,-3.486120584199103e-001
 8.670000000000000e+000,-3.517631090685003e-001,-3.211786871353617e-001,-3.486158873272788e-001
 8.680000000000000e+000,-3.517453473909433e-001,-3.211144553243654e-001,-3.486197300045107e-001
 8.690000000000000e+000,-3.517071030671987e-001,-3.210452538799689e-001,-3.486235388684432e-001
 8.699999999999999e+000,-3.516461395048687e-001,-3.209713367280509e-001,-3.486272690411664e-001
 8.709999999999999e+000,-3.515617467812594e-001,-3.208932767974964e-001,-3.486308789016984e-001
 8.719999999999999e+000,-3.514551560315369e-001,-3.208120463783521e-001,-3.486343345767171e-001
 8.730000000000000e+000,-3.513295952570190e-001,-3.207290157852489e-001,-3.486375954586622e-001
 8.739999999999998e+000,-3.511902322218877e-001,-3.206460058552461e-001,-3.486406329227193e-001
 8.750000000000000e+000,-3.510435872357975e-001,-3.205651612576073e-001,-3.486434142374519e-001
 8.760000000000000e+000,-3.508971080692533e-001,-3.204890196250645e-001,-3.486458965757643e-001
 8.770000000000000e+000,-3.507579044967757e-001,-3.204196421251568e-001,-3.486480629879939e-001
 8.779999999999999e+000,-3.506281669245184e-001,-3.203567646407803e-001,-3.486499662234283e-001
