t                       X                              Y                              Z
0.352000000000000      0.128940877494830               0.000555444792783              0.005202018834630   
0.354000000000000      0.129573256408450               0.000510470905546              0.004951946562700   
0.356000000000000      0.130192932012100               0.000469446154106              0.004706323308410   
0.358000000000000      0.130796076889970               0.000430721288558              0.004465561786000   
0.360000000000000      0.131392645253930               0.000392139414609              0.004228061230380   
0.362000000000000      0.131994243661220               0.000352182004436              0.003992276771030   
0.364000000000000      0.132607055511340               0.000309952006898              0.003757033354100   
0.366000000000000      0.133236008106280               0.000264982208159              0.003521476522850   
0.368000000000000      0.133882362474010               0.000217055754484              0.003285012811700   
0.370000000000000      0.134540450292080               0.000166103102957              0.003047234420620   
0.372000000000000      0.135198871882110               0.000112164724770              0.002807870393400   
0.374000000000000      0.135845168636970               0.000055358742381              0.002566775869390   
0.376000000000000      0.136478236668280               -0.000004157743313             0.002323917601560   
0.378000000000000      0.137107417541730               -0.000066213170245             0.002079338511940   
0.380000000000000      0.137746188035380               -0.000130628808099             0.001833136631950   
0.382000000000000      0.138412757390670               -0.000197229673557             0.001585451197620   
0.384000000000000      0.139112538785490               -0.000265848145023             0.001336443324500   
0.386000000000000      0.139829250782040               -0.000336321036777             0.001086291020940   
0.388000000000000      0.140555669091820               -0.000408490987251             0.000835188224810   
0.390000000000000      0.141288829172600               -0.000482207294036             0.000583348687360   
0.392000000000000      0.142027520136090               -0.000557321872275             0.000331005666000   
0.394000000000000      0.142771778427150               -0.000633689574384             0.000078396692390   
0.396000000000000      0.143522265032520               -0.000711169397046             -0.000174252580230  
0.398000000000000      0.144279942602090               -0.000789626950626             -0.000426735532970  
0.400000000000000      0.145045893762600               -0.000868937447079             -0.000678869117830  
