t  x	y	z                      
0.302000000000000   -0.0019733    -0.001578       0.0019055
0.304000000000000   -0.0019331    -0.001578       0.0019055
0.306000000000000   -0.0018928    -0.001578       0.0019055
0.308000000000000   -0.0018525    -0.001578       0.0019055
0.310000000000000   -0.0018122    -0.001578       0.0019055
0.312000000000000   -0.0017720    -0.001578       0.0019055
0.314000000000000   -0.0017317    -0.001578       0.0019055
0.316000000000000   -0.0016914    -0.001578       0.0019055
0.318000000000000   -0.0016511    -0.001578       0.0019055
0.320000000000000   -0.0016109    -0.001578       0.0019055
0.322000000000000   -0.0015706    -0.001578       0.0019055
0.324000000000000   -0.0015303    -0.001578       0.0019055
0.326000000000000   -0.0014901    -0.001578       0.0019055
0.328000000000000   -0.0014498    -0.001578       0.0019055
0.330000000000000   -0.0014095    -0.001578       0.0019055
0.332000000000000   -0.0013692    -0.001578       0.0019055
0.334000000000000   -0.0013290    -0.001578       0.0019055
0.336000000000000   -0.0012887    -0.001578       0.0019055
0.338000000000000   -0.0012484    -0.001578       0.0019055
0.340000000000000   -0.0012082    -0.001578       0.0019055
0.342000000000000   -0.0011679    -0.001578       0.0019055
0.344000000000000   -0.0011276    -0.001578       0.0019055
0.346000000000000   -0.0010873    -0.001578       0.0019055
0.348000000000000   -0.0010471    -0.001578       0.0019055
0.350000000000000   -0.0010068    -0.001578       0.0019055
0.352000000000000   -0.0009665    -0.001578       0.0019055
0.354000000000000   -0.0009262    -0.001578       0.0019055
0.356000000000000   -0.0008859    -0.001578       0.0019055
0.358000000000000   -0.0008457    -0.001578       0.0019055
0.360000000000000   -0.0008054    -0.001578       0.0019055
0.362000000000000   -0.0007651    -0.001578       0.0019055
0.364000000000000   -0.0007248    -0.001578       0.0019055
0.366000000000000   -0.0006846    -0.001578       0.0019055
0.368000000000000   -0.0006443    -0.001578       0.0019055
0.370000000000000   -0.0006040    -0.001578       0.0019055
0.372000000000000   -0.0005638    -0.001578       0.0019055
0.374000000000000   -0.0005235    -0.001578       0.0019055
0.376000000000000   -0.0004832    -0.001578       0.0019055
0.378000000000000   -0.0004429    -0.001578       0.0019055
0.380000000000000   -0.0004027    -0.001578       0.0019055
0.382000000000000   -0.0003624    -0.001578       0.0019055
0.384000000000000   -0.0003221    -0.001578       0.0019055
0.386000000000000   -0.0002819    -0.001578       0.0019055
0.388000000000000   -0.0002416    -0.001578       0.0019055
0.390000000000000   -0.0002013    -0.001578       0.0019055
0.392000000000000   -0.0001610    -0.001578       0.0019055
0.394000000000000   -0.0001208    -0.001578       0.0019055
0.396000000000000   -0.0000805    -0.001578       0.0019055
0.398000000000000   -0.0000403    -0.001578       0.0019055
0.400000000000000   0							-0.001578				0.0019055
