---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.UpdData = 2
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "..\Input\LowerBody-GaitNormal_1-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesShortenOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckLateralBending
col11  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckRotation
col12  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
 1.716734693877551e+000  4.976616576170682e-002  9.616127284668380e-001 -3.041400904040833e-001 -8.106445409253296e-002  9.456972024549826e-002 -2.869616054556675e-001  5.033864748370664e-001  1.528143261328119e-001 -1.238041741479118e-001  0.000000000000000e+000 -2.602085213965210e-018  0.000000000000000e+000
 1.726530612244898e+000  6.256242603913034e-002  9.639479146161838e-001 -3.031616951069493e-001 -8.239319122520819e-002  9.224129706753970e-002 -2.848753209358793e-001  5.017334371796569e-001  1.541548555572205e-001 -1.196261620347433e-001  2.168404344971009e-019  4.770489558936220e-018  0.000000000000000e+000
 1.736326530612245e+000  7.517051575358336e-002  9.662891323438408e-001 -3.021952313021747e-001 -8.313516221768720e-002  9.020580416506174e-002 -2.828543378882356e-001  5.000902287595974e-001  1.544618037190913e-001 -1.151944879249072e-001  0.000000000000000e+000 -8.673617379884034e-019  0.000000000000000e+000
 1.746122448979592e+000  8.759943124216545e-002  9.686173164453441e-001 -3.012546507793275e-001 -8.331309395133382e-002  8.837338565504949e-002 -2.809369996184115e-001  4.985300632840852e-001  1.538186351622074e-001 -1.104789149331848e-001  0.000000000000000e+000  1.301042606982606e-018  0.000000000000000e+000
 1.755918367346939e+000  9.986171017170488e-002  9.709163293350319e-001 -3.003490388122139e-001 -8.294768595759865e-002  8.664964378536588e-002 -2.791567729114436e-001  4.971208169451612e-001  1.522936750571813e-001 -1.054622282581297e-001  0.000000000000000e+000 -1.734723475976807e-018  0.000000000000000e+000
 1.765714285714286e+000  1.119713692113401e-001  9.731720996335411e-001 -2.994826312347715e-001 -8.205914884505092e-002  8.494593203458245e-002 -2.775448252579235e-001  4.959213692361507e-001  1.499443516843405e-001 -1.001522884229044e-001  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 1.775510204081633e+000  1.239424635031896e-001  9.753719068351204e-001 -2.986557759490571e-001 -8.066713975177137e-002  8.318414575435540e-002 -2.761321329388916e-001  4.949801908093631e-001  1.468209539986746e-001 -9.458395702905813e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 1.785306122448980e+000  1.357887372512208e-001  9.775038647004184e-001 -2.978665286658527e-001 -7.878954047301735e-002  8.129506806666087e-002 -2.749503196709140e-001  4.943369146704681e-001  1.429680286033855e-001 -8.880680781838880e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 1.795102040816327e+000  1.475236867350870e-001  9.795563638382732e-001 -2.971120884181709e-001 -7.644393947541849e-002  7.921716480562391e-002 -2.740297401550122e-001  4.940222656387648e-001  1.384274079533201e-001 -8.287075536836655e-002  0.000000000000000e+000 -4.336808689942018e-019  0.000000000000000e+000
 1.804897959183674e+000  1.591601510166239e-001  9.815173529270351e-001 -2.963894829214973e-001 -7.365353806614582e-002  7.690269215566592e-002 -2.733945062157813e-001  4.940524434191432e-001  1.332453552591061e-001 -7.682295830217083e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 1.814693877551020e+000  1.707094515111195e-001  9.833737883615508e-001 -2.956958246061757e-001 -7.045258214051128e-002  7.432549684892864e-002 -2.730556127900627e-001  4.944197518915648e-001  1.274796298033269e-001 -7.071281308261990e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 1.824489795918368e+000  1.821806596056993e-001  9.851116428358636e-001 -2.950286579555409e-001 -6.688606147377600e-002  7.148090207065039e-002 -2.730049931168790e-001  4.950854196346399e-001  1.212012512157428e-001 -6.459441484944969e-002  2.032879073410321e-020  4.336808689942017e-019  0.000000000000000e+000
 1.834285714285714e+000  1.935803828185647e-001  9.867165740207098e-001 -2.943864215386353e-001 -6.300534191255933e-002  6.837788630513497e-002 -2.732139167013582e-001  4.959796264576037e-001  1.144915075241670e-001 -5.852258651583040e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 1.844081632653061e+000  2.049131582811996e-001  9.881750615295805e-001 -2.937687781425159e-001 -5.886317448600392e-002  6.503027642095693e-002 -2.736367466605108e-001  4.970092754390754e-001  1.074358829497775e-001 -5.254492660510111e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 1.853877551020408e+000  2.161822821633951e-001  9.894755161125654e-001 -2.931765036663589e-001 -5.450769013495947e-002  6.145152486712058e-002 -2.742171498696058e-001  4.980693505967114e-001  1.001137119570239e-001 -4.669517445768255e-002  0.000000000000000e+000  4.336808689942018e-019  0.000000000000000e+000
 1.863673469387755e+000  2.273906631995036e-001  9.906088689773097e-001 -2.926108500777437e-001 -4.997625207574090e-002  5.765371191663471e-002 -2.748934585275266e-001  4.990529826340185e-001  9.258669932141175e-002 -4.099279929323510e-002  0.000000000000000e+000  4.336808689942017e-019  0.000000000000000e+000
 1.873469387755102e+000  2.385413467630452e-001  9.915686781018108e-001 -2.920727586757541e-001 -4.529353719308670e-002  5.364965195494764e-002 -2.756049880186907e-001  4.998610158889775e-001  8.489396451092753e-002 -3.544825288148078e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 1.883265306122449e+000  2.496377530377386e-001  9.923511483311478e-001 -2.915623321445903e-001 -4.047520117302901e-002  4.945653749205969e-002 -2.763024619901661e-001  5.004147286001173e-001  7.705511631587866e-002 -3.006825699674254e-002  1.084202172485504e-019  2.168404344971009e-019  0.000000000000000e+000
 1.893061224489796e+000  2.606838373411412e-001  9.929551636670196e-001 -2.910787104782951e-001 -3.553336584350141e-002  4.509892696570272e-002 -2.769585158802888e-001  5.006681360557672e-001  6.907648782960048e-002 -2.485783776769178e-002  0.000000000000000e+000 -2.168404344971008e-019  0.000000000000000e+000
 1.902857142857143e+000  2.716841489684260e-001  9.933821079957073e-001 -2.906204142253207e-001 -3.048093806002434e-002  4.060950446925915e-002 -2.775715030778368e-001  5.006123744550232e-001  6.095859419675592e-002 -1.982184007175880e-002  0.000000000000000e+000  8.673617379884034e-019  0.000000000000000e+000
 1.912653061224490e+000  2.826437953290498e-001  9.936353993584092e-001 -2.901861526236305e-001 -2.533615028401321e-002  3.602742503689416e-002 -2.781622849653068e-001  5.002716628489450e-001  5.270728273103850e-002 -1.496798738859017e-002  1.084202172485504e-019  1.734723475976807e-018  0.000000000000000e+000
 1.922448979591837e+000  2.935685342598216e-001  9.937198630725977e-001 -2.897758789378952e-001 -2.012893452980197e-002  3.139389373559243e-002 -2.787674863260198e-001  4.996953149170452e-001  4.434846135397690e-002 -1.030805131666580e-002 -1.084202172485504e-019 -1.084202172485504e-018  0.000000000000000e+000
 1.932244897959184e+000  3.044650186401797e-001  9.936410762315179e-001 -2.893916298791777e-001 -1.490622083091224e-002  2.674496591939568e-002 -2.794314210291047e-001  4.989486594680458e-001  3.593980105898902e-002 -5.854227131282312e-003  0.000000000000000e+000  1.084202172485504e-018  0.000000000000000e+000
 1.942040816326531e+000  3.153409729468844e-001  9.934047936990335e-001 -2.890377264558894e-001 -9.731889815643017e-003  2.210397940523134e-002 -2.801980908022511e-001  4.981038779828722e-001  2.757245700920351e-002 -1.613658683108828e-003  0.000000000000000e+000 -1.517883041479706e-018  0.000000000000000e+000
 1.951836734693878e+000  3.262051996650414e-001  9.930164812214778e-001 -2.887203564433103e-001 -4.681326679363868e-003  1.747733927140560e-002 -2.811038640947750e-001  4.972307241494317e-001  1.936332693507862e-002  2.413091127327387e-003  0.000000000000000e+000  1.084202172485504e-019  0.000000000000000e+000
 1.961632653061225e+000  3.370674566892402e-001  9.924809313330368e-001 -2.884468749660477e-001  1.662142003585224e-004  1.285515397983694e-002 -2.821709235514268e-001  4.963872737514760e-001  1.144321015447164e-002  6.227998703345492e-003  0.000000000000000e+000 -1.192622389734055e-018  0.000000000000000e+000
 1.971428571428572e+000  3.479381740370705e-001  9.918020424466479e-001 -2.882250342645222e-001  4.734297152487893e-003  8.215007231584970e-003 -2.834029505743417e-001  4.956126818812062e-001  3.944938635082392e-003  9.830671640729477e-003  0.000000000000000e+000 -2.168404344971009e-019  0.000000000000000e+000
 1.981224489795918e+000  3.588279933740590e-001  9.909829006479951e-001 -2.880621967615727e-001  8.952977862399236e-003  3.527062911767631e-003 -2.847854505810981e-001  4.949250144483749e-001 -3.006131175753037e-003  1.321650468684041e-002  0.000000000000000e+000 -3.794707603699266e-019  0.000000000000000e+000
 1.991020408163265e+000  3.697475080157937e-001  9.900261706503422e-001 -2.879646933396791e-001  1.275969264261917e-002 -1.240414792279099e-003 -2.862900634247190e-001  4.943245949004703e-001 -9.298505102901757e-003  1.637801010993909e-002  0.000000000000000e+000 -5.963111948670274e-019  0.000000000000000e+000
 2.000816326530612e+000  3.807076183513842e-001  9.889345252005145e-001 -2.879376056938984e-001  1.609993019341744e-002 -6.118357228559912e-003 -2.878779852801326e-001  4.937983332351010e-001 -1.483901792293953e-002  1.931007497610995e-002  0.000000000000000e+000 -6.369687763352340e-019  0.000000000000000e+000
 2.010612244897959e+000  3.917201346993777e-001  9.877108154865827e-001 -2.879849493557314e-001  1.892954723173833e-002 -1.113971730444385e-002 -2.894999078138337e-001  4.933209993304797e-001 -1.955668320140067e-002  2.201836828995412e-002  0.000000000000000e+000 -7.064254780100863e-019  0.000000000000000e+000
 2.020408163265306e+000  4.027979364636235e-001  9.863580410302313e-001 -2.881098441511060e-001  2.121777934626840e-002 -1.634439914558628e-002 -2.910949284209747e-001  4.928543435957774e-001 -2.340587657388730e-002  2.452585522376981e-002  2.710505431213761e-020  7.995991022080593e-019  0.000000000000000e+000
 2.030204081632653e+000  4.139546661786629e-001  9.848793372125029e-001 -2.883144624234507e-001  2.294900136065944e-002 -2.178076770159931e-002 -2.925911712868624e-001  4.923469856307388e-001 -2.636794471994413e-002  2.687397678216618e-002  0.000000000000000e+000  2.168404344971009e-019  0.000000000000000e+000
 2.040000000000000e+000  4.252043096730120e-001  9.832781329586702e-001 -2.885998404253755e-001  2.412384356082250e-002 -2.750202300168825e-002 -2.939095120064509e-001  4.917377170410378e-001 -2.845253186628391e-002  2.911906152358652e-002  0.000000000000000e+000  2.710505431213762e-020  0.000000000000000e+000
 2.049795918367347e+000  4.365606944151216e-001  9.815587448468928e-001 -2.889655138250755e-001  2.476285644548961e-002 -3.355878728349948e-002 -2.949708901094708e-001  4.909631393128254e-001 -2.970291566259389e-002  3.132517000584695e-002  0.000000000000000e+000 -5.421010862427521e-020  0.000000000000000e+000
 2.059591836734694e+000  4.480368387302081e-001  9.797277146801828e-001 -2.894089385775266e-001  2.491354875254590e-002 -3.998928245239486e-002 -2.957073489953676e-001  4.899695024196245e-001 -3.020653577814277e-002  3.355443734142735e-002  0.000000000000000e+000  2.168404344971008e-019  0.000000000000000e+000
 2.069387755102041e+000  4.596443788617229e-001  9.777958578277309e-001 -2.899248977689604e-001  2.465760540207017e-002 -4.680756051045876e-002 -2.960773174505396e-001  4.887298054529492e-001 -3.010605600991314e-002  3.585669507038213e-002  0.000000000000000e+000 -1.572093150103981e-018  0.000000000000000e+000
 2.079183673469388e+000  4.713933549486920e-001  9.757804771400338e-001 -2.905051726844010e-001  2.411575801298072e-002 -5.399144823871405e-002 -2.960826629145305e-001  4.872640690875900e-001 -2.960652945268126e-002  3.826096841744184e-002  0.000000000000000e+000 -5.421010862427522e-020  0.000000000000000e+000
 2.088979591836734e+000  4.832923653279764e-001  9.737068313966959e-001 -2.911386781305966e-001  2.344847711963118e-002 -6.147451819581207e-002 -2.957794955931302e-001  4.856530723839445e-001 -2.897532720657605e-002  4.077190900497164e-002  1.084202172485504e-019  2.547875105340935e-018  0.000000000000000e+000
 2.098775510204082e+000  4.953489435697910e-001  9.716079755216303e-001 -2.918121626915094e-001  2.284694453013659e-002 -6.914693873003852e-002 -2.952739392623092e-001  4.840345414122335e-001 -2.852715378734663e-002  4.337303778683997e-002  1.084202172485505e-019  3.415236843329340e-018  0.000000000000000e+000
 2.108571428571429e+000  5.075699671712749e-001  9.695227762916140e-001 -2.925113039612797e-001  2.251128035519663e-002 -7.686660655535937e-002 -2.947018299430551e-001  4.825805906139802e-001 -2.859021181953795e-002  4.603446446812556e-002  0.000000000000000e+000  4.282598581317743e-018  0.000000000000000e+000
 2.118367346938776e+000  5.199618070399155e-001  9.674929647195447e-001 -2.932217023201523e-001  2.262524650936506e-002 -8.447628391913642e-002 -2.942012059102551e-001  4.814666415549591e-001 -2.946675388489534e-002  4.871885434177403e-002  0.000000000000000e+000 -3.035766082959412e-018  0.000000000000000e+000
 2.128163265306123e+000  5.325300229059466e-001  9.655605101421584e-001 -2.939294814749930e-001  2.334014779182562e-002 -9.181960822377810e-002 -2.938890969918470e-001  4.808443456545802e-001 -3.140680135680813e-002  5.138232180188811e-002  0.000000000000000e+000 -2.710505431213760e-018  0.000000000000000e+000
 2.137959183673469e+000  5.452786498449260e-001  9.637660416451417e-001 -2.946217129655614e-001  2.477000247596245e-002 -9.875158967758568e-002 -2.938489388316377e-001  4.808254325491072e-001 -3.459896053013244e-002  5.397333699263374e-002  0.000000000000000e+000  1.409462824231156e-018  0.000000000000000e+000
 2.147755102040816e+000  5.582091565334457e-001  9.621482411986702e-001 -2.952869273606375e-001  2.699224932469111e-002 -1.051439692534533e-001 -2.941274561867169e-001  4.814756719397932e-001 -3.917011762045344e-002  5.643281936589726e-002  0.000000000000000e+000 -1.626303258728257e-018  0.000000000000000e+000
