Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
 7.679780999999999e+000, 1.802668457033814e+000, 1.061932366306010e+000,-9.326323181562401e+000,-7.933436582023390e-002, 3.155452488872463e+000,-9.427298770612325e-004,-2.624619462838794e-001,-1.797947254603468e-002, 2.828196892653832e-001,-1.480737623626997e-001, 2.712293010027390e-001,-2.731767381237054e-001
 7.683947999999999e+000, 1.800672768759502e+000, 1.062050404681075e+000,-9.324672334865666e+000,-7.894370008785501e-002, 3.164934807918361e+000,-1.444220393597817e-003,-2.627200364964486e-001,-1.872964809313081e-002, 2.813328761211143e-001,-1.477785789397889e-001, 2.708583672213094e-001,-2.728940941011261e-001
 7.688115000000000e+000, 1.798696835139946e+000, 1.062170512726854e+000,-9.323004672255417e+000,-7.854946837350907e-002, 3.174579828748421e+000,-1.923890962011399e-003,-2.629722454347227e-001,-1.943660833385403e-002, 2.798564416563127e-001,-1.474710055641050e-001, 2.703916284613499e-001,-2.726001091884789e-001
 7.692282000000000e+000, 1.796740247825719e+000, 1.062292133290069e+000,-9.321320922401986e+000,-7.815393098138390e-002, 3.184384150752595e+000,-2.380510112717893e-003,-2.632167937956992e-001,-2.010082293910823e-002, 2.783913343825459e-001,-1.471548479487311e-001, 2.698270220154088e-001,-2.722945282543221e-001
 7.696448999999999e+000, 1.794802122431819e+000, 1.062414758824851e+000,-9.319621360756866e+000,-7.775924313441429e-002, 3.194346674782808e+000,-2.812906339130450e-003,-2.634520937506180e-001,-2.072282468960119e-002, 2.769381721371266e-001,-1.468338544306425e-001, 2.691634094581086e-001,-2.719767079388088e-001
 7.700615999999999e+000, 1.792881920707807e+000, 1.062537882797194e+000,-9.317906505638323e+000,-7.736759175139207e-002, 3.204464580771356e+000,-3.219777613840069e-003,-2.636766519919751e-001,-2.130295707899279e-002, 2.754978441765020e-001,-1.465118175307282e-001, 2.684007408926428e-001,-2.716457479700616e-001
 7.704782999999999e+000, 1.790979439284018e+000, 1.062661001219911e+000,-9.316177131546681e+000,-7.698116994851567e-002, 3.214733222884846e+000,-3.599721230576503e-003,-2.638890854324065e-001,-2.184144126710604e-002, 2.740714879822769e-001,-1.461925474107227e-001, 2.675400671144146e-001,-2.713005162191068e-001
 7.708950000000000e+000, 1.789093806690530e+000, 1.062783677832433e+000,-9.314433358950621e+000,-7.660195112221180e-002, 3.225151574759810e+000,-3.951429483079139e-003,-2.640881497579505e-001,-2.233875411374292e-002, 2.726597733880555e-001,-1.458795306656531e-001, 2.665828154128823e-001,-2.709394391121036e-001
 7.713117000000000e+000, 1.787224764823097e+000, 1.062905472997948e+000,-9.312675809855803e+000,-7.623193684990781e-002, 3.235715389149202e+000,-4.273521791267498e-003,-2.642729818066507e-001,-2.279504431715020e-002, 2.712636244532032e-001,-1.455767182178122e-001, 2.655320211568149e-001,-2.705609697358727e-001
 7.717283999999999e+000, 1.785371670847891e+000, 1.063025995802467e+000,-9.310904703923679e+000,-7.587293345312096e-002, 3.246422668196798e+000,-4.564631592178792e-003,-2.644426194973498e-001,-2.321082523482495e-002, 2.698838150239691e-001,-1.452873952699728e-001, 2.643905340484600e-001,-2.701630986949349e-001
