---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "GaitFast0001-processed-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
1.396646706586826e+000 1.909940785387839e-002 9.280454849302825e-001 -3.085778368755917e-001 -8.330627409496051e-002 4.231648576836689e-002 -4.805963525389519e-002 -1.581501608415401e-001 1.913045997977086e-001 -2.057617230919266e-001 -1.065693668959703e-001
1.406407185628742e+000 3.359799588508925e-002 9.312761022517320e-001 -3.077860739333891e-001 -8.643748484010731e-002 3.746087810609322e-002 -4.606098380776105e-002 -1.620956105118269e-001 1.932705129619901e-001 -1.964985402195466e-001 -1.073276519578497e-001
1.416167664670658e+000 4.795322223949163e-002 9.345663802821017e-001 -3.070297648514687e-001 -8.878497325916834e-002 3.257192949760834e-002 -4.388877500574983e-002 -1.661158269809588e-001 1.940812955951399e-001 -1.871750241837079e-001 -1.084510082685018e-001
1.425928143712574e+000 6.219583950612856e-002 9.378725191631083e-001 -3.062941720649774e-001 -9.032411654882463e-002 2.771420652915380e-002 -4.155874261127195e-002 -1.701596006096146e-001 1.937107322869195e-001 -1.778941260429060e-001 -1.098996566697627e-001
1.435688622754490e+000 7.635118058708630e-002 9.411502380592498e-001 -3.055673642126142e-001 -9.105738656183604e-002 2.293368313647815e-002 -3.911118646999093e-002 -1.741641349604330e-001 1.921706623566183e-001 -1.687352979224832e-001 -1.116140719141584e-001
1.445449101796406e+000 9.043908880876944e-002 9.443559475385061e-001 -3.048410835086043e-001 -9.102145472562867e-002 1.825544011451252e-002 -3.660197974335749e-002 -1.780652281578778e-001 1.895195886449530e-001 -1.597484543738159e-001 -1.135203755447095e-001
1.455209580838323e+000 1.044744606063571e-001 9.474476785379178e-001 -3.041109140378038e-001 -9.028856309653588e-002 1.368557563036110e-002 -3.409407558971431e-002 -1.818047265629718e-001 1.858636617377080e-001 -1.509534347248732e-001 -1.155389174030184e-001
1.464970059880239e+000 1.184679380111313e-001 9.503858845143466e-001 -3.033758642689261e-001 -8.896167334376258e-002 9.214941622945228e-003 -3.165134457944705e-002 -1.853346043825742e-001 1.813495149430098e-001 -1.423439207059641e-001 -1.175932686450089e-001
1.474730538922155e+000 1.324264164812151e-001 9.531341179055888e-001 -3.026375174613626e-001 -8.716472932551919e-002 4.823906738573358e-003 -2.933564203765629e-002 -1.886176561035959e-001 1.761508098079574e-001 -1.338952810027036e-001 -1.196173958506227e-001
1.484491017964071e+000 1.463535814110782e-001 9.556594976733784e-001 -3.018989306121977e-001 -8.503016652641213e-002 4.866674724699482e-004 -2.720633092367062e-002 -1.916251910133211e-001 1.704510355164862e-001 -1.255740361310412e-001 -1.215612845615569e-001
1.494251497005987e+000 1.602508770413581e-001 9.579330078948886e-001 -3.011635314143077e-001 -8.268671489973160e-002 -3.826366304862328e-003 -2.531905243210011e-002 -1.943347975925948e-001 1.644261653524787e-001 -1.173465859824245e-001 -1.233950662903944e-001
1.504011976047903e+000 1.741188109116101e-001 9.599297481826357e-001 -3.004343683839397e-001 -8.025068412997548e-002 -8.147287409766113e-003 -2.372192438583244e-002 -1.967309434074199e-001 1.582319155655255e-001 -1.091859480127354e-001 -1.251097961512684e-001
1.513772455089819e+000 1.879580561099065e-001 9.616290946330435e-001 -2.997138296508298e-001 -7.782288085147907e-002 -1.250668368827101e-002 -2.245077487611704e-002 -1.988079086219257e-001 1.519995157554668e-001 -1.010778607957720e-001 -1.267139747069130e-001
1.523532934131735e+000 2.017701649715013e-001 9.630146268591734e-001 -2.990035560580809e-001 -7.549050125292564e-002 -1.692491593461121e-002 -2.152514181464721e-002 -2.005731431949432e-001 1.458392432216829e-001 -9.302811690646516e-002 -1.282279249310733e-001
1.533293413173652e+000 2.155581617356739e-001 9.640737772955699e-001 -2.983043482004326e-001 -7.332986205705860e-002 -2.140373689115083e-002 -2.094507828887997e-002 -2.020497476540229e-001 1.398454078997281e-001 -8.506775487269039e-002 -1.296785854027649e-001
1.543053892215568e+000 2.293269714552861e-001 9.647972574789965e-001 -2.976162473453974e-001 -7.140597199811175e-002 -2.592514307275362e-002 -2.068761807930204e-002 -2.032801808571592e-001 1.340967078103933e-001 -7.725242904603767e-002 -1.310831387367512e-001
1.552814371257484e+000 2.430842186012227e-001 9.651787075781290e-001 -2.969389744734257e-001 -6.976741950522757e-002 -3.046082861989174e-002 -2.071461838336152e-002 -2.043110026453457e-001 1.286512128654479e-001 -6.964254513537273e-002 -1.324938192273095e-001
1.562574850299400e+000 2.568395605750579e-001 9.652143096480910e-001 -2.962729712192981e-001 -6.844240720957794e-002 -3.498044274285639e-002 -2.097235051893492e-002 -2.052005239490625e-001 1.235419483699006e-001 -6.230226749390334e-002 -1.339228781004384e-001
1.572335329341316e+000 2.706049317770727e-001 9.649029896719855e-001 -2.956203164577682e-001 -6.743612231525381e-002 -3.946175168910404e-002 -2.140986108621830e-002 -2.059934060563891e-001 1.187760412483736e-001 -5.527931517466946e-002 -1.353889946914638e-001
1.582095808383232e+000 2.843941014171983e-001 9.642466751899629e-001 -2.949853777023046e-001 -6.673308652921178e-002 -4.389726291072482e-002 -2.199164340826686e-002 -2.067073376371106e-001 1.143390976021459e-001 -4.859661038198719e-002 -1.369187129905140e-001
1.591856287425148e+000 2.982216518626581e-001 9.632504941878614e-001 -2.943752394234686e-001 -6.630186675392245e-002 -4.829850313143802e-002 -2.269725777112658e-002 -2.073407317027861e-001 1.102007402569627e-001 -4.225509764790834e-002 -1.384958734389708e-001
1.601616766467064e+000 3.121038124781448e-001 9.619232784292986e-001 -2.937999969800008e-001 -6.609701226320677e-002 -5.270418157798673e-002 -2.352952739862951e-002 -2.078561947811038e-001 1.063179840282975e-001 -3.621619124978490e-002 -1.401403336339184e-001
1.611377245508981e+000 3.260582099317930e-001 9.602771537023183e-001 -2.932731312040079e-001 -6.606278015344844e-002 -5.718097794520105e-002 -2.449296878973129e-002 -2.082118460814638e-001 1.026381472921574e-001 -3.040994792592867e-002 -1.418547601729173e-001
1.621137724550897e+000 3.401043440789323e-001 9.583269002539285e-001 -2.928114557070207e-001 -6.613901990871081e-002 -6.182262843564002e-002 -2.557524944826967e-002 -2.083822838412728e-001 9.910455023108718e-002 -2.473575606835536e-002 -1.436345990431629e-001
1.630898203592813e+000 3.542637509908872e-001 9.560892159323688e-001 -2.924344134995668e-001 -6.627102170252851e-002 -6.674216518564635e-002 -2.672910277972320e-002 -2.083803092813819e-001 9.566651782880618e-002 -1.907041374474311e-002 -1.454663464348069e-001
1.640658682634729e+000 3.685596703984861e-001 9.535823165365622e-001 -2.921625872863575e-001 -6.641874811070814e-002 -7.205696866280698e-002 -2.786401595076151e-002 -2.082677115509082e-001 9.228880845158474e-002 -1.328265456939188e-002 -1.473275256325707e-001
1.650419161676645e+000 3.830156442855756e-001 9.508263791768995e-001 -2.920153269645276e-001 -6.655860620585882e-002 -7.786740693623862e-002 -2.885435666202899e-002 -2.081486300250466e-001 8.895252381772127e-002 -7.255511648434856e-003 -1.491878291663482e-001
1.660179640718561e+000 3.976526647609318e-001 9.478456351558225e-001 -2.920074595783476e-001 -6.667355772084169e-002 -8.422988467485171e-002 -2.957021630661394e-002 -2.081392081963564e-001 8.564323984535149e-002 -9.166041150382442e-004 -1.510127962401414e-001
1.669940119760477e+000 4.124852782967712e-001 9.446725445706100e-001 -2.921455386698626e-001 -6.673151204250484e-002 -9.112839525124294e-002 -2.993053931096633e-002 -2.083135377283215e-001 8.232720482924154e-002 5.729147112264799e-003 -1.527721232273938e-001
1.679700598802393e+000 4.275180251924743e-001 9.413529028924925e-001 -2.924246578424675e-001 -6.665619690521946e-002 -9.845416002832907e-002 -2.995856408908695e-002 -2.086467627771410e-001 7.891986216453545e-002 1.257492045856020e-002 -1.544510044637303e-001
1.689461077844310e+000 4.427440699330476e-001 9.379489716289199e-001 -2.928269986199351e-001 -6.630222071399533e-002 -1.060052183411684e-001 -2.980312704863955e-002 -2.089940063316961e-001 7.525759631657225e-002 1.940823670969597e-002 -1.560583587650993e-001
1.699221556886226e+000 4.581475054836648e-001 9.345377524478014e-001 -2.933229769970857e-001 -6.545135765136313e-002 -1.135139250471575e-001 -2.970220842121520e-002 -2.091285249369262e-001 7.108990760287651e-002 2.593905054419641e-002 -1.576270982332182e-001
1.708982035928142e+000 4.737091049576116e-001 9.312040948054331e-001 -2.938750582065592e-001 -6.383833761652130e-002 -1.206964963991177e-001 -2.990403030768106e-002 -2.088201514631339e-001 6.610269720402817e-002 3.185584491059348e-002 -1.592083781232830e-001
1.718742514970058e+000 4.894128893107784e-001 9.280315508638958e-001 -2.944433258314416e-001 -6.119529464565347e-002 -1.273028429999004e-001 -3.059150232978651e-002 -2.079056178810096e-001 5.996553194895483e-002 3.688518067145606e-002 -1.608656412445839e-001
1.728502994011974e+000 5.052501409023656e-001 9.250948537425853e-001 -2.949913145105134e-001 -5.729502035961890e-002 -1.331451010296607e-001 -3.184997344606551e-002 -2.063125347625574e-001 5.238522817180910e-002 4.082856698548617e-002 -1.626712408767958e-001
1.738263473053890e+000 5.212192329203462e-001 9.224560913399409e-001 -2.954906574926032e-001 -5.198255893723222e-002 -1.380999289209215e-001 -3.368391132443797e-002 -2.040359521323896e-001 4.315348260882441e-002 4.356954380033631e-002 -1.647035751161272e-001
1.748023952095806e+000 5.373221164398637e-001 9.201642374777331e-001 -2.959236864961075e-001 -4.519640158225088e-002 -1.420952446548263e-001 -3.605718348443370e-002 -2.010964206083581e-001 3.218428772017476e-002 4.506174095579213e-002 -1.670415185543938e-001
1.757784431137722e+000 5.535596358275756e-001 9.182565062932584e-001 -2.962839324148152e-001 -3.698152678724575e-002 -1.450957251727061e-001 -3.892487379464362e-002 -1.975123438790287e-001 1.953710106388956e-002 4.531358841779921e-002 -1.697551135989024e-001
1.767544910179639e+000 5.699275541138028e-001 9.167600972533317e-001 -2.965749814750302e-001 -2.749231115868412e-002 -1.470968935208667e-001 -4.223797790794894e-002 -1.933042743755151e-001 5.419640752560338e-003 4.438121317026143e-002 -1.728927258424326e-001
1.777305389221555e+000 5.864138779364431e-001 9.156934261638846e-001 -2.968081659117575e-001 -1.698244455361315e-002 -1.481309819645020e-001 -4.592056883118980e-002 -1.885313229737890e-001 -9.833386875676031e-003 4.237101822629361e-002 -1.764528743939068e-001
1.787065868263471e+000 6.029983544934875e-001 9.150667692408890e-001 -2.969995136653721e-001 -5.779729250623985e-003 -1.482825814702871e-001 -4.985068061984530e-002 -1.833147282345077e-001 -2.580142152171388e-002 3.945282764213995e-002 -1.804238473605709e-001
1.796826347305387e+000 6.196513944148583e-001 9.148816358826549e-001 -2.971668303972600e-001 5.747783988624327e-003 -1.476978341426067e-001 -5.384038967424698e-002 -1.778731239882570e-001 -4.202944388084743e-002 3.585148739581327e-002 -1.846994572336471e-001
1.806586826347303e+000 6.363352478758059e-001 9.151306064018653e-001 -2.973275163114099e-001 1.723690983124067e-002 -1.465843169129963e-001 -5.767256995292614e-002 -1.724768004732589e-001 -5.807924502915967e-002 3.183816276938024e-002 -1.891346375564222e-001
1.816347305389219e+000 6.530046118205536e-001 9.157975869430550e-001 -2.974973681765589e-001 2.837565933124672e-002 -1.451901437544836e-001 -6.115805437418943e-002 -1.673836795159828e-001 -7.357486841859370e-002 2.769634272205873e-002 -1.935420306464524e-001
1.826107784431135e+000 6.696077600376471e-001 9.168588600311112e-001 -2.976900333914742e-001 3.894131336566097e-002 -1.437665639280210e-001 -6.419552662619697e-002 -1.627687689820352e-001 -8.823485603566428e-002 2.367762457183659e-002 -1.977085551019439e-001
1.835868263473051e+000 6.860887541027989e-001 9.182843528193214e-001 -2.979165919394120e-001 4.881673852640749e-002 -1.425249987715902e-001 -6.679529421366733e-002 -1.586919442974453e-001 -1.018840267177842e-001 1.996110378552342e-002 -2.014161252727302e-001
1.845628742514968e+000 7.023912492848563e-001 9.200388810279159e-001 -2.981847092594176e-001 5.797866862641912e-002 -1.416034478656245e-001 -6.905097332941286e-002 -1.551222114765734e-001 -1.144427172821802e-001 1.662930161446475e-002 -2.044630574530900e-001
1.855389221556884e+000 7.184635437563212e-001 9.220837851247653e-001 -2.984974538101118e-001 6.646366898874520e-002 -1.410514177355431e-001 -7.107798858544326e-002 -1.519979727631272e-001 -1.258982238547591e-001 1.366390329504653e-002 -2.066850620218236e-001
1.865149700598800e+000 7.342636741362683e-001 9.243793535877427e-001 -2.988526686480040e-001 7.432542477796195e-002 -1.408344415577316e-001 -7.295690338265400e-002 -1.492818384642672e-001 -1.362669712450284e-001 1.095972740746750e-002 -2.079754328581359e-001
1.874910179640716e+000 7.497630003363923e-001 9.268876145525798e-001 -2.992435427487493e-001 8.159721327174604e-002 -1.408544255995885e-001 -7.471039784209693e-002 -1.469796719681074e-001 -1.455573578404868e-001 8.353878757213915e-003 -2.083009399530967e-001
1.884670658682632e+000 7.649472310125085e-001 9.295744180303106e-001 -2.996601049257979e-001 8.826984267233730e-002 -1.409795036167507e-001 -7.631726457583250e-002 -1.451224031751141e-001 -1.537441436844028e-001 5.663265691378761e-003 -2.077067306967955e-001
1.894431137724548e+000 7.798150945108775e-001 9.324099617857492e-001 -3.000910845432522e-001 9.428881284590368e-002 -1.410747036204529e-001 -7.774508948421981e-002 -1.437320297993404e-001 -1.607611627202889e-001 2.720558853633735e-003 -2.063059034674891e-001
1.904191616766464e+000 7.943757480187073e-001 9.353676956502114e-001 -3.005258722147514e-001 9.956656154348734e-002 -1.410245444272411e-001 -7.897776489563191e-002 -1.427972933738990e-001 -1.665106661130746e-001 -6.001879808863385e-004 -2.042566892430970e-001
1.913952095808380e+000 8.086459100340473e-001 9.384221268667891e-001 -3.009562567882908e-001 1.040025657216231e-001 -1.407431526081755e-001 -8.002354696029711e-002 -1.422726788905598e-001 -1.708834910229608e-001 -4.373712889927665e-003 -2.017351705114814e-001
1.923712574850297e+000 8.226473459635390e-001 9.415463436183510e-001 -3.013773864877964e-001 1.075051507157520e-001 -1.401724604925019e-001 -8.090490806184791e-002 -1.420965727872042e-001 -1.737839086403596e-001 -8.630411018904525e-003 -1.989117879185533e-001
1.933473053892213e+000 8.364051287749811e-001 9.447102321423919e-001 -3.017876754794697e-001 1.100099698981380e-001 -1.392716123626547e-001 -8.164259817410276e-002 -1.422124001929250e-001 -1.751520918302057e-001 -1.337433326723335e-002 -1.959375136478010e-001
1.943233532934129e+000 8.499466296677946e-001 9.478800735650965e-001 -3.021879383158240e-001 1.114926906686752e-001 -1.380041204884070e-001 -8.224550808520788e-002 -1.425798165882366e-001 -1.749797697411056e-001 -1.860218190343134e-002 -1.929402782325057e-001
1.952994011976045e+000 8.633006565224960e-001 9.510194361966043e-001 -3.025802395384493e-001 1.119764047549083e-001 -1.363309944477049e-001 -8.270903914803529e-002 -1.431755418630665e-001 -1.733195611994931e-001 -2.431449702069243e-002 -1.900265997004554e-001
1.962754491017961e+000 8.764962633821185e-001 9.540907232913107e-001 -3.029668369312112e-001 1.115335559813147e-001 -1.342130376740496e-001 -8.301950025241840e-002 -1.439889280957425e-001 -1.702877046626227e-001 -3.051532411867424e-002 -1.872828570308650e-001
1.972514970059877e+000 8.895614778855480e-001 9.570567948880288e-001 -3.033495263398640e-001 1.102806783033769e-001 -1.316190067722933e-001 -8.316205976816897e-002 -1.450144962728192e-001 -1.660570639815780e-001 -3.720217917534904e-002 -1.847754084175696e-001
1.982275449101793e+000 9.025224085185052e-001 9.598824082429294e-001 -3.037294566580965e-001 1.083661517906014e-001 -1.285346030304908e-001 -8.312941255568306e-002 -1.462428458198806e-001 -1.608404792750369e-001 -4.435315354658550e-002 -1.825525992778190e-001
1.992035928143709e+000 9.154025315561649e-001 9.625353483882226e-001 -3.041071219070780e-001 1.059538319790362e-001 -1.249689349849987e-001 -8.292783528270378e-002 -1.476536621907299e-001 -1.548694448790008e-001 -5.191921996705105e-002 -1.806496005568048e-001
2.001796407185626e+000 9.282217827525147e-001 9.649870437508178e-001 -3.044823320800195e-001 1.032060852559935e-001 -1.209573438930582e-001 -8.257789991733737e-002 -1.492150402041170e-001 -1.483734492095055e-001 -5.982484734743176e-002 -1.790928475274516e-001
2.011556886227542e+000 9.409958609412094e-001 9.672125969138409e-001 -3.048542927689063e-001 1.002696983324974e-001 -1.165607295581985e-001 -8.210966058155049e-002 -1.508892925089971e-001 -1.415634393180553e-001 -6.797394956993952e-002 -1.779015417790089e-001
2.021317365269459e+000 9.537365291306250e-001 9.691904849473702e-001 -3.052218778987654e-001 9.726781621424632e-002 -1.118617577722669e-001 -8.155636913625705e-002 -1.526394629351413e-001 -1.346217443544712e-001 -7.625684840677846e-002 -1.770872882711317e-001
2.031077844311375e+000 9.664529026998528e-001 9.709022144885592e-001 -3.055839307978430e-001 9.429863299590426e-002 -1.069585060625817e-001 -8.095061296213972e-002 -1.544316760166810e-001 -1.276989257874953e-001 -8.455676028162826e-002 -1.766535955038632e-001
