Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  8.500000000000001e-01,  1.270349946110393e-03, -3.957696395880854e-01,  2.063961215278476e-01,  9.243190639058570e-02,  8.047041330763733e-01,  1.067170059761737e-01, -1.776863797686148e-01,  4.839618026416656e-01,  5.202420310478063e-01,  1.047197556609335e+00,  2.041991975280771e-05,  5.950795411990839e-14,  0.000000000000000e+00
  8.600000000000000e-01,  1.270349946117669e-03, -3.957696395880843e-01,  2.063961215278523e-01,  9.243190639058163e-02,  8.047041330763747e-01,  1.067170059761715e-01, -1.776863774245246e-01,  4.839617940964192e-01,  5.202420316410425e-01,  1.047197556609323e+00,  2.041990887888329e-05,  5.861977570020827e-14,  0.000000000000000e+00
  8.700000000000000e-01,  1.270349946113975e-03, -3.957696395880852e-01,  2.063961215278542e-01,  9.243190639058738e-02,  8.047041330763707e-01,  1.067170059761763e-01, -1.776863774144146e-01,  4.839617940597389e-01,  5.202420316436914e-01,  1.047197556609313e+00,  2.041990887888329e-05,  5.972999872483342e-14,  0.000000000000000e+00
  8.800000000000000e-01,  1.270349946114311e-03, -3.957696395880848e-01,  2.063961215278553e-01,  9.243190639058850e-02,  8.047041330763748e-01,  1.067170059761747e-01, -1.776863774061322e-01,  4.839617940295134e-01,  5.202420316457876e-01,  1.047197556609309e+00,  2.041989800495308e-05,  6.195044477408373e-14,  0.000000000000000e+00
  8.899999999999999e-01,  1.270349946113416e-03, -3.957696395880853e-01,  2.063961215278545e-01,  9.243190639058665e-02,  8.047041330763715e-01,  1.067170059761745e-01, -1.776863790484053e-01,  4.839618000161765e-01,  5.202420312300974e-01,  1.047197556609312e+00,  2.041990887888329e-05,  6.594724766273430e-14,  0.000000000000000e+00
  9.000000000000000e-01,  1.270349946114535e-03, -3.957696395880849e-01,  2.063961215278513e-01,  9.243190639058479e-02,  8.047041330763728e-01,  1.067170059761740e-01, -1.776863806909928e-01,  4.839618060043215e-01,  5.202420308144523e-01,  1.047197556609323e+00,  2.041990887888329e-05,  7.238654120556021e-14,  0.000000000000000e+00
  9.099999999999999e-01,  1.270349946110616e-03, -3.957696395880835e-01,  2.063961215278436e-01,  9.243190639058158e-02,  8.047041330763715e-01,  1.067170059761724e-01, -1.776863750511669e-01,  4.839617854447163e-01,  5.202420322417922e-01,  1.047197556609341e+00,  2.041990887888329e-05,  7.926992395823618e-14,  0.000000000000000e+00
  9.199999999999999e-01,  1.270349946123939e-03, -3.957696395880824e-01,  2.063961215278646e-01,  9.243190639058264e-02,  8.047041330763703e-01,  1.067170059761709e-01, -1.776863823314762e-01,  4.839618119838914e-01,  5.202420303991359e-01,  1.047197556609269e+00,  2.041990887888329e-05, -2.065014825802791e-14,  0.000000000000000e+00
  9.299999999999999e-01,  1.270349946119796e-03, -3.957696395880834e-01,  2.063961215278641e-01,  9.243190639058631e-02,  8.047041330763715e-01,  1.067170059761717e-01, -1.776863835956643e-01,  4.839618165922279e-01,  5.202420300791576e-01,  1.047197556609267e+00,  2.041988713101708e-05, -2.287059430727822e-14,  0.000000000000000e+00
  9.399999999999999e-01,  1.270349946117669e-03, -3.957696395880840e-01,  2.063961215278646e-01,  9.243190639058801e-02,  8.047041330763703e-01,  1.067170059761708e-01, -1.776863779611572e-01,  4.839617960527875e-01,  5.202420315052719e-01,  1.047197556609266e+00,  2.041989800495308e-05, -2.575717417130363e-14,  0.000000000000000e+00
