---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.FileName = "GaitNormal0001-processed-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
2.399999999999998e+000 8.832940317218951e-001 9.577344714670072e-001 -3.163238031293084e-001 -5.072752289080165e-002 -1.202525780800272e-001 5.112420670077865e-001 -7.800380055708699e-001 -8.268225131712446e-002 -1.171367300273727e-002
2.409333333333331e+000 8.927702342966136e-001 9.592085821861551e-001 -3.173092782400696e-001 -5.661890815686131e-002 -1.176203568235450e-001 5.080272510553968e-001 -7.779191692434762e-001 -7.274894280270225e-002 -1.565906239349699e-002
2.418666666666665e+000 9.021777329143849e-001 9.605567507721715e-001 -3.182810446723374e-001 -6.233311563038343e-002 -1.144853504265346e-001 5.049323896162239e-001 -7.760183251805600e-001 -6.266943125248120e-002 -2.003815308181131e-002
2.427999999999998e+000 9.115248022914628e-001 9.617740628267965e-001 -3.192335350633946e-001 -6.784343678881358e-002 -1.109060347168098e-001 5.019480692849007e-001 -7.743170308700179e-001 -5.254002072504373e-002 -2.479701765247524e-002
2.437333333333331e+000 9.208180391664742e-001 9.628572479575711e-001 -3.201611727238751e-001 -7.313095703053767e-002 -1.069378357603257e-001 4.990627938483543e-001 -7.727984061530321e-001 -4.244384976380221e-002 -2.988299239448801e-002
2.446666666666664e+000 9.300629117775018e-001 9.638045240985523e-001 -3.210587139075413e-001 -7.818472078358095e-002 -1.026337760556508e-001 4.962711915911689e-001 -7.714559939970465e-001 -3.245046231347275e-002 -3.524227592120404e-002
2.455999999999997e+000 9.392642707842236e-001 9.646153374934725e-001 -3.219215016895331e-001 -8.300205795620461e-002 -9.804535951117543e-002 4.935787086496019e-001 -7.702981323497046e-001 -2.261515471944818e-002 -4.081795928053254e-002
2.465333333333331e+000 9.484269590832358e-001 9.652900485988865e-001 -3.227457041419869e-001 -8.758962457094180e-002 -9.322334121798703e-002 4.910019106403191e-001 -7.693466749512700e-001 -1.297702027619307e-002 -4.654855610135193e-002
2.474666666666664e+000 9.575565039916308e-001 9.658296488288128e-001 -3.235285246915014e-001 -9.196512991263084e-002 -8.821858459545195e-002 4.885656003736291e-001 -7.686316962857428e-001 -3.556445870146204e-003 -5.236744422606125e-002
2.483999999999997e+000 9.666596737630885e-001 9.662355421983732e-001 -3.242682275524242e-001 -9.615867979045877e-002 -8.308155898732528e-002 4.862989947371327e-001 -7.681856118447623e-001 5.646580741430221e-003 -5.820505094621068e-002
2.493333333333330e+000 9.757445999848206e-001 9.665093832641736e-001 -3.249638732848883e-001 -1.002120659086953e-001 -7.785913721359150e-002 4.842317428384117e-001 -7.680382919941357e-001 1.465207119584279e-002 -6.399467713411866e-002
2.502666666666663e+000 9.848203460568473e-001 9.666529960817690e-001 -3.256148942579306e-001 -1.041750227583491e-001 -7.258976360960756e-002 4.823891971420413e-001 -7.682124631795141e-001 2.349669539678758e-002 -6.968024526459732e-002
2.511999999999997e+000 9.938962085323665e-001 9.666684192102374e-001 -3.262207803962729e-001 -1.080993531789070e-001 -6.729917919234962e-002 4.807881641511938e-001 -7.687203164069366e-001 3.222813414341773e-002 -7.522301014390742e-002
2.521333333333330e+000 1.002981129673522e+000 9.665580801654993e-001 -3.267810452532182e-001 -1.120332463753263e-001 -6.199811638640274e-002 4.794353358227876e-001 -7.695634437588037e-001 4.089939354486856e-002 -8.060466303027646e-002
2.530666666666663e+000 1.012083228896684e+000 9.663250252560515e-001 -3.272954275572311e-001 -1.160170630012964e-001 -5.668317573341941e-002 4.783271766450081e-001 -7.707343304024887e-001 4.956412025274946e-002 -8.582553479129848e-002
2.539999999999996e+000 1.021209328434198e+000 9.659730361815789e-001 -3.277641442583606e-001 -1.200807395350480e-001 -5.134027752444692e-002 4.774504745156444e-001 -7.722189198368089e-001 5.827282174500622e-002 -9.089952038373758e-002
2.549333333333329e+000 1.030364984213016e+000 9.655066122564137e-001 -3.281880420441044e-001 -1.242406120578173e-001 -4.595075067028231e-002 4.767786586606925e-001 -7.739888095813968e-001 6.706762034655786e-002 -9.584738456897460e-002
2.558666666666662e+000 1.039554548458468e+000 9.649306264700954e-001 -3.285686862785827e-001 -1.285038480452717e-001 -4.048788136436410e-002 4.762852559358740e-001 -7.760222307755400e-001 7.598697062514458e-002 -1.006975750275812e-001
2.567999999999996e+000 1.048782020889185e+000 9.642501334061921e-001 -3.289083645793430e-001 -1.328714017016388e-001 -3.491684389119043e-002 4.759475116139007e-001 -7.783043470513269e-001 8.506838033176691e-002 -1.054851441231702e-001
2.577333333333329e+000 1.058051873979176e+000 9.634701074270056e-001 -3.292099483603755e-001 -1.373434359315169e-001 -2.919151479573823e-002 4.757542614943628e-001 -7.808363967807186e-001 9.435437097550245e-002 -1.102531498777742e-001
2.586666666666662e+000 1.067369971880033e+000 9.625951908123280e-001 -3.294765725371543e-001 -1.419230772035852e-001 -2.325057291312516e-002 4.757109063581853e-001 -7.836400596214778e-001 1.038970415847147e-001 -1.150557740301286e-001
2.595999999999995e+000 1.076744415926957e+000 9.616294823774396e-001 -3.297112352204724e-001 -1.466187712165313e-001 -1.701222147770620e-002 4.758443903098962e-001 -7.867618638756603e-001 1.137616587284316e-001 -1.199635717094955e-001
2.605333333333328e+000 1.086186271526207e+000 9.605763731552346e-001 -3.299163411385428e-001 -1.514453320841466e-001 -1.036940808844622e-002 4.762091957005279e-001 -7.902791344925529e-001 1.240282796691049e-001 -1.250686889713010e-001
2.614666666666662e+000 1.095710167271417e+000 9.594383819710675e-001 -3.300930292405729e-001 -1.564229784371697e-001 -3.186695892256397e-003 4.768930627300421e-001 -7.943057616659699e-001 1.347898086313357e-001 -1.304889018189448e-001
2.623999999999995e+000 1.105334808041868e+000 9.582170096398224e-001 -3.302401523258134e-001 -1.615737396480085e-001 4.701405359792243e-003 4.780193852612109e-001 -7.989942825434206e-001 1.461465521810703e-001 -1.363698509975601e-001
2.633333333333328e+000 1.115083382381149e+000 9.569128424499611e-001 -3.303530134801177e-001 -1.669060234670410e-001 1.347468705859467e-002 4.797234519487925e-001 -8.044988068925789e-001 1.581829854168420e-001 -1.428738154906231e-001
2.642666666666661e+000 1.124983268795677e+000 9.555255596381659e-001 -3.304221415474044e-001 -1.724036881249990e-001 2.331370944714806e-002 4.821370915656948e-001 -8.109557569021039e-001 1.709499423141776e-001 -1.501686397765444e-001
2.651999999999994e+000 1.135064450927549e+000 9.540541215400858e-001 -3.304325343239471e-001 -1.780000372576122e-001 3.435172064246483e-002 4.853380224431538e-001 -8.184105835330908e-001 1.844173124723667e-001 -1.583931185491878e-001
2.661333333333328e+000 1.145355805697786e+000 9.524968856107063e-001 -3.303640897110148e-001 -1.835603359148894e-001 4.661758552463158e-002 4.893066546012970e-001 -8.267608657861778e-001 1.984305273549109e-001 -1.676138182858044e-001
2.670666666666661e+000 1.155878975256772e+000 9.508523156731783e-001 -3.301944583044844e-001 -1.888709820449942e-001 5.995471878180991e-002 4.938691988677432e-001 -8.356827531735223e-001 2.126653167125160e-001 -1.777604159522777e-001
2.679999999999994e+000 1.166641669778203e+000 9.491204248851800e-001 -3.299049113218999e-001 -1.936704991854912e-001 7.398689711708939e-002 4.986971115610667e-001 -8.446476406467115e-001 2.266484879939810e-001 -1.885898692590485e-001
2.689333333333327e+000 1.177633371557826e+000 9.473053574550872e-001 -3.294885095087794e-001 -1.977012804702945e-001 8.814035587766256e-002 5.033382037028303e-001 -8.529827524323835e-001 2.398307382242138e-001 -1.996941558848399e-001
2.698666666666660e+000 1.188827887860852e+000 9.454179302871124e-001 -3.289564645443791e-001 -2.007800911536181e-001 1.017834416804462e-001 5.073256098519814e-001 -8.600372585303957e-001 2.517332065976300e-001 -2.106021016475669e-001
2.707999999999994e+000 1.200192734373942e+000 9.434768473966594e-001 -3.283376927134536e-001 -2.028510389972304e-001 1.144247029364840e-001 5.103136842976481e-001 -8.653735530348002e-001 2.620976885613224e-001 -2.209327567659452e-001
2.717333333333327e+000 1.211698488139918e+000 9.415086244619637e-001 -3.276710577338465e-001 -2.040029246805377e-001 1.258211007474825e-001 5.121327741192867e-001 -8.688319037208521e-001 2.709505180133827e-001 -2.304779819971975e-001
2.726666666666660e+000 1.223322477459285e+000 9.395466979351979e-001 -3.269938035554569e-001 -2.044806622535430e-001 1.359732282887471e-001 5.127770455366775e-001 -8.705090415777043e-001 2.785991307056986e-001 -2.391870609891394e-001
2.735999999999993e+000 1.235046860229693e+000 9.376301366863622e-001 -3.263329776161996e-001 -2.046737451876002e-001 1.450229495482842e-001 5.123277825733955e-001 -8.706493020372513e-001 2.855586640051656e-001 -2.470779778570274e-001
2.745333333333326e+000 1.246857212152267e+000 9.358004401113839e-001 -3.257031641297247e-001 -2.050490830877712e-001 1.531505798756498e-001 5.108862433152005e-001 -8.695377121180655e-001 2.924239019852122e-001 -2.541728473718427e-001
2.754666666666660e+000 1.258744123302603e+000 9.340963770591620e-001 -3.251094545150156e-001 -2.060282208006154e-001 1.605064387745880e-001 5.085384371517638e-001 -8.674193501906127e-001 2.997048257502181e-001 -2.604840679916879e-001
2.763999999999993e+000 1.270705728336629e+000 9.325493398919322e-001 -3.245516377598944e-001 -2.078745207711191e-001 1.671773061743000e-001 5.053466358575094e-001 -8.644524269063195e-001 3.076937740481832e-001 -2.660238386068434e-001
2.773333333333326e+000 1.282747332029132e+000 9.311818764557194e-001 -3.240262576583419e-001 -2.106545128547027e-001 1.731788123209483e-001 5.013593233697660e-001 -8.607089816798296e-001 3.164254546598934e-001 -2.708046530522675e-001
2.782666666666659e+000 1.294878756470290e+000 9.300096780961028e-001 -3.235265656623192e-001 -2.142817337455538e-001 1.784710585098979e-001 4.966283290404621e-001 -8.562075757720602e-001 3.257362991086872e-001 -2.748303545017757e-001
2.791999999999992e+000 1.307109638906054e+000 9.290455362851774e-001 -3.230414921773645e-001 -2.186087883838980e-001 1.829848459936507e-001 4.912274509984700e-001 -8.509670617061991e-001 3.353804983330304e-001 -2.780812549836050e-001
2.801333333333326e+000 1.319444919272610e+000 9.283027891055088e-001 -3.225554489998442e-001 -2.235110951798960e-001 1.866473218661968e-001 4.852647254774415e-001 -8.450525896349874e-001 3.451368225161053e-001 -2.805057961897910e-001
2.810666666666659e+000 1.331882565197170e+000 9.277961810036776e-001 -3.220499126296688e-001 -2.289153550704614e-001 1.894038338278876e-001 4.788894768110462e-001 -8.385996850224519e-001 3.548531261899031e-001 -2.820328260632317e-001
2.819999999999992e+000 1.344414239457300e+000 9.275397458026409e-001 -3.215061704246908e-001 -2.347696852214769e-001 1.912388611409894e-001 4.722971512892842e-001 -8.318165964836494e-001 3.644255209270194e-001 -2.826057252151202e-001
2.829333333333325e+000 1.357027729103147e+000 9.275431733616187e-001 -3.209077488221419e-001 -2.409934439812743e-001 1.921991691661513e-001 4.657307985918810e-001 -8.249737621533525e-001 3.737548890664878e-001 -2.822240858897963e-001
2.838666666666658e+000 1.369709317242777e+000 9.278088819214064e-001 -3.202420085027172e-001 -2.474466500300181e-001 1.924188948214569e-001 4.594752271079348e-001 -8.183890215735279e-001 3.827250391683755e-001 -2.809782146380768e-001
2.847999999999991e+000 1.382444212541220e+000 9.283314279513673e-001 -3.195014373160900e-001 -2.539339741444796e-001 1.921283282973625e-001 4.538328341993942e-001 -8.124018701729336e-001 3.912116834405671e-001 -2.790578999844116e-001
2.857333333333325e+000 1.395215406969074e+000 9.290989545022966e-001 -3.186849022196046e-001 -2.602337340221559e-001 1.916401080611117e-001 4.490884512961320e-001 -8.073406729701685e-001 3.991087910881217e-001 -2.767355838229614e-001
2.866666666666658e+000 1.408001156693749e+000 9.300955086666294e-001 -3.177980903301708e-001 -2.661341473928316e-001 1.912944220896597e-001 4.454562461887741e-001 -8.034661536533279e-001 4.063448022335690e-001 -2.743121228382400e-001
2.875999999999991e+000 1.420774066914819e+000 9.313026463840674e-001 -3.168530666834913e-001 -2.714590751055871e-001 1.913955024568657e-001 4.430393247479642e-001 -8.009218056008490e-001 4.128836551153150e-001 -2.720584368252946e-001
2.885333333333324e+000 1.433503040226835e+000 9.327001274140844e-001 -3.158665182598159e-001 -2.760825224795143e-001 1.921705816558252e-001 4.418264272517636e-001 -7.997210599565117e-001 4.187219793263090e-001 -2.701772795116224e-001
2.894666666666657e+000 1.446156784893453e+000 9.342659306723561e-001 -3.148581347546471e-001 -2.799237605306106e-001 1.937458584429026e-001 4.417177150075787e-001 -7.997674545435262e-001 4.238714510342670e-001 -2.687841679248071e-001
2.903999999999991e+000 1.458707932230540e+000 9.359762837630721e-001 -3.138486305000188e-001 -2.829342367255568e-001 1.961484913452414e-001 4.425759483925713e-001 -8.009071611161855e-001 4.283407358387474e-001 -2.679110100742163e-001
2.913333333333324e+000 1.471136152380713e+000 9.378060533621707e-001 -3.128577951412777e-001 -2.850808427842295e-001 1.993192384021474e-001 4.442768747204607e-001 -8.029847831098322e-001 4.321167151495874e-001 -2.675192035584863e-001
2.922666666666657e+000 1.483429558027320e+000 9.397295349736718e-001 -3.119027920679325e-001 -2.863314930374243e-001 2.031291158637609e-001 4.467422502726543e-001 -8.058826251997245e-001 4.351506138061623e-001 -2.675159824171510e-001
2.931999999999990e+000 1.495584285653355e+000 9.417213847220769e-001 -3.109971213730398e-001 -2.866460449399953e-001 2.073944979483107e-001 4.499457452399540e-001 -8.095300516825825e-001 4.373514609124438e-001 -2.677699786741574e-001
2.941333333333323e+000 1.507602351992131e+000 9.437573704881394e-001 -3.101501235281891e-001 -2.859724693161418e-001 2.118936193540735e-001 4.539012081823838e-001 -8.138979965177320e-001 4.385876121962005e-001 -2.681286500554374e-001
2.950666666666657e+000 1.519488965722050e+000 9.458149776985019e-001 -3.093675509558709e-001 -2.842575674477860e-001 2.163738601075982e-001 4.586213646764863e-001 -8.189532909437777e-001 4.387023587292175e-001 -2.684250975477425e-001
2.959999999999990e+000 1.531249772267228e+000 9.478737476443579e-001 -3.086519054913409e-001 -2.814634871909491e-001 2.205735653823553e-001 4.640923171979177e-001 -8.246414573117228e-001 4.375412684652168e-001 -2.684947707421335e-001
2.969333333333323e+000 1.542889515229805e+000 9.499152827324753e-001 -3.080029395978001e-001 -2.775850552616923e-001 2.242476367499660e-001 4.702577531242093e-001 -8.308762597127759e-001 4.349821268283829e-001 -2.681933273061967e-001
2.978666666666656e+000 1.554412089882373e+000 9.519227602667663e-001 -3.074180029419474e-001 -2.726554130709113e-001 2.271939343710907e-001 4.770240238554563e-001 -8.375496129421942e-001 4.309529896778135e-001 -2.674149416001044e-001
2.987999999999989e+000 1.565821345302966e+000 9.538802072890407e-001 -3.068924583872562e-001 -2.667402005684367e-001 2.292702629049443e-001 4.842770467986841e-001 -8.445496750276659e-001 4.254355228180676e-001 -2.661021717557621e-001
2.997333333333323e+000 1.577121598379629e+000 9.557719861072519e-001 -3.064203346307034e-001 -2.599280841398250e-001 2.303977430866075e-001 4.918980385135882e-001 -8.517748284748189e-001 4.184602612334957e-001 -2.642437383653826e-001
3.006666666666656e+000 1.588317292321259e+000 9.575827037642373e-001 -3.059950952431000e-001 -2.523232144921103e-001 2.305528728810520e-001 4.997723024675485e-001 -8.591403676761248e-001 4.100995486385167e-001 -2.618628020568617e-001
3.015999999999989e+000 1.599412131538913e+000 9.592976003338457e-001 -3.056105921379466e-001 -2.440450535979719e-001 2.297504983898684e-001 5.077813938784205e-001 -8.665636401850974e-001 4.004637263453706e-001 -2.589978372014716e-001
3.025333333333322e+000 1.610408280248157e+000 9.609029950720367e-001 -3.052610554350542e-001 -2.352214005933784e-001 2.280360533679580e-001 5.158122180503257e-001 -8.739760372589739e-001 3.896911623391037e-001 -2.556958589310812e-001
3.034666666666655e+000 1.621306413145086e+000 9.623868293431526e-001 -3.049414193096495e-001 -2.259874129509483e-001 2.254726677786230e-001 5.237520030039257e-001 -8.813111935779697e-001 3.779414508715715e-001 -2.520022260254942e-001
3.043999999999989e+000 1.632106483632948e+000 9.637389165323306e-001 -3.046473452606545e-001 -2.164772800263326e-001 2.221335826173050e-001 5.314988356421687e-001 -8.885140521279853e-001 3.653818577652090e-001 -2.479585431591908e-001
3.053333333333322e+000 1.642808675963259e+000 9.649511876171957e-001 -3.043752202160742e-001 -2.068197371096512e-001 2.180946711092409e-001 5.389644817108888e-001 -8.955392782890321e-001 3.521778089677935e-001 -2.436003383539813e-001
3.062666666666655e+000 1.653414088842265e+000 9.660177800478093e-001 -3.041222777947767e-001 -1.971284274012808e-001 2.134335828910949e-001 5.460769629259153e-001 -9.023527092643879e-001 3.384813479132562e-001 -2.389632363753808e-001
3.071999999999988e+000 1.663925281213876e+000 9.669351688068828e-001 -3.038863301613887e-001 -1.875006311899703e-001 2.082292178306573e-001 5.527730113465275e-001 -9.089193853796743e-001 3.244285677404541e-001 -2.340854056354947e-001
3.081333333333321e+000 1.674346705881259e+000 9.677018898643359e-001 -3.036656025728923e-001 -1.780114904130461e-001 2.025621439546665e-001 5.589996625838481e-001 -9.152035151414156e-001 3.101327542592783e-001 -2.290119231303353e-001
3.090666666666655e+000 1.684684667616815e+000 9.683180225405159e-001 -3.034581354292480e-001 -1.687090678708109e-001 1.965126075536112e-001 5.647262598316145e-001 -9.211838125927081e-001 2.956769008837313e-001 -2.237952510341881e-001
3.099999999999988e+000 1.694947140612496e+000 9.687846816204804e-001 -3.032618541086805e-001 -1.596129811192263e-001 1.901561299191368e-001 5.699519123386124e-001 -9.268626521493568e-001 2.811106516695186e-001 -2.184918247216866e-001
3.109333333333321e+000 1.705143638000162e+000 9.691038233998336e-001 -3.030748459614978e-001 -1.507234035959559e-001 1.835587599393296e-001 5.747040588972880e-001 -9.322654705279347e-001 2.664603999722500e-001 -2.131514072705912e-001
3.118666666666654e+000 1.715285283556529e+000 9.692782189133254e-001 -3.028964503246598e-001 -1.420339925040557e-001 1.767747773964583e-001 5.790273345920347e-001 -9.374287536815336e-001 2.517476947193620e-001 -2.078049882719760e-001
3.127999999999987e+000 1.725384508110426e+000 9.693115233016686e-001 -3.027279172387830e-001 -1.335452477738719e-001 1.698459004608819e-001 5.829708273680286e-001 -9.423870048114161e-001 2.370064630985869e-001 -2.024565976395342e-001
3.137333333333320e+000 1.735453909275251e+000 9.692082177147824e-001 -3.025716920714531e-001 -1.252697902031641e-001 1.628017977443532e-001 5.865868356798600e-001 -9.471768040747008e-001 2.222849197063113e-001 -1.970875937400398e-001
3.146666666666654e+000 1.745505260795361e+000 9.689732464606781e-001 -3.024308096384288e-001 -1.172262127751665e-001 1.556633081883039e-001 5.899331981202818e-001 -9.518432439864090e-001 2.076338888528553e-001 -1.916730680822139e-001
3.155999999999987e+000 1.755549093237940e+000 9.686117180063567e-001 -3.023082995872573e-001 -1.094345306355095e-001 1.484450586652855e-001 5.930719007950326e-001 -9.564391940535947e-001 1.930985296619238e-001 -1.861926856385927e-001
3.165333333333320e+000 1.765594795707502e+000 9.681286920150869e-001 -3.022068372943919e-001 -1.019132124737431e-001 1.411565271350412e-001 5.960650882070754e-001 -9.610194618516503e-001 1.787140307090584e-001 -1.806339873990844e-001
3.174666666666653e+000 1.775651103244928e+000 9.675289419645029e-001 -3.021286327235934e-001 -9.467681333509413e-002 1.338020070895740e-001 5.989712181887189e-001 -9.656339581551727e-001 1.645030077155161e-001 -1.749919194763911e-001
3.183999999999986e+000 1.785727029347135e+000 9.668165808389444e-001 -3.020755425450998e-001 -8.773466008281791e-002 1.263798374974363e-001 6.018436069897638e-001 -9.703232955144781e-001 1.504743974399694e-001 -1.692663938685900e-001
3.193333333333320e+000 1.795833075381614e+000 9.659946453139354e-001 -3.020491923116189e-001 -8.109433356924721e-002 1.188812470337572e-001 6.047306803164596e-001 -9.751165640967846e-001 1.366278333603833e-001 -1.634565614769344e-001
3.202666666666653e+000 1.805982256858238e+000 9.650647902723263e-001 -3.020510817850403e-001 -7.477058613156493e-002 1.112903348023129e-001 6.076754472278310e-001 -9.800290148952554e-001 1.229650012797639e-001 -1.575535864942165e-001
3.211999999999986e+000 1.816190770194325e+000 9.640270781402738e-001 -3.020831171112172e-001 -6.879452467785169e-002 1.035871719377797e-001 6.107112699271206e-001 -9.850555343329391e-001 1.095037180395471e-001 -1.515378623086226e-001
3.221333333333319e+000 1.826478022930679e+000 9.628800983059958e-001 -3.021479710117267e-001 -6.322589196526370e-002 9.575346069593205e-002 6.138538312715384e-001 -9.901608270813279e-001 9.629646372400312e-002 -1.453786739559435e-001
3.230666666666652e+000 1.836866341008318e+000 9.616212181977545e-001 -3.022498054989674e-001 -5.815889533956429e-002 8.778279760521879e-002 6.170904181524916e-001 -9.952665515949537e-001 8.344494412206926e-002 -1.390423984215413e-001
3.239999999999986e+000 1.847379645542699e+000 9.602473867539100e-001 -3.023944879029666e-001 -5.372247627407133e-002 7.969539733120512e-002 6.203680808604923e-001 -1.000239645355664e+000 7.111078155963675e-002 -1.325062991974760e-001
3.249333333333319e+000 1.858040773425231e+000 9.587566643618375e-001 -3.025894225296613e-001 -5.006461010861991e-002 7.155461652996009e-002 6.235847221559602e-001 -1.004887506606756e+000 5.950971734277756e-002 -1.257793421430471e-001
3.258666666666652e+000 1.868867602220928e+000 9.571507444370991e-001 -3.028426901599937e-001 -4.731730410533643e-002 6.347430417230870e-002 6.265914069412826e-001 -1.008970131087275e+000 4.887828604131003e-002 -1.189208612718572e-001
3.267999999999985e+000 1.879869123620512e+000 9.554382622688832e-001 -3.031615297345185e-001 -4.554411691384198e-002 5.560463599788990e-002 6.292143900211950e-001 -1.012237162598854e+000 3.940600435916188e-002 -1.120457762200218e-001
3.277333333333318e+000 1.891043074751617e+000 9.536380679132170e-001 -3.035502918978985e-001 -4.468556445275111e-002 4.809359801269264e-002 6.312974122892501e-001 -1.014486910927693e+000 3.114666567498296e-002 -1.053082919548682e-001
3.286666666666652e+000 1.902376665009768e+000 9.517810355340374e-001 -3.040083440396909e-001 -4.453120101288672e-002 4.103668052773712e-002 6.327503085147345e-001 -1.015626227857119e+000 2.394880480214380e-002 -9.886421085195295e-002
3.295999999999985e+000 1.913850857124556e+000 9.499090428899076e-001 -3.045288961666087e-001 -4.474125161584867e-002 3.443851165096490e-002 6.335800397564569e-001 -1.015699999754004e+000 1.744869223068182e-002 -9.282518597157916e-002
3.305333333333318e+000 1.925446431996244e+000 9.480713015874565e-001 -3.050989871873793e-001 -4.491771559002881e-002 2.820606403241488e-002 6.338887063333784e-001 -1.014875161569649e+000 1.114084478092276e-002 -8.722355120648316e-002
3.314666666666651e+000 1.937149498876571e+000 9.463192188972691e-001 -3.057014263018790e-001 -4.468430447405961e-002 2.217609612200655e-002 6.338413256580697e-001 -1.013387955243452e+000 4.485675953820046e-003 -8.200866694040614e-002
3.323999999999984e+000 1.948954050255857e+000 9.447019729194838e-001 -3.063176872266675e-001 -4.374401099208463e-002 1.616309674336081e-002 6.336201649442805e-001 -1.011481596455324e+000 -2.990848690012673e-003 -7.707408392259302e-002
3.333333333333318e+000 1.960861311724049e+000 9.432636917672101e-001 -3.069313008483522e-001 -4.189658228282910e-002 1.000922859613662e-002 6.333816110631569e-001 -1.009354766275011e+000 -1.163886132995020e-002 -7.230501494343126e-002
3.342666666666651e+000 1.972876733489606e+000 9.420423511695777e-001 -3.075302693563917e-001 -3.903336759153140e-002 3.621730817085833e-003 6.332265974510464e-001 -1.007132707094081e+000 -2.166014768219128e-002 -6.762150945366753e-002
3.351999999999984e+000 1.985006281638862e+000 9.410696448510234e-001 -3.081077660822206e-001 -3.513129746739706e-002 -3.007825117611551e-003 6.331881886723367e-001 -1.004860859063081e+000 -3.309789830905428e-002 -6.300013550155965e-002
3.361333333333317e+000 1.997253548576086e+000 9.403707143412293e-001 -3.086620928240556e-001 -3.024760564816559e-002 -9.801630161876185e-003 6.332331978740989e-001 -1.002512388046539e+000 -4.583770128952965e-002 -5.847625155612005e-002
3.370666666666650e+000 2.009617519135992e+000 9.399639204730047e-001 -3.091958118206065e-001 -2.451941339651054e-002 -1.660778325957812e-002 6.332769247426915e-001 -1.000008768429803e+000 -5.961566263623538e-002 -5.413066866860729e-002
3.379999999999984e+000 2.022091049373984e+000 9.398604462453353e-001 -3.097150131903524e-001 -1.815722708304015e-002 -2.322393740831408e-002 6.332068815620208e-001 -9.972475638261280e-001 -7.404308306173714e-002 -5.007026536811170e-002
