Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  1.930000000000000e+00,  7.293436748296381e-03, -5.745035618322266e-01,  1.552533564426792e-01,  1.552419139996432e-01,  7.008017394374363e-01,  2.760291184878599e-01, -4.035314246883550e-01,  1.454810716609917e-01, -3.101390293319028e-01,  4.252183432243194e-01,  4.554715453404352e-01,  2.025477369960679e-01,  1.904445109974606e-02
  1.940000000000000e+00,  6.066869433629238e-03, -5.758101327248046e-01,  1.493269686660681e-01,  1.523825578378937e-01,  7.005401603036993e-01,  2.763415146570381e-01, -3.966536238979604e-01,  1.423593191816547e-01, -3.247187263738064e-01,  4.161421667767253e-01,  4.420864417144940e-01,  2.033552671520832e-01,  1.819452031122459e-02
  1.950000000000000e+00,  4.936239812309454e-03, -5.771140719215196e-01,  1.437168271762802e-01,  1.497077772818045e-01,  7.003013124520583e-01,  2.766315039060496e-01, -3.900953110382153e-01,  1.393659721635393e-01, -3.390686734202378e-01,  4.077320814376856e-01,  4.284414084988974e-01,  2.043017517581103e-01,  1.731626345067028e-02
  1.960000000000000e+00,  3.891898743070164e-03, -5.784110717995774e-01,  1.383977541457894e-01,  1.472001357394455e-01,  7.000825855249398e-01,  2.769013852662535e-01, -3.838977742647866e-01,  1.364988454856642e-01, -3.531305066348618e-01,  3.999489079744868e-01,  4.146513167240975e-01,  2.054113531136726e-01,  1.642641551768698e-02
  1.970000000000000e+00,  2.924518068241091e-03, -5.797067844614179e-01,  1.333430197914937e-01,  1.448428053073376e-01,  6.998808530335074e-01,  2.771536517008486e-01, -3.780895812879965e-01,  1.337310247436266e-01, -3.668429358297421e-01,  3.927712345037027e-01,  4.008182456207293e-01,  2.066429334688772e-01,  1.553644956559541e-02
  1.980000000000000e+00,  2.024941555250168e-03, -5.810188773317705e-01,  1.285233371649045e-01,  1.426191125377821e-01,  6.996922378222484e-01,  2.773911227937969e-01, -3.726878833624916e-01,  1.310260279726451e-01, -3.801643160668653e-01,  3.861786881740221e-01,  3.871186671396787e-01,  2.078905468434875e-01,  1.466187979591194e-02
  1.990000000000000e+00,  1.186053890093536e-03, -5.823653831401840e-01,  1.239165014070594e-01,  1.405164031842284e-01,  6.995132525502338e-01,  2.776161722921312e-01, -3.677092684479407e-01,  1.283396178278660e-01, -3.930491614011272e-01,  3.801622505569436e-01,  3.736751620809848e-01,  2.090216367196714e-01,  1.381103301817887e-02
  2.000000000000000e+00,  4.022142776963453e-04, -5.837593397852446e-01,  1.195051784247092e-01,  1.385245329403669e-01,  6.993411618245114e-01,  2.778306721758381e-01, -3.631682375853733e-01,  1.256380190397507e-01, -4.054622202521495e-01,  3.747094495955509e-01,  3.606423121265563e-01,  2.098878147851573e-01,  1.299450364906818e-02
  2.010000000000000e+00, -3.306735326524509e-04, -5.852092226476573e-01,  1.152783801349525e-01,  1.366364472921367e-01,  6.991738916137534e-01,  2.780359913870973e-01, -3.590882928766858e-01,  1.228795672850528e-01, -4.173757089852096e-01,  3.698196005388434e-01,  3.480716292995781e-01,  2.103678938055064e-01,  1.221383344832905e-02
  2.020000000000000e+00, -1.015290870215835e-03, -5.867146638792181e-01,  1.112317344774140e-01,  1.348479593943598e-01,  6.990103509580342e-01,  2.782328693405981e-01, -3.554926281302810e-01,  1.200440465164033e-01, -4.287760550331364e-01,  3.654828049086183e-01,  3.360842306852375e-01,  2.103524396562887e-01,  1.147511130033418e-02
