Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SubTalarEversion
 2.010000000000000e+000, 5.347870289184933e-001, 2.505936578997092e-002, 5.834600929752322e-002, 9.071062734315242e-001,-7.202522622140448e-002, 9.736253270811618e-002
 2.020000000000000e+000, 5.395127020082494e-001, 2.616723738312410e-002, 6.662560243274963e-002, 8.435244266295934e-001,-6.745459868083684e-002, 1.065025211003344e-001
 2.030000000000000e+000, 5.417978826970239e-001, 2.807489668196483e-002, 7.489600949677491e-002, 7.763542593347470e-001,-6.126434396159917e-002, 1.149547453967781e-001
 2.040000000000000e+000, 5.415403635223527e-001, 3.081891475901233e-002, 8.322315121671370e-002, 7.061749801594821e-001,-5.346115851924971e-002, 1.222510273676775e-001
 2.050000000000000e+000, 5.387211722587039e-001, 3.445226102121213e-002, 9.169734607128151e-002, 6.338300250016199e-001,-4.412420468481569e-002, 1.279161267620327e-001
 2.060000000000000e+000, 5.334658610087448e-001, 3.903454893148872e-002, 1.004470102963340e-001, 5.605072878849648e-001,-3.344358521959603e-002, 1.314637418607979e-001
 2.070000000000000e+000, 5.261112934132843e-001, 4.460250248310715e-002, 1.096666322698914e-001, 4.877963122542620e-001,-2.176716187002637e-002, 1.323763219464643e-001
 2.080000000000000e+000, 5.172443917419777e-001, 5.111048315640221e-002, 1.196379737092728e-001, 4.176685817338623e-001,-9.635543339028645e-003, 1.300991664975438e-001
 2.090000000000000e+000, 5.076656436818750e-001, 5.834635217088779e-002, 1.306709978242928e-001, 3.523192653158856e-001, 2.234434079938755e-003, 1.241487089482981e-001
 2.100000000000000e+000, 4.982450391608745e-001, 6.587205751267211e-002, 1.429143957026862e-001, 2.938502963045116e-001, 1.305543744564693e-002, 1.144328571106992e-001
 2.110000000000000e+000, 4.897292781381364e-001, 7.306209163922262e-002, 1.560960581605546e-001, 2.439076945211371e-001, 2.213688881285511e-002, 1.016765832922981e-001
 2.120000000000000e+000, 4.826096089764609e-001, 7.925119990414875e-002, 1.694266115959219e-001, 2.034658238807543e-001, 2.903220629764521e-002, 8.758840260977317e-002
 2.130000000000000e+000, 4.771123137910884e-001, 8.389606051441123e-002, 1.818076325936192e-001, 1.728501610331236e-001, 3.361298972973177e-002, 7.452249380169869e-002
 2.140000000000000e+000, 4.732737007285796e-001, 8.665050959829745e-002, 1.921976330855179e-001, 1.518992765002533e-001, 3.608675418103866e-002, 6.483664974231626e-002
 2.150000000000000e+000, 4.710239463120303e-001, 8.734924549643863e-002, 1.998899769909797e-001, 1.401148300760021e-001, 3.698330305266219e-002, 6.033818683236756e-002
 2.160000000000000e+000, 4.702349870642524e-001, 8.595807169581082e-002, 2.046142086861097e-001, 1.367392517373416e-001, 3.709772166853663e-002, 6.200389155697447e-002
 2.170000000000000e+000, 4.707319642619391e-001, 8.253641546980250e-002, 2.065084160498715e-001, 1.407839164235575e-001, 3.736991743123454e-002, 6.993337041983143e-002
 2.180000000000000e+000, 4.722735914896822e-001, 7.722474346679342e-002, 2.060067575831663e-001, 1.510514673080655e-001, 3.869865532755097e-002, 8.346080903333990e-002
 2.190000000000000e+000, 4.745267321996190e-001, 7.024065134538238e-002, 2.036617237368967e-001, 1.661764518900347e-001, 4.173919380754845e-002, 1.013790361694762e-001
 2.200000000000000e+000, 4.770487227536436e-001, 6.186994874685015e-002, 1.999759672025248e-001, 1.847079874949195e-001, 4.674931867449216e-002, 1.222068462903521e-001
 2.210000000000000e+000, 4.793054395189733e-001, 5.244748485624573e-002, 1.953556841707756e-001, 2.052257089539601e-001, 5.355085928062807e-002, 1.444070185140160e-001
 2.220000000000000e+000, 4.807309137746084e-001, 4.233285943506004e-002, 1.901731976765894e-001, 2.264409956214953e-001, 6.159347363748144e-002, 1.665451065504064e-001
 2.230000000000000e+000, 4.808041615758302e-001, 3.187661049433621e-002, 1.848028207545392e-001, 2.472407355269556e-001, 7.005657840553131e-002, 1.874540773622747e-001
 2.240000000000000e+000, 4.791179226864993e-001, 2.137548816971280e-002, 1.795852008099698e-001, 2.666982672105314e-001, 7.796946018094493e-002, 2.063646813161852e-001
 2.250000000000000e+000, 4.754262305661441e-001, 1.103565171011112e-002, 1.747917688603328e-001, 2.840982856676474e-001, 8.436096348659691e-002, 2.228831400298128e-001
 2.260000000000000e+000, 4.696563924049862e-001, 9.614769509744825e-004, 1.706206634761850e-001, 2.989671990539641e-001, 8.841351229514463e-002, 2.368419987542776e-001
 2.270000000000000e+000, 4.618769491700333e-001,-8.830435873283582e-003, 1.672000246646430e-001, 3.110679588849910e-001, 8.957921212332497e-002, 2.481757336579834e-001
 2.280000000000000e+000, 4.522363760407915e-001,-1.837892225162441e-002, 1.645895269636665e-001, 3.203504096933010e-001, 8.763853103344264e-002, 2.568929707250744e-001
 2.290000000000000e+000, 4.409025572906560e-001,-2.773577635368119e-002, 1.627857176242648e-001, 3.268845264421324e-001, 8.269538414867331e-002, 2.630917886801901e-001
 2.300000000000000e+000, 4.280263371645228e-001,-3.692656763131041e-002, 1.617278751927370e-001, 3.308046617863308e-001, 7.511242654897750e-002, 2.669529600558813e-001
 2.310000000000000e+000, 4.137333674694468e-001,-4.592797784992353e-002, 1.613004496134916e-001, 3.322753700872298e-001, 6.541302027230680e-002, 2.687088344992089e-001
 2.320000000000000e+000, 3.981325665537976e-001,-5.466602299580559e-002, 1.613372808284136e-001, 3.314766613847027e-001, 5.418444351432333e-002, 2.686167572320998e-001
 2.330000000000000e+000, 3.813266780013403e-001,-6.303032601388803e-002, 1.616332567377234e-001, 3.286015290235883e-001, 4.200232509766545e-002, 2.669460753510718e-001
 2.340000000000000e+000, 3.634177278544942e-001,-7.089695021186948e-002, 1.619643103639959e-001, 3.238561919678838e-001, 2.938134310059608e-002, 2.639712468493540e-001
 2.350000000000000e+000, 3.445083177612706e-001,-7.815378002666717e-002, 1.621133785816226e-001, 3.174549404636469e-001, 1.675003561027361e-002, 2.599669148001177e-001
 2.360000000000000e+000, 3.247025944158095e-001,-8.472189295599097e-002, 1.618959610934179e-001, 3.096091950313204e-001, 4.443015667567974e-003, 2.551996075847408e-001
 2.370000000000000e+000, 3.041076486924982e-001,-9.056574287652341e-002, 1.611791128550043e-001, 3.005172558462098e-001,-7.297911921043798e-003, 2.499085678262043e-001
 2.380000000000000e+000, 2.828340040173634e-001,-9.568985365503102e-002, 1.598913125939268e-001, 2.903602228295464e-001,-1.831839844206129e-002, 2.442798552574727e-001
 2.390000000000000e+000, 2.609932593287722e-001,-1.001276296876947e-001, 1.580177696010360e-001, 2.793028720827778e-001,-2.854004423453967e-002, 2.384374724179532e-001
 2.400000000000000e+000, 2.386947331574560e-001,-1.039259847584189e-001, 1.556021512904596e-001, 2.675012985725698e-001,-3.795045465656603e-002, 2.324195304446473e-001
 2.410000000000000e+000, 2.160393011199409e-001,-1.071368012986120e-001, 1.527042277743159e-001, 2.551030574319884e-001,-4.657930599804434e-002, 2.262443320266009e-001
 2.420000000000000e+000, 1.931239942990287e-001,-1.098063222152044e-001, 1.493941758749786e-001, 2.422572630893174e-001,-5.449202517234955e-002, 2.199024851136404e-001
 2.430000000000000e+000, 1.700298401128932e-001,-1.119752331668593e-001, 1.457041127621673e-001, 2.291082289714350e-001,-6.177163439538550e-002, 2.134306943437941e-001
 2.440000000000000e+000, 1.468462994418067e-001,-1.136730494162039e-001, 1.416592586949106e-001, 2.158074045657386e-001,-6.851998658836704e-002, 2.068700985300611e-001
 2.450000000000000e+000, 1.236581705046179e-001,-1.149260833752339e-001, 1.372588397442396e-001, 2.025020164308898e-001,-7.484326200231421e-002, 2.003131689995797e-001
 2.460000000000000e+000, 1.005489145836017e-001,-1.157592796172384e-001, 1.324939314830211e-001, 1.893339501651657e-001,-8.084903576909305e-002, 1.938872159590346e-001
 2.470000000000000e+000, 7.759841455926635e-002,-1.161969949372588e-001, 1.273629375287942e-001, 1.764358282105843e-001,-8.664441833464565e-002, 1.877338887062868e-001
 2.480000000000000e+000, 5.487917775810516e-002,-1.162626745509281e-001, 1.218851649577803e-001, 1.639264875585321e-001,-9.233458981167897e-002, 1.819843439349183e-001
 2.490000000000000e+000, 3.245619180448456e-002,-1.159788698978166e-001, 1.161052379412429e-001, 1.519093793065603e-001,-9.802107092384652e-002, 1.767406807004633e-001
 2.500000000000000e+000, 1.039471753412254e-002,-1.153679820712967e-001, 1.100868593837889e-001, 1.404769444179743e-001,-1.038014293317021e-001, 1.720665549411077e-001
 2.510000000000000e+000,-1.122740108032942e-002,-1.144542077555715e-001, 1.039035146310422e-001, 1.297185908945538e-001,-1.097698822039392e-001, 1.679833179502291e-001
 2.520000000000000e+000,-3.231293745214899e-002,-1.132672674382391e-001, 9.763306122577237e-002, 1.197261879026829e-001,-1.160156533024503e-001, 1.644694377351811e-001
 2.530000000000000e+000,-5.274580615269809e-002,-1.118475488218791e-001, 9.135479516568411e-002, 1.105951383849482e-001,-1.226185594051554e-001, 1.614655658028750e-001
 2.540000000000000e+000,-7.239264278905996e-002,-1.102519079715685e-001, 8.514447932647837e-002, 1.024229949363553e-001,-1.296437461739032e-001, 1.588881678685559e-001
 2.550000000000000e+000,-9.110726870015384e-002,-1.085575939050218e-001, 7.906678270602634e-002, 9.530579060887388e-002,-1.371371705720672e-001, 1.566477972508665e-001
 2.560000000000000e+000,-1.087434182110122e-001,-1.068607259336625e-001, 7.316827953172082e-002, 8.933160697650382e-002,-1.451230217821181e-001, 1.546629378788699e-001
 2.570000000000000e+000,-1.251729233680639e-001,-1.052690707343742e-001, 6.747379639907863e-002, 8.457241844962024e-002,-1.536031482353697e-001, 1.528651861543423e-001
 2.580000000000000e+000,-1.403032789751291e-001,-1.038916111397148e-001, 6.198679232606073e-002, 8.107575105848379e-002,-1.625574412349026e-001, 1.511969418720071e-001
 2.590000000000000e+000,-1.540914868670659e-001,-1.028271426534111e-001, 5.669319686077830e-002, 7.885774809161016e-002,-1.719448917724067e-001, 1.496030501896341e-001
 2.600000000000000e+000,-1.665546134221166e-001,-1.021541296006125e-001, 5.156858537213808e-002, 7.789833648816702e-002,-1.817060320139223e-001, 1.480180596506778e-001
 2.610000000000000e+000,-1.777790827155741e-001,-1.019238719337341e-001, 4.658674449616934e-002, 7.813826565341225e-002,-1.917655571902145e-001, 1.463542522329953e-001
 2.620000000000000e+000,-1.879269783872404e-001,-1.021571658231457e-001, 4.172324604062609e-002, 7.947926959900001e-002,-2.020326791813726e-001, 1.444973977279425e-001
 2.630000000000000e+000,-1.972319086429659e-001,-1.028438350274448e-001, 3.695057362218405e-002, 8.179024149491679e-002,-2.123997909735116e-001, 1.423112951576340e-001
 2.640000000000000e+000,-2.059802137982388e-001,-1.039450357182756e-001, 3.222806748826177e-002, 8.492011679675585e-002,-2.227410468134833e-001, 1.396484062963883e-001
 2.650000000000000e+000,-2.144834913748444e-001,-1.053967134327298e-001, 2.749148383602465e-002, 8.871430118894118e-002,-2.329115733963435e-001, 1.363650204179625e-001
