Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  1.930000000000000e+00,  4.556519865653018e-02, -3.449103395447745e-01,  3.254005074788267e-01,  1.752611533927766e-01,  8.256977480922593e-01,  1.355430501490465e-01, -2.896227517633115e-01,  4.645706163536577e-01, -2.060798739110551e-01,  8.316824307264892e-01,  8.740144748106204e-01, -1.691892589691895e-01,  2.961707678648510e-02
  1.940000000000000e+00,  4.643820570292678e-02, -3.458033210864860e-01,  3.290408247481978e-01,  1.771896888578956e-01,  8.255955112809487e-01,  1.355105724845031e-01, -2.891206956332156e-01,  4.598947278385167e-01, -1.995018189359701e-01,  8.504057282165642e-01,  8.754665416601857e-01, -1.636401560804266e-01,  3.022653941413152e-02
  1.950000000000000e+00,  4.729859734938602e-02, -3.466920127744574e-01,  3.326161473457154e-01,  1.790950521986595e-01,  8.254981986325109e-01,  1.354750721473978e-01, -2.885231030372579e-01,  4.553437567936470e-01, -1.931686848944113e-01,  8.690085837075889e-01,  8.770141451700254e-01, -1.585410438453301e-01,  3.085924423724162e-02
  1.960000000000000e+00,  4.815196626391183e-02, -3.475720284433167e-01,  3.361466244022148e-01,  1.809868016374406e-01,  8.254058385868577e-01,  1.354358919176667e-01, -2.878478652737937e-01,  4.508938410244405e-01, -1.871303788687258e-01,  8.874505941771291e-01,  8.785757037995422e-01, -1.538552483607309e-01,  3.150499698774903e-02
  1.970000000000000e+00,  4.900403989867939e-02, -3.484143816217457e-01,  3.396424792418353e-01,  1.828675621356641e-01,  8.253205677430827e-01,  1.353908634104429e-01, -2.871087137619734e-01,  4.465406425869732e-01, -1.814326666163275e-01,  9.056908653424237e-01,  8.800229616594544e-01, -1.495080950274468e-01,  3.215132636477436e-02
  1.980000000000000e+00,  4.985661412645036e-02, -3.491880612111736e-01,  3.430978990558833e-01,  1.847314988566494e-01,  8.252447502838935e-01,  1.353381700438587e-01, -2.863086464791134e-01,  4.422882978159061e-01, -1.761133296382850e-01,  9.236893395164101e-01,  8.811943214633218e-01, -1.453881162587325e-01,  3.278229966098040e-02
  1.990000000000000e+00,  5.071116981004928e-02, -3.498427240485104e-01,  3.464976121483423e-01,  1.865661370280397e-01,  8.251822665506406e-01,  1.352750187342674e-01, -2.854466693871686e-01,  4.381572653484909e-01, -1.711993882132211e-01,  9.413966536840349e-01,  8.819559772227978e-01, -1.413638710003582e-01,  3.338624156606492e-02
  2.000000000000000e+00,  5.156553721546126e-02, -3.503372524885056e-01,  3.498162748165166e-01,  1.883542286185187e-01,  8.251361693788062e-01,  1.351997063682973e-01, -2.845132149968820e-01,  4.341624588936596e-01, -1.667105686295518e-01,  9.587516347799868e-01,  8.822364975674236e-01, -1.373405916230703e-01,  3.395866558060565e-02
  2.010000000000000e+00,  5.241719080570374e-02, -3.506327460029274e-01,  3.530280237914061e-01,  1.900781343763215e-01,  8.251092136327712e-01,  1.351108302845023e-01, -2.834994198577296e-01,  4.303135472291524e-01, -1.626640657519496e-01,  9.756794648407401e-01,  8.820448578259973e-01, -1.332655061542132e-01,  3.450269355302400e-02
  2.020000000000000e+00,  5.326386785232839e-02, -3.507095225653511e-01,  3.561158406681700e-01,  1.917262309552958e-01,  8.251025272028846e-01,  1.350081042572660e-01, -2.824058492273449e-01,  4.266072556170126e-01, -1.590805063964691e-01,  9.920966378852638e-01,  8.814275049746846e-01, -1.290996461268503e-01,  3.502176339132829e-02
  2.030000000000000e+00,  5.410835853291909e-02, -3.505569117201238e-01,  3.590846747317151e-01,  1.932992446821337e-01,  8.251165067201610e-01,  1.348911022939209e-01, -2.812570030057066e-01,  4.230373698092718e-01, -1.559876652705255e-01,  1.007912173862238e+00,  8.804518336826154e-01, -1.247825050552476e-01,  3.551625324892735e-02
  2.040000000000000e+00,  5.496103321103298e-02, -3.501727468290263e-01,  3.619698450115080e-01,  1.948150004394656e-01,  8.251509750689332e-01,  1.347588003279796e-01, -2.801104297180946e-01,  4.195975864833747e-01, -1.534245031726578e-01,  1.023026410671875e+00,  8.792116447679269e-01, -1.202458512955189e-01,  3.598458366045970e-02
  2.050000000000000e+00,  5.583911283109555e-02, -3.495706035662222e-01,  3.648367978571976e-01,  1.963092303620361e-01,  8.252047243844581e-01,  1.346099542773710e-01, -2.790571815075807e-01,  4.162774970007697e-01, -1.514444113416113e-01,  1.037330358695851e+00,  8.778376244983942e-01, -1.154603497522775e-01,  3.642579678433924e-02
  2.060000000000000e+00,  5.676485239485390e-02, -3.487671412619198e-01,  3.677687565685772e-01,  1.978281598723506e-01,  8.252765799341929e-01,  1.344425993373251e-01, -2.782139301231574e-01,  4.130687294603433e-01, -1.501101209926604e-01,  1.050708332435973e+00,  8.764996206092829e-01, -1.104514706287014e-01,  3.684187096384631e-02
  2.070000000000000e+00,  5.775640435301968e-02, -3.477901013928217e-01,  3.708374519446260e-01,  1.994134611099181e-01,  8.253647122739015e-01,  1.342556883345122e-01, -2.776997245020040e-01,  4.099610994309378e-01, -1.494786171519158e-01,  1.063044070207267e+00,  8.753616506747752e-01, -1.052860839049017e-01,  3.723735471952232e-02
  2.080000000000000e+00,  5.881565976621965e-02, -3.466804908429158e-01,  3.740621349693584e-01,  2.010799587309820e-01,  8.254662379225277e-01,  1.340509350132740e-01, -2.776031290048850e-01,  4.069407880422604e-01, -1.495754358455652e-01,  1.074222909713182e+00,  8.745457590785156e-01, -1.000529246823789e-01,  3.761971766447602e-02
  2.090000000000000e+00,  5.991440214333233e-02, -3.454980592959134e-01,  3.773660466393092e-01,  2.027915925608699e-01,  8.255763535323472e-01,  1.338352037928582e-01, -2.779458909878995e-01,  4.039858590023398e-01, -1.503652380566822e-01,  1.084130167521429e+00,  8.741191730873509e-01, -9.486540412527633e-02,  3.799884586087239e-02
  2.100000000000000e+00,  6.098539938047383e-02, -3.443239013856954e-01,  3.805507934033241e-01,  2.044462825976936e-01,  8.256875873710251e-01,  1.336221993710552e-01, -2.786597788509470e-01,  4.010650208682109e-01, -1.517315130832884e-01,  1.092649868813347e+00,  8.740988169972870e-01, -8.986511496549277e-02,  3.838379362252818e-02
  2.110000000000000e+00,  6.192606186339730e-02, -3.432551804933078e-01,  3.833108214873079e-01,  2.058820812125348e-01,  8.257898803323935e-01,  1.334319789007640e-01, -2.795941266618457e-01,  3.981426583947621e-01, -1.534828500094013e-01,  1.099666830825893e+00,  8.744632907905286e-01, -8.520936808472634e-02,  3.877860438168625e-02
  2.120000000000000e+00,  6.261678691980953e-02, -3.423919326690956e-01,  3.852915786506835e-01,  2.069078000887234e-01,  8.258718936843278e-01,  1.332877124622577e-01, -2.805578049969041e-01,  3.951878619587056e-01, -1.553919440575736e-01,  1.105070968438064e+00,  8.751680910491141e-01, -8.105071015863352e-02,  3.918108644267702e-02
  2.130000000000000e+00,  6.294677134871288e-02, -3.418218071438663e-01,  3.861668278475019e-01,  2.073458897968666e-01,  8.259231685587364e-01,  1.332108505309992e-01, -2.813771151038781e-01,  3.921831171313040e-01, -1.572516506239763e-01,  1.108761405101279e+00,  8.761631282323730e-01, -7.752077522789635e-02,  3.958466439141335e-02
  2.140000000000000e+00,  6.283571746546027e-02, -3.416114989796765e-01,  3.857010008236402e-01,  2.070689182102376e-01,  8.259360483931727e-01,  1.332169404302463e-01, -2.819417772000095e-01,  3.891283906448333e-01, -1.589226859980782e-01,  1.110649512240185e+00,  8.774068077052446e-01, -7.472626057259424e-02,  3.998066632601815e-02
  2.150000000000000e+00,  6.224675020180570e-02, -3.417944324578375e-01,  3.837805009396986e-01,  2.060183129631956e-01,  8.259076055466372e-01,  1.333126001249375e-01, -2.822266583144160e-01,  3.860461450178923e-01, -1.603557312372707e-01,  1.110659113493792e+00,  8.788780357220836e-01, -7.274927435353074e-02,  4.036054931949033e-02
  2.160000000000000e+00,  6.118670682163789e-02, -3.423825734905374e-01,  3.804165331625570e-01,  2.042078359795517e-01,  8.258390176716600e-01,  1.334958780611575e-01, -2.822884393330705e-01,  3.829745722176334e-01, -1.615881331108509e-01,  1.108723500911869e+00,  8.805630836721180e-01, -7.166030169542337e-02,  4.071638131230407e-02
  2.170000000000000e+00,  5.970225730635495e-02, -3.433596346323085e-01,  3.757311301752562e-01,  2.017142129999731e-01,  8.257357024473385e-01,  1.337567338321930e-01, -2.822508525442729e-01,  3.799717881385188e-01, -1.627199584978484e-01,  1.104779991373691e+00,  8.824621335628781e-01, -7.151723767441776e-02,  4.104175653314655e-02
  2.180000000000000e+00,  5.787024867535929e-02, -3.446857256397997e-01,  3.699328296198382e-01,  1.986615315432397e-01,  8.256060379497950e-01,  1.340792476122844e-01, -2.822814463451785e-01,  3.771150259331703e-01, -1.638831799964713e-01,  1.098768054579565e+00,  8.845839926522510e-01, -7.236473649983144e-02,  4.133143830445034e-02
  2.190000000000000e+00,  5.578727763535268e-02, -3.462978986456469e-01,  3.632902453103974e-01,  1.952035808636642e-01,  8.254602045924206e-01,  1.344438478282838e-01, -2.825678492807008e-01,  3.745008568833765e-01, -1.652127203453183e-01,  1.090633089960561e+00,  8.869340475985601e-01, -7.421729678967037e-02,  4.158007756893688e-02
  2.200000000000000e+00,  5.356159624293788e-02, -3.481021339868898e-01,  3.561104037094023e-01,  1.915084249850819e-01,  8.253097963898576e-01,  1.348286736815221e-01, -2.832988964004017e-01,  3.722480568859617e-01, -1.668252874629314e-01,  1.080335243622227e+00,  8.895090232766969e-01, -7.702690801186418e-02,  4.178059626820715e-02
  2.210000000000000e+00,  5.130489852236429e-02, -3.499741170213428e-01,  3.487188162964114e-01,  1.877456127521915e-01,  8.251670038350739e-01,  1.352111717027858e-01, -2.846466206461974e-01,  3.704922287758197e-01, -1.688096515006539e-01,  1.067863766218706e+00,  8.922929313899917e-01, -8.066447938442822e-02,  4.192358979661986e-02
  2.220000000000000e+00,  4.912361235735551e-02, -3.517534326118655e-01,  3.414314703445652e-01,  1.840699560343824e-01,  8.250447438561489e-01,  1.355690417270919e-01, -2.867435186758186e-01,  3.693778445527940e-01, -1.712201527177825e-01,  1.053254582622221e+00,  8.952661837401867e-01, -8.490957295839041e-02,  4.199953355568888e-02
  2.230000000000000e+00,  4.710425669743040e-02, -3.532795792911631e-01,  3.345160906342105e-01,  1.806048282499164e-01,  8.249540365448366e-01,  1.358837982593676e-01, -2.896508652077588e-01,  3.690237511171687e-01, -1.740677589683714e-01,  1.036605565892868e+00,  8.983837177151169e-01, -8.946048695467201e-02,  4.199948314578200e-02
  2.240000000000000e+00,  4.530261391655014e-02, -3.544240701928755e-01,  3.281578219670787e-01,  1.774290029946695e-01,  8.249022141283761e-01,  1.361433230718912e-01, -2.933365825301282e-01,  3.694928472160148e-01, -1.773103224976400e-01,  1.018083942889558e+00,  9.015678490668954e-01, -9.395044537584885e-02,  4.191667637751439e-02
  2.250000000000000e+00,  4.373990257245994e-02, -3.551127615816536e-01,  3.224423499675525e-01,  1.745724791299868e-01,  8.248921205565302e-01,  1.363429014165412e-01, -2.976739214816475e-01,  3.707768523128151e-01, -1.808567750742757e-01,  9.979268902574960e-01,  9.047324361173330e-01, -9.800051767046192e-02,  4.175143534356134e-02
  2.260000000000000e+00,  4.240631788133386e-02, -3.553324769360041e-01,  3.173607703770002e-01,  1.720219667146616e-01,  8.249223876434481e-01,  1.364846150105471e-01, -3.024623076527553e-01,  3.728019868985357e-01, -1.845893062629168e-01,  9.764346620906740e-01,  9.078403693013885e-01, -1.013066317842004e-01,  4.151747488886084e-02
  2.270000000000000e+00,  4.126991297073430e-02, -3.551239369827868e-01,  3.128333299415681e-01,  1.697339992741969e-01,  8.249883758154868e-01,  1.365756076934354e-01, -3.074634317649633e-01,  3.754504576892094e-01, -1.883940479277971e-01,  9.539550098851842e-01,  9.109525068316777e-01, -1.037122690327972e-01,  4.124350233667384e-02
  2.280000000000000e+00,  4.028832433474459e-02, -3.545618099111044e-01,  3.087440564616716e-01,  1.676514906609997e-01,  8.250836964524313e-01,  1.366255747359409e-01, -3.124418082181220e-01,  3.785904160586769e-01, -1.921887691716663e-01,  9.308621196425874e-01,  9.142271271321563e-01, -1.052239310127243e-01,  4.096720038475848e-02
  2.290000000000000e+00,  3.942043427535844e-02, -3.537276727426997e-01,  3.049763800651743e-01,  1.657194023765756e-01,  8.252020092447443e-01,  1.366440466916826e-01, -3.171991475183094e-01,  3.821052698720923e-01, -1.959416183093910e-01,  9.075338886162595e-01,  9.178726671460273e-01, -1.059822928657685e-01,  4.072460132591074e-02
  2.300000000000000e+00,  3.863482228917269e-02, -3.526874937918795e-01,  3.014400909639109e-01,  1.638959437560687e-01,  8.253383800113249e-01,  1.366383724340813e-01, -3.215946439771721e-01,  3.859120560911298e-01, -1.996785573792544e-01,  8.843290654672983e-01,  9.220793105357027e-01, -1.062272775633413e-01,  4.054040948817434e-02
  2.310000000000000e+00,  3.791268083507929e-02, -3.514822546933387e-01,  2.980819868165178e-01,  1.621565221014174e-01,  8.254897096508825e-01,  1.366130477779136e-01, -3.255474134972016e-01,  3.899638438968570e-01, -2.034783905910412e-01,  8.615678173906869e-01,  9.269508829667573e-01, -1.062663104563819e-01,  4.042239863675415e-02
