Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  2.040000000000000e+00,  6.801292603577301e-03, -5.245345122627786e-01,  1.509806342784749e-01,  1.497753940232622e-01,  7.048845254354781e-01,  2.740251344538384e-01, -4.216778270622593e-01,  1.733902333194616e-01, -4.920187860349906e-01,  3.711152262152827e-01,  2.999391449829221e-01,  2.391969423241865e-01,  1.087254898171697e-02
  2.050000000000000e+00,  5.919905758257815e-03, -5.260273619003401e-01,  1.470313436401273e-01,  1.479377424609198e-01,  7.046678739472674e-01,  2.742498192410969e-01, -4.195555243656819e-01,  1.700274976059403e-01, -5.011740003440734e-01,  3.683976304773852e-01,  2.897370059671158e-01,  2.376706274823008e-01,  1.028010432259840e-02
  2.060000000000000e+00,  5.111517088071334e-03, -5.275530367794540e-01,  1.433494390482613e-01,  1.462436785038361e-01,  7.044592474435970e-01,  2.744610604467094e-01, -4.180584253903971e-01,  1.665502822776236e-01, -5.098843442561081e-01,  3.661992072543134e-01,  2.804354034686015e-01,  2.354322311704670e-01,  9.733138832782368e-03
  2.070000000000000e+00,  4.382077354850534e-03, -5.290895801466801e-01,  1.399752315871111e-01,  1.447085739613492e-01,  7.042599892314088e-01,  2.746571526027923e-01, -4.172130473536699e-01,  1.629754024501027e-01, -5.181637086735069e-01,  3.644893221258532e-01,  2.720761803707457e-01,  2.324922875377766e-01,  9.235011377735518e-03
  2.080000000000000e+00,  3.735931664777419e-03, -5.306077859781524e-01,  1.369428576471372e-01,  1.433443117067459e-01,  7.040719560973785e-01,  2.748364015444283e-01, -4.170036851070804e-01,  1.593410870186850e-01, -5.260080829282227e-01,  3.632258693759590e-01,  2.646813944799913e-01,  2.288879868031134e-01,  8.788844792984906e-03
  2.090000000000000e+00,  3.173908269228513e-03, -5.320674099580753e-01,  1.342698040348515e-01,  1.421543102206748e-01,  7.038978451908044e-01,  2.749973267651015e-01, -4.173435753636983e-01,  1.557236003873657e-01, -5.333850240024841e-01,  3.623465758386369e-01,  2.583051017739361e-01,  2.246730095175132e-01,  8.399728802075401e-03
  2.100000000000000e+00,  2.692255445687795e-03, -5.334213326530299e-01,  1.319503748716907e-01,  1.411309337441767e-01,  7.037408534997357e-01,  2.751389995100089e-01, -4.180752745590774e-01,  1.522151446319412e-01, -5.402224446012887e-01,  3.617888517001699e-01,  2.528844329415504e-01,  2.199520103759734e-01,  8.061973001338707e-03
  2.110000000000000e+00,  2.283364247719024e-03, -5.346116613808498e-01,  1.299575907005544e-01,  1.402564046464033e-01,  7.036051869913152e-01,  2.752607540434972e-01, -4.189676425081957e-01,  1.489560402793853e-01, -5.464190725560886e-01,  3.614605082657085e-01,  2.484699441266856e-01,  2.148281723112584e-01,  7.775926530011468e-03
  2.120000000000000e+00,  1.938629803920317e-03, -5.355838912837653e-01,  1.282573288694940e-01,  1.395103021195530e-01,  7.034949037168436e-01,  2.753621859842344e-01, -4.197692319685131e-01,  1.460884160050796e-01, -5.518570185893372e-01,  3.612652685959975e-01,  2.450729560825051e-01,  2.094355837768269e-01,  7.536482609618034e-03
  2.130000000000000e+00,  1.652162527927183e-03, -5.362962799202817e-01,  1.268274717310337e-01,  1.388789532796164e-01,  7.034131737920939e-01,  2.754428264227303e-01, -4.202553818745239e-01,  1.437376912189224e-01, -5.564247437310105e-01,  3.611054698972271e-01,  2.426994030086582e-01,  2.039280407237726e-01,  7.337176742959529e-03
  2.140000000000000e+00,  1.423459520306287e-03, -5.367268620652476e-01,  1.256723700741044e-01,  1.383623828454505e-01,  7.033616613437522e-01,  2.755019288752820e-01, -4.202659548643336e-01,  1.419942982506791e-01, -5.600343389991466e-01,  3.608904471130226e-01,  2.413447171221680e-01,  1.984740294557339e-01,  7.171965453576234e-03
  2.150000000000000e+00,  1.258056345431927e-03, -5.368743520437770e-01,  1.248267694158736e-01,  1.379760125372286e-01,  7.033403904430481e-01,  2.755384057293593e-01, -4.197226931138288e-01,  1.409072560355810e-01, -5.626289127453779e-01,  3.605444037436087e-01,  2.409860312144818e-01,  1.932520786415793e-01,  7.035630555522586e-03
  2.160000000000000e+00,  1.166270859417481e-03, -5.367542689477702e-01,  1.243492215913933e-01,  1.377473090584884e-01,  7.033480234309153e-01,  2.755509351627725e-01, -4.186280260791152e-01,  1.404881012118856e-01, -5.641809272923579e-01,  3.600144794741656e-01,  2.415793005532607e-01,  1.884462723423993e-01,  6.922914328304052e-03
