Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
 1.840000000000000e+000, 1.699401042967429e-001, 9.596667374015205e-001,-2.921689856745711e-001,-6.937237309205549e-002, 7.347586088958913e-002,-1.004002004473851e-002,-9.499043972373614e-002, 1.286216863982664e-001,-7.213632474947886e-002,-1.243116517788315e-001,-1.457747980100011e-002, 1.933530891619382e-001
 1.850000000000000e+000, 1.815568947818291e-001, 9.609700013918088e-001,-2.918551278210003e-001,-6.688794131121104e-002, 6.875762999745083e-002,-8.249440506206920e-003,-9.660132112804577e-002, 1.246849289729757e-001,-6.484074662542939e-002,-1.266346052362638e-001,-1.139465114215520e-002, 1.930427786239904e-001
 1.860000000000000e+000, 1.931134077031014e-001, 9.621087008986553e-001,-2.915776264150331e-001,-6.408421492645887e-002, 6.378998927632629e-002,-6.509717428911034e-003,-9.827212534624864e-002, 1.202269958988535e-001,-5.768304260631081e-002,-1.290182048942595e-001,-8.381717109437871e-003, 1.926027100003059e-001
 1.870000000000000e+000, 2.046144034953604e-001, 9.630762371297134e-001,-2.913354242628554e-001,-6.100264553139004e-002, 5.859162294181530e-002,-4.803196290552653e-003,-1.000515447833593e-001, 1.153005062061055e-001,-5.068183429396463e-002,-1.315058723294608e-001,-5.546271876422431e-003, 1.920287346970178e-001
 1.880000000000000e+000, 2.160645670480611e-001, 9.638681441890205e-001,-2.911271847873265e-001,-5.767055525370673e-002, 5.318074269837148e-002,-3.113737568405743e-003,-1.019815306198581e-001, 1.099378650792222e-001,-4.384531191370091e-002,-1.341286837309297e-001,-2.901397273279063e-003, 1.913177684003240e-001
 1.890000000000000e+000, 2.274682138076937e-001, 9.644824302276013e-001,-2.909509191646433e-001,-5.410726023739117e-002, 4.757958524048545e-002,-1.438763674769418e-003,-1.040839848475209e-001, 1.041590368291970e-001,-3.717539046667191e-002,-1.369066579049834e-001,-4.628035495477179e-004, 1.904704873729855e-001
 1.900000000000000e+000, 2.388291053688172e-001, 9.649197680642112e-001,-2.908040512016485e-001,-5.033231850233241e-002, 4.181679494709800e-002, 2.038315343990862e-004,-1.063530598421826e-001, 9.798320534639657e-002,-3.066998201088936e-002,-1.398500308395717e-001, 1.754665427603294e-003, 1.894925218706297e-001
 1.910000000000000e+000, 2.501504451255837e-001, 9.651833162231424e-001,-2.906838723190339e-001,-4.637381146052643e-002, 3.592823018146718e-002, 1.777016998427628e-003,-1.087569636178690e-001, 9.144169732111369e-002,-2.432809994165078e-002,-1.429599953895945e-001, 3.742157817814416e-003, 1.883895983105689e-001
 1.920000000000000e+000, 2.614351343472646e-001, 9.652782190801822e-001,-2.905882053251445e-001,-4.227582134927819e-002, 2.995679709451737e-002, 3.229977423007458e-003,-1.112439625901589e-001, 8.459043784482823e-002,-1.815626113465234e-002,-1.462285996501021e-001, 5.503097923763274e-003, 1.871603453291927e-001
 1.930000000000000e+000, 2.726862536548694e-001, 9.652109502586054e-001,-2.905160344275173e-001,-3.810310318115021e-002, 2.394972021028341e-002, 4.504000762315178e-003,-1.137479884034345e-001, 7.751799003148048e-002,-1.217062639445819e-002,-1.496374622407164e-001, 7.057705215885744e-003, 1.857919698117414e-001
 1.940000000000000e+000, 2.839074868658643e-001, 9.649887329653472e-001,-2.904678052056883e-001,-3.394058660611889e-002, 1.795320691725855e-002, 5.537949145323577e-003,-1.161935379884813e-001, 7.034489833711159e-002,-6.394240561736327e-003,-1.531556045309059e-001, 8.442203505895977e-003, 1.842598971989508e-001
 1.950000000000000e+000, 2.951033436484439e-001, 9.646191313457253e-001,-2.904452642550915e-001,-2.988730106908192e-002, 1.200810705300226e-002, 6.273710796330081e-003,-1.185015628817504e-001, 6.321401506141056e-002,-8.550747117497719e-004,-1.567380466805373e-001, 9.703005380604989e-003, 1.825297044649938e-001
 1.960000000000000e+000, 3.062792804964458e-001, 9.641096794881237e-001,-2.904510145480863e-001,-2.604699102987870e-002, 6.149202693908951e-003, 6.662452892779476e-003,-1.205975634603537e-001, 5.627605161992671e-002, 4.411229841558591e-003,-1.603272395259073e-001, 1.089026192458237e-002, 1.805590475562468e-001
 1.970000000000000e+000, 3.174417596119581e-001, 9.634674887035957e-001,-2.904879844085258e-001,-2.251925673768796e-002, 4.065121013316908e-004, 6.670696591124940e-003,-1.224202862491040e-001, 4.967600672365167e-002, 9.358067288428645e-003,-1.638577857583866e-001, 1.205331587315519e-002, 1.783000199242253e-001
 1.980000000000000e+000, 3.285981740946097e-001, 9.626989565752059e-001,-2.905588810786131e-001,-1.939412398307738e-002,-5.193598128400367e-003, 6.283720783266850e-003,-1.239275648065483e-001, 4.354408196674838e-002, 1.392930407959179e-002,-1.672623370242610e-001, 1.323643856310008e-002, 1.757048154091917e-001
 1.990000000000000e+000, 3.397569620584602e-001, 9.618096055519650e-001,-2.906658224602940e-001,-1.675019579606953e-002,-1.062845286438208e-002, 5.506157818506087e-003,-1.250978968311081e-001, 3.799157287969121e-002, 1.806628612781676e-002,-1.704756618741699e-001, 1.447405057028928e-002, 1.727352354257934e-001
 2.000000000000000e+000, 3.509284955324528e-001, 9.608038172733425e-001,-2.908105476641596e-001,-1.465489907972117e-002,-1.588355481500181e-002, 4.362910647596756e-003,-1.259298878531839e-001, 3.311060198128879e-002, 2.172094939819322e-002,-1.734356575929427e-001, 1.578843542764941e-002, 1.693721989118799e-001
 2.010000000000000e+000, 3.621264995757010e-001, 9.596842777327717e-001,-2.909953033367905e-001,-1.316605931876814e-002,-2.096413679410203e-002, 2.902215749868715e-003,-1.264423957091065e-001, 2.897670673248852e-002, 2.487352722023520e-002,-1.760826328671256e-001, 1.719235207134507e-002, 1.656199959268008e-001
 2.020000000000000e+000, 3.733690722361830e-001, 9.584512800932615e-001,-2.912238665134462e-001,-1.233481841798830e-002,-2.590900924232109e-002, 1.199474300963218e-003,-1.266763527188091e-001, 2.565343958434584e-002, 2.754810005059741e-002,-1.783592042191768e-001, 1.869480854285298e-002, 1.615039447257884e-001
 2.030000000000000e+000, 3.846789205367443e-001, 9.571021459795810e-001,-2.915021211672478e-001,-1.220943710638439e-002,-3.079845387282432e-002,-6.409169161299767e-004,-1.266961487259854e-001, 2.319800076522145e-002, 2.981995502887942e-002,-1.802118289457295e-001, 2.030718149378295e-002, 1.570649672775668e-001
 2.040000000000000e+000, 3.960829194523839e-001, 9.556310021010679e-001,-2.918379858707687e-001,-1.283831383174838e-002,-3.575201130865602e-002,-2.488614883341686e-003,-1.265867222985943e-001, 2.166592051649244e-002, 3.181308308463071e-002,-1.815929021772854e-001, 2.204763423592090e-002, 1.523547169174368e-001
 2.050000000000000e+000, 4.076107839463893e-001, 9.540294124736296e-001,-2.922405940572809e-001,-1.426885921855903e-002,-4.091643291161096e-002,-4.197006469383431e-003,-1.264448456675930e-001, 2.111007537969152e-002, 3.368794194655519e-002,-1.824628208492000e-001, 2.394109820758889e-002, 1.474325966504327e-001
 2.060000000000000e+000, 4.192924077082596e-001, 9.522887268208262e-001,-2.927186125317390e-001,-1.653787632044258e-002,-4.644425168995570e-002,-5.621884046431592e-003,-1.263635502171773e-001, 2.156779881822552e-002, 3.561978237188122e-002,-1.827935986512163e-001, 2.601233452053718e-002, 1.423644222813645e-001
 2.070000000000000e+000, 4.311538149030260e-001, 9.504048133616516e-001,-2.932778415423367e-001,-1.964865880922248e-002,-5.246234578487696e-002,-6.652063145720676e-003,-1.264068605067523e-001, 2.303107746431383e-002, 3.776565236141790e-002,-1.825741584237029e-001, 2.827343467653:196) : , 1.372193887107652e-001
 2.080000000000000e+000, 4.432121741658296e-001, 9.483848906394728e-001,-2.939187080568613e-001,-2.352880857629998e-002,-5.903816440475396e-002,-7.245278509608503e-003,-1.265822347577381e-001, 2.539098980497071e-002, 4.024378527018196e-002,-1.818150269259764e-001, 3.069211474411298e-002, 1.320828819708519e-001
 2.090000000000000e+000, 4.554719185841082e-001, 9.462542709811143e-001,-2.946350304470998e-001,-2.797926737369669e-002,-6.614881059701561e-002,-7.453478772863824e-003,-1.268230589969482e-001, 2.837893515433390e-002, 4.309002218775827e-002,-1.805497651273642e-001, 3.318025047119976e-002, 1.270470447402258e-001
 2.100000000000000e+000, 4.679236533852964e-001, 9.440595642851651e-001,-2.954145337972630e-001,-3.264119415185561e-002,-7.367733994818604e-002,-7.417556351418634e-003,-1.270011240208112e-001, 3.152730595859123e-002, 4.626477572566402e-002,-1.788334204631410e-001, 3.557260526933117e-002, 1.222270479384554e-001
 2.110000000000000e+000, 4.805477085072422e-001, 9.418650192398685e-001,-2.962408664827697e-001,-3.702625537550408e-002,-8.143688328445764e-002,-7.334389578277708e-003,-1.269569177398647e-001, 3.421168091097661e-002, 4.967101884201477e-002,-1.767336531484461e-001, 3.764616363080275e-002, 1.177546325517659e-001
 2.120000000000000e+000, 4.933209284302141e-001, 9.397427907531031e-001,-2.970957779042294e-001,-4.061103828359049e-002,-8.921630094624278e-002,-7.412302292159538e-003,-1.265308450647711e-001, 3.576950860319687e-002, 5.319127318844649e-002,-1.743151177512587e-001, 3.916320834290213e-002, 1.137616244202411e-001
 2.130000000000000e+000, 5.062234611614697e-001, 9.377620501754985e-001,-2.979610249626722e-001,-4.294187907997308e-002,-9.682373548664724e-002,-7.833286352905323e-003,-1.255839124894093e-001, 3.562968577920839e-002, 5.672057445753005e-002,-1.716243225611748e-001, 3.991603997666100e-002, 1.103598681363154e-001
 2.140000000000000e+000, 5.192427763590036e-001, 9.359816901882432e-001,-2.988203732868711e-001,-4.369632812938707e-002,-1.041092478287269e-001,-8.731485297817530e-003,-1.240075767859033e-001, 3.338980179080147e-002, 6.018163183433545e-002,-1.686818274177354e-001, 3.975469678809223e-002, 1.076283440363826e-001
 2.150000000000000e+000, 5.323741374509602e-001, 9.344477609545063e-001,-2.996614773051314e-001,-4.269538250579043e-002,-1.109660000958994e-001,-1.018652307994744e-002,-1.217278199049088e-001, 2.883451291439922e-002, 6.352251143247814e-002,-1.654825167497131e-001, 3.859768715993019e-002, 1.056094462703614e-001
 2.160000000000000e+000, 5.456182274764992e-001, 9.331941241193623e-001,-3.004768089508849e-001,-3.989071420810138e-002,-1.173220537106263e-001,-1.222313715390744e-002,-1.187107970075333e-001, 2.192107460310771e-002, 6.670959935784687e-002,-1.620021493720696e-001, 3.642962987767447e-002, 1.043134709760252e-001
 2.170000000000000e+000, 5.589774921357527e-001, 9.322446238463031e-001,-3.012635536758848e-001,-3.534833509208990e-002,-1.231313120554511e-001,-1.481439613207605e-002,-1.149679721043611e-001, 1.276063963321028e-002, 6.970592189289680e-002,-1.582077136683096e-001, 3.330745495875581e-002, 1.037102498836232e-001
 2.180000000000000e+000, 5.724515981942321e-001, 9.316152835871218e-001,-3.020221761735662e-001,-2.923296183610053e-002,-1.283725427824685e-001,-1.788053009819638e-002,-1.105689020658740e-001, 1.589426656208408e-003, 7.249285942616862e-002,-1.540706162809057e-001, 2.933293063301297e-002, 1.037552281863536e-001
 2.190000000000000e+000, 5.860341748344051e-001, 9.313158622533643e-001,-3.027552698477887e-001,-2.179463864696700e-002,-1.330484730697550e-001,-2.129346359705265e-002,-1.056433629428688e-001,-1.124921755215210e-002, 7.505542584624905e-002,-1.495759203664298e-001, 2.465633966428265e-002, 1.043764848094505e-001
 2.200000000000000e+000, 5.997107697059265e-001, 9.313498362105521e-001,-3.034669330604863e-001,-1.335225432832670e-002,-1.371893963576647e-001,-2.488064609673343e-002,-1.003813521961993e-001,-2.532786078800720e-002, 7.737794299783969e-002,-1.447283153656536e-001, 1.946856797697268e-002, 1.054665042860710e-001
 2.210000000000000e+000, 6.134586547806352e-001, 9.317132636995900e-001,-3.041632827117432e-001,-4.272093442309314e-003,-1.408572724955242e-001,-2.843731002773145e-002,-9.501917451201709e-002,-4.015962139373994e-002, 7.943287017464834e-002,-1.395543453126091e-001, 1.399639778105766e-002, 1.068680093852653e-001
 2.220000000000000e+000, 6.272477854319879e-001, 9.323940570212402e-001,-3.048531262780514e-001, 5.061735594206831e-003,-1.441457772351806e-001,-3.175436063600651e-002,-8.980590054119451e-002,-5.523154217496390e-002, 8.117731365215587e-002,-1.341018639959856e-001, 8.487535439781200e-003, 1.083738496343942e-001
 2.230000000000000e+000, 6.410419301588365e-001, 9.333727242853682e-001,-3.055476488809544e-001, 1.428790526405179e-002,-1.471700653556733e-001,-3.465760358694502e-002,-8.495846241628263e-002,-7.005343517352325e-002, 8.255662298208503e-002,-1.284374497693851e-001, 3.180866081956002e-003, 1.097453406934262e-001
 2.240000000000000e+000, 6.547996899225552e-001, 9.346239557084177e-001,-3.062589405357487e-001, 2.311376124562131e-002,-1.500457241346667e-001,-3.704202632383846e-002,-8.062452553354636e-002,-8.421597700660959e-002, 8.350632610105085e-002,-1.226418683402124e-001,-1.728377166080515e-003, 1.107404091536091e-001
 2.250000000000000e+000, 6.684760250286131e-001, 9.361178544616006e-001,-3.069978735089668e-001, 3.135052250066846e-002,-1.528654746407894e-001,-3.888613948900403e-002,-7.686757843985735e-002,-9.743768899968004e-002, 8.395416430253248e-002,-1.168037795037080e-001,-6.114165853110245e-003, 1.111455242722294e-001
 2.260000000000000e+000, 6.820250742034779e-001, 9.378205464843925e-001,-3.077720328084063e-001, 3.892443261841811e-002,-1.556836290360648e-001,-4.024111804760733e-002,-7.367731275907972e-002,-1.095832961569340e-001, 8.383103078449102e-002,-1.110117423064086e-001,-9.928605563615266e-003, 1.108091838273332e-001
 2.270000000000000e+000, 6.954042376791967e-001, 9.396947555935679e-001,-3.085842997929897e-001, 4.586094868652639e-002,-1.585107961498529e-001,-4.119903876091029e-002,-7.099950355591862e-002,-1.206486372518306e-001, 8.308654214158341e-002,-1.053441569013078e-001,-1.319328256406714e-002, 1.096663596611125e-001
 2.280000000000000e+000, 7.085784124742111e-001, 9.417008817197407e-001,-3.094323510823666e-001, 5.224607306996262e-002,-1.613151723631274e-001,-4.185251571724765e-002,-6.877299349006838e-002,-1.307160249539829e-001, 8.169498740462119e-002,-9.985850270473005e-002,-1.597569372889552e-002, 1.077405464210540e-001
 2.290000000000000e+000, 7.215229426127425e-001, 9.437987391851624e-001,-3.103091584907696e-001, 5.817551545810441e-002,-1.640278619855646e-001,-4.226250295553576e-002,-6.695807320699586e-002,-1.398921967397836e-001, 7.964762854618755e-002,-9.458362997476033e-002,-1.835831055014339e-002, 1.051233889904617e-001
