Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.970000000000000e+00, -2.068759362026397e-01, -7.486295693162859e-02,  8.620097552720482e-03,  1.421232383281652e-01, -1.536637950945461e-01,  2.724204485336526e-01
  1.980000000000000e+00, -2.228222880250492e-01, -7.142967459326544e-02,  4.040077525729428e-03,  1.357583590357336e-01, -1.608218574021609e-01,  2.744260987408925e-01
  1.990000000000000e+00, -2.378047738250522e-01, -6.835402086698306e-02, -3.807693979041004e-04,  1.305051710480540e-01, -1.681806682701757e-01,  2.764160726465280e-01
  2.000000000000000e+00, -2.519096843390305e-01, -6.569919459852036e-02, -4.621425706758712e-03,  1.262867361749505e-01, -1.756865153577562e-01,  2.781684733132792e-01
  2.010000000000000e+00, -2.652615360364398e-01, -6.350790102597381e-02, -8.646139188084743e-03,  1.230055447779044e-01, -1.832570197284750e-01,  2.794148095363925e-01
  2.020000000000000e+00, -2.780181012970046e-01, -6.180183449887000e-02, -1.241690799013383e-02,  1.205629830343029e-01, -1.907884306716510e-01,  2.798439376466335e-01
  2.030000000000000e+00, -2.903585450999676e-01, -6.058439347457001e-02, -1.590500668355824e-02,  1.188829426570877e-01, -1.981717354422801e-01,  2.791129170932495e-01
  2.040000000000000e+00, -3.024693726140822e-01, -5.984339073226996e-02, -1.909990926924547e-02,  1.179316721194863e-01, -2.053097036385343e-01,  2.768680529546241e-01
  2.050000000000000e+00, -3.145293476091732e-01, -5.955151627137711e-02, -2.201807139513114e-02,  1.177252416943013e-01, -2.121242391760648e-01,  2.727792924185731e-01
  2.060000000000000e+00, -3.266891296462205e-01, -5.966350192700642e-02, -2.471227524297571e-02,  1.183215179253949e-01, -2.185484201937553e-01,  2.665894879775035e-01
  2.070000000000000e+00, -3.390420137664501e-01, -6.010574616393227e-02, -2.727486033703165e-02,  1.198031891840626e-01, -2.245108833687854e-01,  2.581658860287153e-01
  2.080000000000000e+00, -3.515850294232792e-01, -6.075673378596491e-02, -2.982320004866253e-02,  1.222635894186237e-01, -2.299238429877556e-01,  2.475300045743657e-01
  2.090000000000000e+00, -3.641885527428136e-01, -6.141877007095542e-02, -3.246224926575593e-02,  1.258031296948995e-01, -2.346805271486131e-01,  2.348450581166682e-01
  2.100000000000000e+00, -3.765980420921367e-01, -6.179666448884724e-02, -3.523960234849775e-02,  1.305318126459419e-01, -2.386587339193619e-01,  2.203647428732288e-01
  2.110000000000000e+00, -3.884764305008273e-01, -6.151019131077406e-02, -3.812434861111742e-02,  1.365670763942948e-01, -2.417214327896154e-01,  2.043732118892935e-01
  2.120000000000000e+00, -3.994704478096280e-01, -6.015203366788580e-02, -4.102840894674847e-02,  1.440241031003613e-01, -2.437079759331465e-01,  1.871475638458218e-01
  2.130000000000000e+00, -4.092708643277164e-01, -5.736737873296738e-02, -4.385623776881049e-02,  1.530045534414665e-01, -2.444201779509099e-01,  1.689501277058179e-01
  2.140000000000000e+00, -4.176447253297244e-01, -5.291564447653174e-02, -4.655108320163116e-02,  1.635907460152070e-01, -2.436138063018319e-01,  1.500351466257133e-01
  2.150000000000000e+00, -4.244378196563456e-01, -4.669578835038468e-02, -4.911807757582820e-02,  1.758504797435274e-01, -2.409996795009506e-01,  1.306536207901815e-01
  2.160000000000000e+00, -4.295594180264679e-01, -3.874352679665760e-02, -5.162622055454577e-02,  1.898531978095891e-01, -2.362505378342307e-01,  1.110515846618824e-01
  2.170000000000000e+00, -4.329606588735849e-01, -2.921607334242737e-02, -5.420126073868234e-02,  2.056917780633977e-01, -2.290099849407302e-01,  9.146473723196208e-02
  2.180000000000000e+00, -4.346124548556879e-01, -1.837393832309098e-02, -5.701495342099509e-02,  2.235026026685579e-01, -2.189033575511691e-01,  7.210944390161306e-02
  2.190000000000000e+00, -4.344872871258528e-01, -6.561701213177118e-03, -6.026562495098177e-02,  2.434796878653282e-01, -2.055527822360619e-01,  5.316311956592971e-02
  2.200000000000000e+00, -4.325472791244530e-01,  5.814020991685709e-03, -6.414649565926923e-02,  2.658797236958540e-01, -1.885985761052597e-01,  3.473100386659639e-02
  2.210000000000000e+00, -4.287336639994866e-01,  1.831051162720154e-02, -6.880910362697036e-02,  2.910135487067700e-01, -1.677271913086741e-01,  1.681138425807395e-02
  2.220000000000000e+00, -4.229501043637465e-01,  3.048090498481515e-02, -7.433088683321812e-02,  3.192228143262103e-01, -1.427064065325441e-01, -7.201969318966729e-04
  2.230000000000000e+00, -4.150440330852467e-01,  4.191606301412887e-02, -8.068723470215022e-02,  3.508457584343852e-01, -1.134304611060117e-01, -1.809329260768697e-02
  2.240000000000000e+00, -4.048038346870484e-01,  5.229249939588820e-02, -8.773217781507964e-02,  3.861737152550712e-01, -7.997676635867462e-02, -3.558259760491199e-02
  2.250000000000000e+00, -3.919867793404694e-01,  6.141099024440733e-02, -9.520458596392256e-02,  4.253974693406709e-01, -4.267307546152062e-02, -5.340200973151029e-02
  2.260000000000000e+00, -3.763760042336081e-01,  6.921221947838352e-02, -1.027681580094905e-01,  4.685503141483647e-01, -2.169851443810078e-03, -7.157262745277822e-02
