Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  2.030000000000000e+00,  4.559471646597493e-01,  3.598314626074850e-02,  9.526755209084062e-02,  7.926683659478336e-01, -6.091730984863040e-02,  5.669832827872770e-02
  2.040000000000000e+00,  4.553750171590544e-01,  3.887674099216487e-02,  1.043202553317691e-01,  7.228394281583388e-01, -5.297546310166167e-02,  6.125186509744270e-02
  2.050000000000000e+00,  4.522966122638641e-01,  4.256360525123948e-02,  1.136283599398994e-01,  6.510030956701991e-01, -4.349956523691299e-02,  6.395128510606388e-02
  2.060000000000000e+00,  4.468439683664290e-01,  4.707522134548570e-02,  1.232795487554072e-01,  5.783602348323050e-01, -3.269144985216227e-02,  6.436786695636902e-02
  2.070000000000000e+00,  4.393468243106999e-01,  5.241455389320815e-02,  1.333879453475974e-01,  5.064825838639953e-01, -2.090721793287616e-02,  6.211671074505119e-02
  2.080000000000000e+00,  4.303657146191004e-01,  5.850818666030566e-02,  1.441004382142280e-01,  4.372767269564086e-01, -8.682656897300540e-03,  5.687925007254910e-02
  2.090000000000000e+00,  4.206602014397072e-01,  6.514528787381191e-02,  1.555507981358735e-01,  3.728259536523090e-01,  3.288598884908376e-03,  4.849772763728644e-02
  2.100000000000000e+00,  4.110639811169307e-01,  7.193891849027123e-02,  1.677300109729865e-01,  3.151088470199433e-01,  1.424823094671466e-02,  3.719466136055243e-02
  2.110000000000000e+00,  4.023149369920397e-01,  7.836050321162724e-02,  1.803244602125421e-01,  2.656927544225973e-01,  2.351592346667456e-02,  2.383325525539391e-02
  2.120000000000000e+00,  3.949278105433498e-01,  8.385095270044163e-02,  1.926754217878400e-01,  2.255504448894893e-01,  3.062437127882964e-02,  9.980461770124740e-03
  2.130000000000000e+00,  3.891673425168721e-01,  8.794160335224510e-02,  2.039421641899589e-01,  1.950652644175416e-01,  3.540703934301052e-02, -2.372451945671214e-03
  2.140000000000000e+00,  3.851013322297004e-01,  9.031537135548739e-02,  2.133585273476092e-01,  1.741493179260724e-01,  3.803684750208244e-02, -1.128444770856491e-02
  2.150000000000000e+00,  3.826725376476031e-01,  9.080232232285113e-02,  2.204167827915572e-01,  1.623593198022863e-01,  3.902000268606816e-02, -1.526700406851198e-02
  2.160000000000000e+00,  3.817462492864946e-01,  8.934814423849469e-02,  2.249280810133016e-01,  1.589615764468957e-01,  3.913485256530205e-02, -1.349237970827323e-02
  2.170000000000000e+00,  3.821255559021258e-01,  8.598827110053153e-02,  2.269994979393253e-01,  1.629639080505489e-01,  3.930590858649061e-02, -5.840941294708238e-03
