Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Left.ElbowFlexion.Pos[0],Main.HumanModel.BodyModel.Interface.Left.ElbowPronation.Pos[0],Main.HumanModel.BodyModel.Interface.Left.WristFlexion.Pos[0],Main.HumanModel.BodyModel.Left.ShoulderArm.Joints.RadioCarpalJointDeviation.Pos[0]
  2.310000000000000e+00,  2.422434961352103e+00,  2.245760554641821e-01,  1.813326578290670e+00,  1.739928439424209e-02,  7.166742103267563e-01,  2.019977371094489e-01,  1.646049648742469e-01,  5.260116366847274e-01, -1.683498937439577e-01,  6.118077702582221e-01,  9.177807024548007e-01,  1.510631915346397e-01,  9.712966812644892e-02
  2.320000000000000e+00,  2.422245428057942e+00,  2.250242456560569e-01,  1.813015970090864e+00,  1.732371880852749e-02,  7.167413091397450e-01,  2.019653476337786e-01,  1.656073113368804e-01,  5.270748926581141e-01, -1.691128971304395e-01,  6.101987865236079e-01,  9.182002544948097e-01,  1.513946073318573e-01,  9.653113824921060e-02
  2.330000000000000e+00,  2.422033015096832e+00,  2.254687300555893e-01,  1.812735753233169e+00,  1.724836132566925e-02,  7.168109930039029e-01,  2.019315105945489e-01,  1.666002820346820e-01,  5.281457895290480e-01, -1.698633872521836e-01,  6.085379766174488e-01,  9.187543827174914e-01,  1.517898319534416e-01,  9.594084744416545e-02
  2.340000000000000e+00,  2.421801127051230e+00,  2.259083979374344e-01,  1.812483358629293e+00,  1.717346459454367e-02,  7.168827324318854e-01,  2.018965008953688e-01,  1.675741707099018e-01,  5.292176193131549e-01, -1.706086258094740e-01,  6.068406101758392e-01,  9.194240196689729e-01,  1.522396804921549e-01,  9.536753665772255e-02
  2.350000000000000e+00,  2.421553164074888e+00,  2.263421896682521e-01,  1.812256162099424e+00,  1.709927113673109e-02,  7.169560017542073e-01,  2.018605923222297e-01,  1.685199298520570e-01,  5.302818252765686e-01, -1.713562826412056e-01,  6.051228700493358e-01,  9.201899393489080e-01,  1.527343733391883e-01,  9.482017242848456e-02
  2.360000000000000e+00,  2.421292499590094e+00,  2.267691104774258e-01,  1.812051494419429e+00,  1.702601079338584e-02,  7.170302832528213e-01,  2.018240554397637e-01,  1.694292603766276e-01,  5.313284131630187e-01, -1.721141441612831e-01,  6.034011178056894e-01,  9.210335860872054e-01,  1.532636456013798e-01,  9.430772445839490e-02
  2.370000000000000e+00,  2.421022464741015e+00,  2.271882343617588e-01,  1.811866655131186e+00,  1.695389991639124e-02,  7.171050695327937e-01,  2.017871563416320e-01,  1.702946824213981e-01,  5.323464146903425e-01, -1.728898100967526e-01,  6.016911670848606e-01,  9.219378736696082e-01,  1.538168499138614e-01,  9.383894378052254e-02
  2.380000000000000e+00,  2.420746332299749e+00,  2.275987010661032e-01,  1.811698934895683e+00,  1.688314165280989e-02,  7.171798653134294e-01,  2.017501556452820e-01,  1.711095945571684e-01,  5.333243703550881e-01, -1.736903957033304e-01,  6.000076012657329e-01,  9.228879121944249e-01,  1.543830508722772e-01,  9.342215251359769e-02
  2.390000000000000e+00,  2.420467293240347e+00,  2.279997091745888e-01,  1.811545650472056e+00,  1.681392667969441e-02,  7.172541897733863e-01,  2.017133071451576e-01,  1.718683278994622e-01,  5.342507989631883e-01, -1.745222558609698e-01,  5.983631686042074e-01,  9.238716244435853e-01,  1.549511101902099e-01,  9.306505593486086e-02
  2.400000000000000e+00,  2.420188420772968e+00,  2.283905077752504e-01,  1.811404195299238e+00,  1.674643387934495e-02,  7.173275803396768e-01,  2.016768556636661e-01,  1.725661998685712e-01,  5.351146237117875e-01, -1.753907454800888e-01,  5.967682832188341e-01,  9.248802207020155e-01,  1.555097636209680e-01,  9.277458588889195e-02
  2.410000000000000e+00,  2.419912619035863e+00,  2.287703880253763e-01,  1.811272107267172e+00,  1.668083068484328e-02,  7.173995984041774e-01,  2.016410338480030e-01,  1.731995699950947e-01,  5.359055287877023e-01, -1.763000276458740e-01,  5.952306543083750e-01,  9.259085099938047e-01,  1.560476935657585e-01,  9.255678145887868e-02
  2.420000000000000e+00,  2.419642556666448e+00,  2.291386743606986e-01,  1.811147153709060e+00,  1.661727314384106e-02,  7.174698369185475e-01,  2.016060579352558e-01,  1.737658974411199e-01,  5.366142259455163e-01, -1.772529370535656e-01,  5.937550590144898e-01,  9.269550356006858e-01,  1.565536046325002e-01,  9.241670875872843e-02
  2.430000000000000e+00,  2.419380588720318e+00,  2.294947133332512e-01,  1.811027432052164e+00,  1.655590609281667e-02,  7.175379292367642e-01,  2.015721228100828e-01,  1.742637971312901e-01,  5.372326170089416e-01, -1.782509018764214e-01,  5.923432666957452e-01,  9.280220325342856e-01,  1.570163125670187e-01,  9.235841719152088e-02
  2.440000000000000e+00,  2.419128673315071e+00,  2.298378565187071e-01,  1.810911483091691e+00,  1.649686413663249e-02,  7.176035580499848e-01,  2.015393969520279e-01,  1.746930889359051e-01,  5.377538453377846e-01, -1.792939227348644e-01,  5.909941145394993e-01,  9.291152135153642e-01,  1.574248592693241e-01,  9.238492521956478e-02
  2.450000000000000e+00,  2.418888291522489e+00,  2.301674329541334e-01,  1.810798412604304e+00,  1.644027431689755e-02,  7.176664628844458e-01,  2.015080180670758e-01,  1.750548324632553e-01,  5.381722366261276e-01, -1.803806033704872e-01,  5.897037268532672e-01,  9.302433974536023e-01,  1.577686673062269e-01,  9.249822536424625e-02
  2.460000000000000e+00,  2.418660380140850e+00,  2.304827063703997e-01,  1.810688016001317e+00,  1.638626140315180e-02,  7.177264444648903e-01,  2.014780902909873e-01,  1.753513388494083e-01,  5.384831365499130e-01, -1.815082243616301e-01,  5.884658635003014e-01,  9.314180003059976e-01,  1.580377458309577e-01,  9.269929646812090e-02
  2.470000000000000e+00,  2.418445286945394e+00,  2.307828132618795e-01,  1.810580899872857e+00,  1.633495660936558e-02,  7.177833643211873e-01,  2.014496838189196e-01,  1.755861505840395e-01,  5.386826594724855e-01, -1.826728491119902e-01,  5.872723771856247e-01,  9.326524127863643e-01,  1.582229558539597e-01,  9.298811166664545e-02
  2.480000000000000e+00,  2.418242756929212e+00,  2.310666795744192e-01,  1.810478593471854e+00,  1.628651024466260e-02,  7.178371383226447e-01,  2.014228376657893e-01,  1.757639809085410e-01,  5.387673682493103e-01, -1.838694505696477e-01,  5.861137549742524e-01,  9.339612930589988e-01,  1.583163364303703e-01,  9.336363321487376e-02
  2.490000000000000e+00,  2.418051956201549e+00,  2.313329163254655e-01,  1.810383642322746e+00,  1.624110837586855e-02,  7.178877233120579e-01,  2.013975660173271e-01,  1.758906056543919e-01,  5.387339096618465e-01, -1.850920476434442e-01,  5.849797166753958e-01,  9.353598056414301e-01,  1.583114849565611e-01,  9.382379005838513e-02
  2.500000000000000e+00,  2.417871537975032e+00,  2.315796974550003e-01,  1.810299675182616e+00,  1.619899308000987e-02,  7.179350965991027e-01,  2.013738683355241e-01,  1.759727024836715e-01,  5.385786327889417e-01, -1.863338418462470e-01,  5.838598415868792e-01,  9.368628404719475e-01,  1.582039751993254e-01,  9.436544020957398e-02
  2.510000000000000e+00,  2.417699752757086e+00,  2.318046262488498e-01,  1.810231434669191e+00,  1.616048535917326e-02,  7.179792286830515e-01,  2.013517430728043e-01,  1.760176352573486e-01,  5.382972186229227e-01, -1.875873469948663e-01,  5.827441955382443e-01,  9.384842483937009e-01,  1.579917870232784e-01,  9.498432670248544e-02
  2.520000000000000e+00,  2.417534602594083e+00,  2.320045993827713e-01,  1.810184761295255e+00,  1.612600934893936e-02,  7.180200501496020e-01,  2.013312045552686e-01,  1.760331846228643e-01,  5.378843485961984e-01, -1.888445075243387e-01,  5.816239321400574e-01,  9.402361307170083e-01,  1.576757133275547e-01,  9.567504206048556e-02
  2.530000000000000e+00,  2.417374036956858e+00,  2.321756797209212e-01,  1.810166520821646e+00,  1.609611610962627e-02,  7.180574142028797e-01,  2.013123023268809e-01,  1.760272298397154e-01,  5.373334376916032e-01, -1.900968038567495e-01,  5.804918455792011e-01,  9.421282202075930e-01,  1.572597038189790e-01,  9.643102064687059e-02
  2.540000000000000e+00,  2.417216185440517e+00,  2.323129902461706e-01,  1.810184466175177e+00,  1.607150508308661e-02,  7.180910567479277e-01,  2.012951420041563e-01,  1.760073912631367e-01,  5.366364548644047e-01, -1.913353460513413e-01,  5.793428569512165e-01,  9.441673878449574e-01,  1.567511031498516e-01,  9.724457997434116e-02
  2.550000000000000e+00,  2.417059619780509e+00,  2.324106417697561e-01,  1.810247027949211e+00,  1.605304123611439e-02,  7.181205563295425e-01,  2.012799064745972e-01,  1.759806475768149e-01,  5.357838499091987e-01, -1.925509593437076e-01,  5.781744215298469e-01,  9.463573030464555e-01,  1.561607434429562e-01,  9.810703037780208e-02
  2.560000000000000e+00,  2.416903634720146e+00,  2.324617063589363e-01,  1.810363031727245e+00,  1.604176599518038e-02,  7.181452965615533e-01,  2.012668760801384e-01,  1.759529465923004e-01,  5.347646016796737e-01, -1.937342668895410e-01,  5.769868499706182e-01,  9.486982640741387e-01,  1.555028586129461e-01,  9.900886720882004e-02
  2.570000000000000e+00,  2.416748534064347e+00,  2.324582468113401e-01,  1.810541345974680e+00,  1.603890028335090e-02,  7.181644339442609e-01,  2.012564462627526e-01,  1.759288328964474e-01,  5.335663975889023e-01, -1.948757758381238e-01,  5.757835416582238e-01,  9.511871999931629e-01,  1.547947998737391e-01,  9.994005117836355e-02
  2.580000000000000e+00,  2.416595905030357e+00,  2.323914100191191e-01,  1.810790470715987e+00,  1.604583829399271e-02,  7.181768741360949e-01,  2.012491410304177e-01,  1.759111192958798e-01,  5.321759484405117e-01, -1.959659726536793e-01,  5.745711326110696e-01,  9.538178268706330e-01,  1.540565473973215e-01,  1.008903715394195e-01
  2.590000000000000e+00,  2.416448861075433e+00,  2.322515887654299e-01,  1.811118084203809e+00,  1.606413105955305e-02,  7.181812597785833e-01,  2.012456205510346e-01,  1.759006312440030e-01,  5.305794357884689e-01, -1.969954324073830e-01,  5.733595630294600e-01,  9.565809210375034e-01,  1.533100306130178e-01,  1.018498748747168e-01
  2.600000000000000e+00,  2.416312231189344e+00,  2.320286524131868e-01,  1.811530571729023e+00,  1.609545939235248e-02,  7.181759728100872e-01,  2.012466812378957e-01,  1.758960534977524e-01,  5.287630812730448e-01, -1.979549447174015e-01,  5.721620703733796e-01,  9.594646544005434e-01,  1.525782869837767e-01,  1.028093310679503e-01
  2.610000000000000e+00,  2.416192672771022e+00,  2.317122421298292e-01,  1.812032566898527e+00,  1.614159638394728e-02,  7.181591537668582e-01,  2.012532468953786e-01,  1.758939054058868e-01,  5.267138189760942e-01, -1.988356563356371e-01,  5.709951127159221e-01,  9.624549248158394e-01,  1.518845040205080e-01,  1.037606993552760e-01
  2.620000000000000e+00,  2.416098686236728e+00,  2.312921210001543e-01,  1.812626540217683e+00,  1.620436032100007e-02,  7.181287398092604e-01,  2.012663498828359e-01,  1.758886650439049e-01,  5.244200432410238e-01, -1.996292273731510e-01,  5.698782243239815e-01,  9.655356119333703e-01,  1.512509998552947e-01,  1.046975526526253e-01
  2.630000000000000e+00,  2.416040512908286e+00,  2.307585640127096e-01,  1.813312471722637e+00,  1.628555956790155e-02,  7.180825221072549e-01,  2.012871018416662e-01,  1.758730528153099e-01,  5.218723962838826e-01, -2.003279951903611e-01,  5.688338014662206e-01,  9.686886981618310e-01,  1.506982026338886e-01,  1.056154185606568e-01
  2.640000000000000e+00,  2.416029903759874e+00,  2.301027680426392e-01,  1.814087642868861e+00,  1.638693161979980e-02,  7.180182218085664e-01,  2.013166543020646e-01,  1.758384726107740e-01,  5.190645531998799e-01, -2.009251373530402e-01,  5.678868121819061e-01,  9.718942158465690e-01,  1.502436881636508e-01,  1.065120006922555e-01
  2.650000000000000e+00,  2.416079755120076e+00,  2.293172583377629e-01,  1.814946577325905e+00,  1.651007906076535e-02,  7.179335822062717e-01,  2.013561503823583e-01,  1.757755943240837e-01,  5.159939575664242e-01, -2.014148230041214e-01,  5.670644202212817e-01,  9.751300133127793e-01,  1.499013295597542e-01,  1.073872536101463e-01
  2.660000000000000e+00,  2.416203617882199e+00,  2.283962663314250e-01,  1.815881150684998e+00,  1.665640550081791e-02,  7.178264730859353e-01,  2.014066697250005e-01,  1.756750471005589e-01,  5.126624596884384e-01, -2.017923406646780e-01,  5.663955116300099e-01,  9.783713697630952e-01,  1.496806036199272e-01,  1.082432974457178e-01
  2.670000000000000e+00,  2.416415098244140e+00,  2.273360543148562e-01,  1.816880875949414e+00,  1.682705465979965e-02,  7.176950017615215e-01,  2.014691696653436e-01,  1.755281799885117e-01,  5.090768123428130e-01, -2.020541899420033e-01,  5.659101133162611e-01,  9.815905263465490e-01,  1.495860879974031e-01,  1.090841726923328e-01
  2.680000000000000e+00,  2.416727179401426e+00,  2.261351656527034e-01,  1.817933356165262e+00,  1.702285562343494e-02,  7.175376241750321e-01,  2.015444262978305e-01,  1.753278374019436e-01,  5.052489859960925e-01, -2.021981249416770e-01,  5.656386968353667e-01,  9.847562317963858e-01,  1.496171722198441e-01,  1.099154502629416e-01
  2.690000000000000e+00,  2.417151502958526e+00,  2.247945844399234e-01,  1.819024880246574e+00,  1.724427693776641e-02,  7.173532488743747e-01,  2.016329794479183e-01,  1.750690923249576e-01,  5.011962766539416e-01, -2.022231383519743e-01,  5.656113675415908e-01,  9.878334201870598e-01,  1.497679949780576e-01,  1.107437252658261e-01
  2.700000000000000e+00,  2.417697656589492e+00,  2.233177950242416e-01,  1.820141123062864e+00,  1.749139174904494e-02,  7.171413265708164e-01,  2.017350856264300e-01,  1.747498809719404e-01,  4.969411939782200e-01, -2.021293775785692e-01,  5.658569487403692e-01,  9.907831417147369e-01,  1.500276101715112e-01,  1.115760337330676e-01
  2.710000000000000e+00,  2.418372516705016e+00,  2.217107386157930e-01,  1.821267901591166e+00,  1.776385567051715e-02,  7.169019186954585e-01,  2.018506826276200e-01,  1.743714887409829e-01,  4.925111335341565e-01, -2.019179876573935e-01,  5.664019816800815e-01,  9.935628530052549e-01,  1.503803749265619e-01,  1.124192386850771e-01
  2.720000000000000e+00,  2.419179694720571e+00,  2.199816703270794e-01,  1.822391932686235e+00,  1.806089862818953e-02,  7.166357394080634e-01,  2.019793688028400e-01,  1.739388476317164e-01,  4.879378532605190e-01, -2.015908805590790e-01,  5.672696740053466e-01,  9.961271422656022e-01,  1.508065441073031e-01,  1.132794345444310e-01
  2.730000000000000e+00,  2.420119129903134e+00,  2.181409248141228e-01,  1.823501538812119e+00,  1.838133155283727e-02,  7.163441671454357e-01,  2.021203990478541e-01,  1.734606189791661e-01,  4.832567881887213e-01, -2.011504364645836e-01,  5.684788403800183e-01,  9.984289194369473e-01,  1.512830478018957e-01,  1.141614165635765e-01
  2.740000000000000e+00,  2.421186862815050e+00,  2.162006020642296e-01,  1.824587253580979e+00,  1.872356847728673e-02,  7.160292236882316e-01,  2.022726984076224e-01,  1.729490509416392e-01,  4.785062472287109e-01, -2.005991495271567e-01,  5.700428880274672e-01,  1.000421047592885e+00,  1.517844210352738e-01,  1.150682546016894e-01
  2.750000000000000e+00,  2.422375011171073e+00,  2.141741871064003e-01,  1.825642288849789e+00,  1.908566423535259e-02,  7.156935208404324e-01,  2.024348929459628e-01,  1.724196164730551e-01,  4.737265401501127e-01, -1.999392378552939e-01,  5.719689057127719e-01,  1.002058335706977e+00,  1.522838487259638e-01,  1.160009989868050e-01
  2.760000000000000e+00,  2.423671955523532e+00,  2.120761190682381e-01,  1.826662837733234e+00,  1.946536745781557e-02,  7.153401770119238e-01,  2.026053562716969e-01,  1.718904532982186e-01,  4.689590814504795e-01, -1.991722440960732e-01,  5.742569161244426e-01,  1.003299761916942e+00,  1.527542836416889e-01,  1.169585318039160e-01
  2.770000000000000e+00,  2.425062726780846e+00,  2.099213266759286e-01,  1.827648201492729e+00,  1.986018780904254e-02,  7.149727081334538e-01,  2.027822689480210e-01,  1.713816415037017e-01,  4.642455114875287e-01, -1.982986579672044e-01,  5.768993478611342e-01,  1.004110757740147e+00,  1.531695905369000e-01,  1.179375618644595e-01
  2.780000000000000e+00,  2.426529572431811e+00,  2.077247494134418e-01,  1.828600741173955e+00,  2.026747537563280e-02,  7.145948992579468e-01,  2.029636870384449e-01,  1.709143657487072e-01,  4.596268657835054e-01, -1.973175943452291e-01,  5.798807740387646e-01,  1.004465363264747e+00,  1.535056656054899e-01,  1.189327481440907e-01
  2.790000000000000e+00,  2.428052664768465e+00,  2.055008663357460e-01,  1.829525665702433e+00,  2.068450880465426e-02,  7.142106647683237e-01,  2.031476153393244e-01,  1.705100170185591e-01,  4.551428130397773e-01, -1.962265593624677e-01,  5.831779503144696e-01,  1.004348064556389e+00,  1.537414770672082e-01,  1.199369266226242e-01
  2.800000000000000e+00,  2.429610903641818e+00,  2.032632575979383e-01,  1.830430676042131e+00,  2.110858733608161e-02,  7.138239061512284e-01,  2.033320804910121e-01,  1.701892926359589e-01,  4.508309731662287e-01, -1.950213321123832e-01,  5.867601669864276e-01,  1.003755147604277e+00,  1.538599708983646e-01,  1.209414105358129e-01
  2.810000000000000e+00,  2.431182759481513e+00,  2.010242263043307e-01,  1.831325489724487e+00,  2.153712050233865e-02,  7.134383766558184e-01,  2.035151991980412e-01,  1.699713524269962e-01,  4.467263200989159e-01, -1.936959812880937e-01,  5.905899094848234e-01,  1.002695444920940e+00,  1.538487867307925e-01,  1.219363343357980e-01
  2.820000000000000e+00,  2.432747100239278e+00,  1.987945091830565e-01,  1.832221271905484e+00,  2.196770828062686e-02,  7.130575617316293e-01,  2.036952372383129e-01,  1.698730833884861e-01,  4.428606709832241e-01, -1.922430252174823e-01,  5.946238011923040e-01,  1.001190405463869e+00,  1.537007343724980e-01,  1.229110163199185e-01
  2.830000000000000e+00,  2.434283948852315e+00,  1.965831027648743e-01,  1.833129998943134e+00,  2.239820417064284e-02,  7.126845829110611e-01,  2.038706557698819e-01,  1.699085152882112e-01,  4.392622630273340e-01, -1.906537316229005e-01,  5.988137844641356e-01,  9.992734783031884e-01,  1.534139925393531e-01,  1.238543222353259e-01
  2.840000000000000e+00,  2.435775125533660e+00,  1.943972262539424e-01,  1.834063779450838e+00,  2.282675429548764e-02,  7.123221308245704e-01,  2.040401425824407e-01,  1.700884160820032e-01,  4.359554208678652e-01, -1.889185415377485e-01,  6.031084818865894e-01,  9.969888577814044e-01,  1.529920084828267e-01,  1.247550201691647e-01
  2.850000000000000e+00,  2.437204741014654e+00,  1.922424325864179e-01,  1.835034157110909e+00,  2.325180734288439e-02,  7.119724304389304e-01,  2.042026272968508e-01,  1.704200798146473e-01,  4.329603191735263e-01, -1.870275915104655e-01,  6.074546713940465e-01,  9.943896864437457e-01,  1.524430991440610e-01,  1.256021237690925e-01
  2.860000000000000e+00,  2.438559521541861e+00,  1.901228655582270e-01,  1.836051420153608e+00,  2.367209295715539e-02,  7.116372386210191e-01,  2.043572809609912e-01,  1.709073022472939e-01,  4.302928459631106e-01, -1.849713005811342e-01,  6.117988063043155e-01,  9.915358473565102e-01,  1.517797789403777e-01,  1.263852248907155e-01
  2.870000000000000e+00,  2.439828962241670e+00,  1.880416447242411e-01,  1.837123944566741e+00,  2.408656979592684e-02,  7.113178710812117e-01,  2.045035018668974e-01,  1.715505227404761e-01,  4.279645706616769e-01, -1.827409842894490e-01,  6.160885142693876e-01,  9.884914974281690e-01,  1.510178631618107e-01,  1.270948174646667e-01
  2.880000000000000e+00,  2.441005320617482e+00,  1.860013432651658e-01,  1.838257601346032e+00,  2.449434835099170e-02,  7.110152530220492e-01,  2.046408905647589e-01,  1.723470967977472e-01,  4.259828168826477e-01, -1.803294574673742e-01,  6.202740164710310e-01,  9.853224981624616e-01,  1.501754158905508e-01,  1.277226118435462e-01
  2.890000000000000e+00,  2.442083474568017e+00,  1.840045096164567e-01,  1.839455261216453e+00,  2.489459737088157e-02,  7.107299857227666e-01,  2.047692178472432e-01,  1.732916539147442e-01,  4.243508335744093e-01, -1.777315905003159e-01,  6.243094185671281e-01,  9.820938918385916e-01,  1.492716244633014e-01,  1.282618341063465e-01
  2.900000000000000e+00,  2.443060678020624e+00,  1.820541746956636e-01,  1.840716431779785e+00,  2.528644532584044e-02,  7.104624202371864e-01,  2.048883897840828e-01,  1.743764913532768e-01,  4.230680505139439e-01, -1.749447897295718e-01,  6.281538362572782e-01,  9.788675524844744e-01,  1.483256869577796e-01,  1.287074993163429e-01
  2.910000000000000e+00,  2.443936250911223e+00,  1.801542847650594e-01,  1.842037060008573e+00,  2.566888969800757e-02,  7.102127294466015e-01,  2.049984136855606e-01,  1.755919570605015e-01,  4.221303962638988e-01, -1.719693807891865e-01,  6.317723293999361e-01,  9.757001156709084e-01,  1.473557945520040e-01,  1.290566431721249e-01
  2.920000000000000e+00,  2.444711239126671e+00,  1.783100068768340e-01,  1.843409526407984e+00,  2.604072621946474e-02,  7.099809709703949e-01,  2.050993681773511e-01,  1.769267836605036e-01,  4.215306500314792e-01, -1.688088829928295e-01,  6.351366283065654e-01,  9.726412626614518e-01,  1.463782778176243e-01,  1.293084941269703e-01
  2.930000000000000e+00,  2.445388074811342e+00,  1.765278683721271e-01,  1.844822845590831e+00,  2.640050786784156e-02,  7.097671355800036e-01,  2.051913795315226e-01,  1.783683489453009e-01,  4.212587944575441e-01, -1.654701720821340e-01,  6.382256434655775e-01,  9.697324059289956e-01,  1.454069669974525e-01,  1.294645687279749e-01
  2.940000000000000e+00,  2.445970259640192e+00,  1.748157120625951e-01,  1.846263072384353e+00,  2.674653967980852e-02,  7.095711784266984e-01,  2.052746051977562e-01,  1.799028543947334e-01,  4.213023351566716e-01, -1.619635365810303e-01,  6.410257554642272e-01,  9.670057969408599e-01,  1.444527937919306e-01,  1.295286767788374e-01
  2.950000000000000e+00,  2.446462085008150e+00,  1.731824712188073e-01,  1.847713894768301e+00,  2.707691088000191e-02,  7.093930330943751e-01,  2.053492243310394e-01,  1.815154293187685e-01,  4.216465554306598e-01, -1.583026387181640e-01,  6.435308856734990e-01,  9.644840551026506e-01,  1.435236391099965e-01,  1.295068293837246e-01
  2.960000000000000e+00,  2.446868395162551e+00,  1.716377895782836e-01,  1.849157377509233e+00,  2.738956123083533e-02,  7.092326107603028e-01,  2.054154342087020e-01,  1.831901816540544e-01,  4.222746812394479e-01, -1.545043937565520e-01,  6.457423510364675e-01,  9.621800996546062e-01,  1.426244102773701e-01,  1.294070509588790e-01
  2.970000000000000e+00,  2.447194393196908e+00,  1.701915281846303e-01,  1.850574805971995e+00,  2.768237453462758e-02,  7.090897882893666e-01,  2.054734508836567e-01,  1.849102252372636e-01,  4.231679420853958e-01, -1.505887816215026e-01,  6.476685087949504e-01,  9.600974542401143e-01,  1.417573143688632e-01,  1.292391046229900e-01
  2.980000000000000e+00,  2.447445485924740e+00,  1.688532109280771e-01,  1.851947570390927e+00,  2.795328940190959e-02,  7.089643897790843e-01,  2.055235122551664e-01,  1.866577165214378e-01,  4.243055272697049e-01, -1.465786024594061e-01,  6.493242000110868e-01,  9.582308861350924e-01,  1.409222828346133e-01,  1.290141477253546e-01
  2.990000000000000e+00,  2.447627161767925e+00,  1.676314635432540e-01,  1.853258028143209e+00,  2.820041599130501e-02,  7.088561659890151e-01,  2.055658818922491e-01,  1.884139311762822e-01,  4.256644527770463e-01, -1.424991841907480e-01,  6.507300048639578e-01,  9.565673375887720e-01,  1.401174968236595e-01,  1.287443396125668e-01
  3.000000000000000e+00,  2.447744895337190e+00,  1.665334971353544e-01,  1.854490285478571e+00,  2.842214744607715e-02,  7.087647754385193e-01,  2.056008523037543e-01,  1.901594037306090e-01,  4.272193700133232e-01, -1.383780464349574e-01,  6.519113281814486e-01,  9.550871040253044e-01,  1.393399622631939e-01,  1.284424264087885e-01
  3.010000000000000e+00,  2.447804072679690e+00,  1.655646785806640e-01,  1.855630849835306e+00,  2.861725600534101e-02,  7.086897700016198e-01,  2.056287467850795e-01,  1.918741429933842e-01,  4.289423615289892e-01, -1.342445224841670e-01,  6.528973404364882e-01,  9.537652116876788e-01,  1.385860879544751e-01,  1.281213273476927e-01
  3.020000000000000e+00,  2.447809931728866e+00,  1.647282183072891e-01,  1.856669117648436e+00,  2.878496593116147e-02,  7.086305868049808e-01,  2.056499193807770e-01,  1.935379242821086e-01,  4.308027783712762e-01, -1.301293400613207e-01,  6.537198070186473e-01,  9.525729446185207e-01,  1.378522274487149e-01,  1.277937442383467e-01
  3.030000000000000e+00,  2.447767513088572e+00,  1.640249928952331e-01,  1.857597678367333e+00,  2.892499809784531e-02,  7.085865473040882e-01,  2.056647528244798e-01,  1.951306482836081e-01,  4.327671767645119e-01, -1.260641626573190e-01,  6.544118461136850e-01,  9.514794670586731e-01,  1.371351548075746e-01,  1.274718105866968e-01
  3.040000000000000e+00,  2.447681616907996e+00,  1.634535072640943e-01,  1.858412431164279e+00,  2.903758396578000e-02,  7.085568636590839e-01,  2.056736545330266e-01,  1.966327472210368e-01,  4.347994072062152e-01, -1.220810959520413e-01,  6.550066618830432e-01,  9.504534824966088e-01,  1.364324541511479e-01,  1.271667906332424e-01
  3.050000000000000e+00,  2.447556762384075e+00,  1.630099900947558e-01,  1.859112524772927e+00,  2.912344939776981e-02,  7.085406519631747e-01,  2.056770508575274e-01,  1.980256128813239e-01,  4.368608967573253e-01, -1.182121675282812e-01,  6.555363036715376e-01,  9.494648655665668e-01,  1.357428120842545e-01,  1.268888321116574e-01
  3.060000000000000e+00,  2.447397147518080e+00,  1.626886071720458e-01,  1.859700141910040e+00,  2.918377114573081e-02,  7.085369514558678e-01,  2.056753798652844e-01,  1.992920183631828e-01,  4.389111465818941e-01, -1.144887918493585e-01,  6.560305026581306e-01,  9.484861991210155e-01,  1.350662098476235e-01,  1.266467708639189e-01
  3.070000000000000e+00,  2.447206608231399e+00,  1.624817707724518e-01,  1.860180157229472e+00,  2.922011069595459e-02,  7.085447485261516e-01,  2.056690829811537e-01,  2.004165059858624e-01,  4.409084440470650e-01, -1.109412353976814e-01,  6.565156340291394e-01,  9.474941478170080e-01,  1.344040179650466e-01,  1.264479814067833e-01
  3.080000000000000e+00,  2.446988577747835e+00,  1.623805190626008e-01,  1.860559701639738e+00,  2.923433143489389e-02,  7.085630040398703e-01,  2.056585958808420e-01,  2.013857171861859e-01,  4.428107650110021e-01, -1.075980983384589e-01,  6.570138454300900e-01,  9.464706030353793e-01,  1.337590003850892e-01,  1.262982656068506e-01
  3.090000000000000e+00,  2.446746049073216e+00,  1.623749375790337e-01,  1.860847666437411e+00,  2.922850575725988e-02,  7.085906823008442e-01,  2.056443391078630e-01,  2.021886457352708e-01,  4.445768205054022e-01, -1.044858288236563e-01,  6.575423818506153e-01,  9.454035428447251e-01,  1.331352379714193e-01,  1.262017718006607e-01
