Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Right.ElbowFlexion.Pos[0],Main.HumanModel.BodyModel.Interface.Right.ElbowPronation.Pos[0],Main.HumanModel.BodyModel.Interface.Right.WristFlexion.Pos[0],Main.HumanModel.BodyModel.Right.ShoulderArm.Joints.RadioCarpalJointDeviation.Pos[0]
  2.190000000000000e+00,  1.857740584536621e-01, -1.784111026198910e+00, -1.487961178560752e-01,  1.273739124361203e-02,  7.289481200566467e-01,  1.953222418817797e-01,  2.772566083387378e-01,  5.710796509890452e-01, -2.311553341253068e-01,  5.633549443490172e-01,  9.092347587431432e-01,  1.656192617592959e-01,  1.731524507481547e-02
  2.200000000000000e+00,  1.862223080239837e-01, -1.783309596468426e+00, -1.493722906414225e-01,  1.263223180494528e-02,  7.291699797286015e-01,  1.951989784547519e-01,  2.763590165867751e-01,  5.703837445598516e-01, -2.343407179218805e-01,  5.610790484562876e-01,  9.110980690633131e-01,  1.654513600930957e-01,  1.680079371299678e-02
  2.210000000000000e+00,  1.866595623622062e-01, -1.782536602727449e+00, -1.499328902114102e-01,  1.253022089481372e-02,  7.293855427566746e-01,  1.950790710045629e-01,  2.755739741453492e-01,  5.696904786109671e-01, -2.373466242264031e-01,  5.592647590498542e-01,  9.126049216034102e-01,  1.652887242897732e-01,  1.638788992261196e-02
  2.220000000000000e+00,  1.870845894378637e-01, -1.781798388384527e+00, -1.504756829975627e-01,  1.243173084999788e-02,  7.295935501594550e-01,  1.949632453806215e-01,  2.749049871597612e-01,  5.689907557461127e-01, -2.401646122335579e-01,  5.579104921527346e-01,  9.137612034670787e-01,  1.651296991897596e-01,  1.607667077246648e-02
  2.230000000000000e+00,  1.874968120802787e-01, -1.781100741543533e+00, -1.509991774524501e-01,  1.233699498204697e-02,  7.297929713016621e-01,  1.948521044071288e-01,  2.743561805413648e-01,  5.682737499766302e-01, -2.427868634875983e-01,  5.570089522821396e-01,  9.145749362520117e-01,  1.649716222778536e-01,  1.586573886625891e-02
  2.240000000000000e+00,  1.878963278535739e-01, -1.780448742380561e+00, -1.515026670914396e-01,  1.224610223666975e-02,  7.299830340072175e-01,  1.947461096538214e-01,  2.739321790950284e-01,  5.675275661657879e-01, -2.452063113349940e-01,  5.565476866786776e-01,  9.150555741600342e-01,  1.648110194835151e-01,  1.575216654896696e-02
  2.250000000000000e+00,  1.882839020653481e-01, -1.779846621114625e+00, -1.519862450812147e-01,  1.215899693722069e-02,  7.301632468114236e-01,  1.946455674855037e-01,  2.736379540292461e-01,  5.667399883252503e-01, -2.474167881124815e-01,  5.565097211140240e-01,  9.152134366674269e-01,  1.646437936568467e-01,  1.573156865180621e-02
  2.260000000000000e+00,  1.886609334887480e-01, -1.779297636213804e+00, -1.524507884396748e-01,  1.207548381567036e-02,  7.303334116367244e-01,  1.945506204475388e-01,  2.734786401166308e-01,  5.658992602755430e-01, -2.494131759681410e-01,  5.568742393346572e-01,  9.150592995589454e-01,  1.644654047372077e-01,  1.579823789045777e-02
  2.270000000000000e+00,  1.890293935141039e-01, -1.778803981741667e+00, -1.528979111399825e-01,  1.199523834457510e-02,  7.304936255768909e-01,  1.944612448157776e-01,  2.734593289119052e-01,  5.649948454407452e-01, -2.511915460868807e-01,  5.576172682652630e-01,  9.146041542366127e-01,  1.642710464781428e-01,  1.594533441844762e-02
  2.280000000000000e+00,  1.893917407533897e-01, -1.778366731115278e+00, -1.533298869688490e-01,  1.191782214198076e-02,  7.306442710617899e-01,  1.943772547972757e-01,  2.735848437785014e-01,  5.640181200755093e-01, -2.527492719413408e-01,  5.587123341669125e-01,  9.138591330252454e-01,  1.640558279035525e-01,  1.616511893120013e-02
  2.290000000000000e+00,  1.897508145497169e-01, -1.777985822243732e+00, -1.537495447906669e-01,  1.184270293616775e-02,  7.307859944017430e-01,  1.942983134431429e-01,  2.738595030057002e-01,  5.629629642131060e-01, -2.540851050399484e-01,  5.601310608959298e-01,  9.128355876749191e-01,  1.638149679267664e-01,  1.644921697345584e-02
  2.300000000000000e+00,  1.901097122523261e-01, -1.777660086259047e+00, -1.541601407352756e-01,  1.176927827709627e-02,  7.309196735029034e-01,  1.942239498696536e-01,  2.742868778615557e-01,  5.618262252753486e-01, -2.551992062530810e-01,  5.618436896786596e-01,  9.115452991640279e-01,  1.635440086633071e-01,  1.678890083923367e-02
  2.310000000000000e+00,  1.904716564028106e-01, -1.777387319157401e+00, -1.545652135995499e-01,  1.169690188979970e-02,  7.310463763264432e-01,  1.941535819258667e-01,  2.748695529886294e-01,  5.606080390301351e-01, -2.560931316034311e-01,  5.638195096394617e-01,  9.100007888208640e-01,  1.632390474422686e-01,  1.717537470708339e-02
  2.320000000000000e+00,  1.908398590042303e-01, -1.777164392988306e+00, -1.549684312309065e-01,  1.162491131665241e-02,  7.311673123426475e-01,  1.940865430478753e-01,  2.756088970588120e-01,  5.593120006007410e-01, -2.567697776123941e-01,  5.660271987599106e-01,  9.082156940478141e-01,  1.628969804902399e-01,  1.760004858219748e-02
  2.330000000000000e+00,  1.912173907199289e-01, -1.776987400961954e+00, -1.553734367101786e-01,  1.155265531263792e-02,  7.312837797533129e-01,  1.940221117349155e-01,  2.765048520898093e-01,  5.579451838670151e-01, -2.572332970913389e-01,  5.684350848505557e-01,  9.062051661872710e-01,  1.625157438635084e-01,  1.805478739443262e-02
  2.340000000000000e+00,  1.916070629052835e-01, -1.776851829164738e+00, -1.557837034698264e-01,  1.147951939986263e-02,  7.313971115289966e-01,  1.939595419210347e-01,  2.775557499650034e-01,  5.565180118757944e-01, -2.574890006146497e-01,  5.710113441813993e-01,  9.039862451041354e-01,  1.620945308294169e-01,  1.853212343029818e-02
  2.350000000000000e+00,  1.920113298523007e-01, -1.776752746512789e+00, -1.562024081022249e-01,  1.140494805128777e-02,  7.315086233405340e-01,  1.938980924932825e-01,  2.787581645969807e-01,  5.550439843987320e-01, -2.575432611464367e-01,  5.737241606450887e-01,  9.015781653281411e-01,  1.616339607522657e-01,  1.902542302660031e-02
  2.360000000000000e+00,  1.924322174163315e-01, -1.776685004050590e+00, -1.566323284338839e-01,  1.132846218022937e-02,  7.316195662446653e-01,  1.938370543277941e-01,  2.801068076282100e-01,  5.535392728416372e-01, -2.574034388312323e-01,  5.765418699559421e-01,  8.990025534599004e-01,  1.611361737528873e-01,  1.952900211071590e-02
  2.370000000000000e+00,  1.928712823445687e-01, -1.776643434560978e+00, -1.570757725514402e-01,  1.124967095072796e-02,  7.317310865529121e-01,  1.937757734535864e-01,  2.815944744700085e-01,  5.520221980395259e-01, -2.570778396770184e-01,  5.794331111723808e-01,  8.962834861808237e-01,  1.606048286592961e-01,  2.003818949625728e-02
  2.380000000000000e+00,  1.933296043059792e-01, -1.776623043555822e+00, -1.575345420633900e-01,  1.116827735990820e-02,  7.318441947336141e-01,  1.937136692737964e-01,  2.832120457630797e-01,  5.505126133815694e-01, -2.565757160491191e-01,  5.823670020637681e-01,  8.934473921205446e-01,  1.600449891836573e-01,  2.054934130526948e-02
  2.390000000000000e+00,  1.938078100923840e-01, -1.776619182971888e+00, -1.580099302583681e-01,  1.108407752391295e-02,  7.319597445496651e-01,  1.936502471303881e-01,  2.849485470240324e-01,  5.490312236469772e-01, -2.559073093421783e-01,  5.853133464880609e-01,  8.905227973049049e-01,  1.594628943206600e-01,  2.105981376835269e-02
  2.400000000000000e+00,  1.943061270251514e-01, -1.776627699320322e+00, -1.585027532894392e-01,  1.099695406465084e-02,  7.320784229881649e-01,  1.935851048522825e-01,  2.867912664466095e-01,  5.475988774587692e-01, -2.550839270908080e-01,  5.882428724522569e-01,  8.875399303292957e-01,  1.588656224581298e-01,  2.156790418226398e-02
  2.410000000000000e+00,  1.948244605645218e-01, -1.776645048762393e+00, -1.590134103675462e-01,  1.090686439202932e-02,  7.322007509470061e-01,  1.935179332517213e-01,  2.887259277815640e-01,  5.462358765105384e-01, -2.541180394642935e-01,  5.911274906535168e-01,  8.845302169615612e-01,  1.582606727970989e-01,  2.207277035771292e-02
  2.420000000000000e+00,  1.953624897629696e-01, -1.776668372809999e+00, -1.595419674327164e-01,  1.081382495410924e-02,  7.323270941414642e-01,  1.934485108101982e-01,  2.907369122690021e-01,  5.449613458911023e-01, -2.530233748710426e-01,  5.939405567082646e-01,  8.815257022299290e-01,  1.576555001889437e-01,  2.257433722366617e-02
  2.430000000000000e+00,  1.959197736600652e-01, -1.776695530276080e+00, -1.600882579828767e-01,  1.071789266952250e-02,  7.324576832820187e-01,  1.933766930275735e-01,  2.928075210876502e-01,  5.437927056605979e-01, -2.518149922576458e-01,  5.966571171689411e-01,  8.785584399446714e-01,  1.570570481362085e-01,  2.307319570673112e-02
  2.440000000000000e+00,  1.964958618344219e-01, -1.776725083816629e+00, -1.606519944979810e-01,  1.061914479001119e-02,  7.325926421996467e-01,  1.933023971247513e-01,  2.949202678204237e-01,  5.427452743140821e-01, -2.505093089590773e-01,  5.992541201525032e-01,  8.756598855423925e-01,  1.564713277788541e-01,  2.357049437282348e-02
  2.450000000000000e+00,  1.970904028282685e-01, -1.776756242822333e+00, -1.612328839270107e-01,  1.051765841711719e-02,  7.327320222017378e-01,  1.932255830238787e-01,  2.970571890506442e-01,  5.418320211689701e-01, -2.491240672438407e-01,  6.017105755567840e-01,  8.728603199436515e-01,  1.559030874759408e-01,  2.406781972272161e-02
  2.460000000000000e+00,  1.977032447266916e-01, -1.776788768226698e+00, -1.618307407286418e-01,  1.041349086292020e-02,  7.328758404974262e-01,  1.931462317965955e-01,  2.992001603464394e-01,  5.410634692393774e-01, -2.476782291290680e-01,  6.040076562993592e-01,  8.701883224946033e-01,  1.553556083907932e-01,  2.456705779829551e-02
  2.470000000000000e+00,  1.983345225060112e-01, -1.776822848466618e+00, -1.624455907595087e-01,  1.030666204202228e-02,  7.330241200423432e-01,  1.930643230657812e-01,  3.013312044823883e-01,  5.404477352758785e-01, -2.461917964972139e-01,  6.061287394342508e-01,  8.676703026452017e-01,  1.548306475605910e-01,  2.507022900437516e-02
  2.480000000000000e+00,  1.989847265945466e-01, -1.776858958752078e+00, -1.630777587191902e-01,  1.019714014135547e-02,  7.331769276450164e-01,  1.929798131526431e-01,  3.034327785557980e-01,  5.399906815966055e-01, -2.446855608754208e-01,  6.080593930186491e-01,  8.653300945821539e-01,  1.543285332994054e-01,  2.557929029988263e-02
  2.490000000000000e+00,  1.996547464170616e-01, -1.776897717444515e+00, -1.637279309832216e-01,  1.008483191844790e-02,  7.333344067308838e-01,  1.928926160304991e-01,  3.054880266519148e-01,  5.396961466335792e-01, -2.431807935008959e-01,  6.097873202239248e-01,  8.631886169208154e-01,  1.538484008226199e-01,  2.609590400646992e-02
  2.500000000000000e+00,  2.003458818639811e-01, -1.776939753319336e+00, -1.643971849063064e-01,  9.969579062268532e-03,  7.334968009190816e-01,  1.928025892996987e-01,  3.074809851919509e-01,  5.395662183652493e-01, -2.416988909654401e-01,  6.113022759680273e-01,  8.612636000794247e-01,  1.533885410687222e-01,  2.662117962997638e-02
  2.510000000000000e+00,  2.010598151319366e-01, -1.776985595633136e+00, -1.650869755657543e-01,  9.851162018680899e-03,  7.336644646794108e-01,  1.927095273480071e-01,  3.093967294499970e-01,  5.396015166422619e-01, -2.402609946196941e-01,  6.125959732421005e-01,  8.595693856313563e-01,  1.529468248279708e-01,  2.715540304933679e-02
  2.520000000000000e+00,  2.017985357266847e-01, -1.777035595374039e+00, -1.657990719309677e-01,  9.729312462299701e-03,  7.338378579075512e-01,  1.926131635503796e-01,  3.112214523448875e-01,  5.398014557999044e-01, -2.388876030000602e-01,  6.136619964858826e-01,  8.581168029802009e-01,  1.525211587350781e-01,  2.769777481770654e-02
  2.530000000000000e+00,  2.025642131371137e-01, -1.777089881268002e+00, -1.665354370291669e-01,  9.603735110126620e-03,  7.340175223571114e-01,  1.925131827498919e-01,  3.129424708871308e-01,  5.401644664494566e-01, -2.375981960430577e-01,  6.144957381122431e-01,  8.569131278508491e-01,  1.521099296684555e-01,  2.824618477045712e-02
  2.540000000000000e+00,  2.033590150823806e-01, -1.777148348677968e+00, -1.672980510104799e-01,  9.474138796734753e-03,  7.342040394819652e-01,  1.924092443573912e-01,  3.145481617057862e-01,  5.406881633834297e-01, -2.364108880672617e-01,  6.150943718665737e-01,  8.559621238954402e-01,  1.517123988674652e-01,  2.879705262071315e-02
  2.550000000000000e+00,  2.041848742385095e-01, -1.777210674239994e+00, -1.680886818809088e-01,  9.340275711921503e-03,  7.343979712459713e-01,  1.923010152796319e-01,  3.160278345624842e-01,  5.413694536717670e-01, -2.353421237262738e-01,  6.154568732842874e-01,  8.552641634019719e-01,  1.513290153207166e-01,  2.934526332629269e-02
  2.560000000000000e+00,  2.050432126941977e-01, -1.777276344768086e+00, -1.689086156228493e-01,  9.201986525603814e-03,  7.345997876659550e-01,  1.921882106386733e-01,  3.173715611076232e-01,  5.422045842862544e-01, -2.344064276237698e-01,  6.155840932329634e-01,  8.548164163906674e-01,  1.509616280642918e-01,  2.988422172703820e-02
  2.570000000000000e+00,  2.059346405114885e-01, -1.777344686373719e+00, -1.697583647443276e-01,  9.059247927251565e-03,  7.348097870285359e-01,  1.920706390070819e-01,  3.185699844327552e-01,  5.431891316583595e-01, -2.336162142551748e-01,  6.154788855582256e-01,  8.546130905600220e-01,  1.506135873423535e-01,  3.040604342412819e-02
  2.580000000000000e+00,  2.068586517782679e-01, -1.777414879397552e+00, -1.706373809752670e-01,  8.912218074597588e-03,  7.350280165753759e-01,  1.919482478141148e-01,  3.196141419377700e-01,  5.443179367111357e-01, -2.329816605276752e-01,  6.151462844025500e-01,  8.546456990037528e-01,  1.502897338297662e-01,  3.090188853498155e-02
  2.590000000000000e+00,  2.078133473240290e-01, -1.777485946864725e+00, -1.715438026972718e-01,  8.761274784330380e-03,  7.352542026840631e-01,  1.918211638412170e-01,  3.204953381801916e-01,  5.455849888632386e-01, -2.325106384868560e-01,  6.145937211126681e-01,  8.549033295697350e-01,  1.499962824933177e-01,  3.136243259403745e-02
  2.600000000000000e+00,  2.087952167043359e-01, -1.777556708644637e+00, -1.724742696673572e-01,  8.607041189407780e-03,  7.354876999188427e-01,  1.916897234683911e-01,  3.212051043908911e-01,  5.469832624289198e-01, -2.322087012698199e-01,  6.138312652221902e-01,  8.553728901180079e-01,  1.497406128751747e-01,  3.177845545834094e-02
  2.610000000000000e+00,  2.097990120991096e-01, -1.777625699872243e+00, -1.734238357644708e-01,  8.450394158976656e-03,  7.357274675803375e-01,  1.915544876784538e-01,  3.217352762343628e-01,  5.485045099144903e-01, -2.320791109533792e-01,  6.128718693064966e-01,  8.560393085027843e-01,  1.495309807564060e-01,  3.214151575515771e-02
  2.620000000000000e+00,  2.108177426042321e-01, -1.777691059694972e+00, -1.743860043114857e-01,  8.292452081101447e-03,  7.359720804266996e-01,  1.914162378523743e-01,  3.220782107595658e-01,  5.501390197720503e-01, -2.321228932462117e-01,  6.117315941419508e-01,  8.568856749685673e-01,  1.493761677999083e-01,  3.244466648680617e-02
  2.630000000000000e+00,  2.118428087530117e-01, -1.777750403993691e+00, -1.753529000816595e-01,  8.134540560091734e-03,  7.362197771118499e-01,  1.912759500923620e-01,  3.222271478258767e-01,  5.518753515787376e-01, -2.323389014017278e-01,  6.104297891405288e-01,  8.578933269612435e-01,  1.492850866023897e-01,  3.268315823531442e-02
  2.640000000000000e+00,  2.128642843116638e-01, -1.777800702203403e+00, -1.763155781406218e-01,  7.978136989792117e-03,  7.364685457986770e-01,  1.911347480955503e-01,  3.221767020041319e-01,  5.537000690520593e-01, -2.327238708011120e-01,  6.089892039087659e-01,  8.590418905084617e-01,  1.492663593497853e-01,  3.285507124288662e-02
  2.650000000000000e+00,  2.138713365815674e-01, -1.777838182593665e+00, -1.772644536769234e-01,  7.824797508763292e-03,  7.367162417452785e-01,  1.909938372622027e-01,  3.219234503596848e-01,  5.555974998092490e-01, -2.332724467342773e-01,  6.074360101370475e-01,  8.603093060187964e-01,  1.493278894278732e-01,  3.296181747009884e-02
  2.660000000000000e+00,  2.148527594431747e-01, -1.777858291425078e+00, -1.781898210793851e-01,  7.676072189358736e-03,  7.369607270632702e-01,  1.908544254315483e-01,  3.214665626344315e-01,  5.575495588085763e-01, -2.339771712787726e-01,  6.057997187099178e-01,  8.616718767682804e-01,  1.494764470133264e-01,  3.300845902334604e-02
  2.670000000000000e+00,  2.157975776385716e-01, -1.777855728690504e+00, -1.790824170721519e-01,  7.533416031430162e-03,  7.372000189445373e-01,  1.907176379836912e-01,  3.208084063329436e-01,  5.595356780955170e-01, -2.348284208737023e-01,  6.041129843929182e-01,  8.631043828821954e-01,  1.497172916167096e-01,  3.300380013613542e-02
  2.680000000000000e+00,  2.166956687191197e-01, -1.777824576339279e+00, -1.799339740612328e-01,  7.398104216396194e-03,  7.374324302736724e-01,  1.905844365797895e-01,  3.199550528175362e-01,  5.615328871128725e-01, -2.358142941306424e-01,  6.024112989006846e-01,  8.645803003794779e-01,  1.500538559510493e-01,  3.296022577064532e-02
  2.690000000000000e+00,  2.175383427683636e-01, -1.777758526132119e+00, -1.807377071662029e-01,  7.271159975758945e-03,  7.376566858807456e-01,  1.904555513489900e-01,  3.189166130221974e-01,  5.635160826081853e-01, -2.369204582578445e-01,  6.007325810701788e-01,  8.660721533812995e-01,  1.504875150867136e-01,  3.289327990129988e-02
  2.700000000000000e+00,  2.183188208333507e-01, -1.777651200411799e+00, -1.814886832242343e-01,  7.153302292216624e-03,  7.378719997327955e-01,  1.903314352672814e-01,  3.177073436439680e-01,  5.654585166235386e-01, -2.381299733290604e-01,  5.991166803400165e-01,  8.675520081029856e-01,  1.510174617850297e-01,  3.282099908942036e-02
  2.710000000000000e+00,  2.190325612874464e-01, -1.777496549202570e+00, -1.821840306935349e-01,  7.044918784163532e-03,  7.380781018332502e-01,  1.902122475348927e-01,  3.163454844711708e-01,  5.673325103832995e-01, -2.394231218812938e-01,  5.976048141564388e-01,  8.689920928829971e-01,  1.516407025717920e-01,  3.276304014120588e-02
  2.720000000000000e+00,  2.196773984008893e-01, -1.777289293889871e+00, -1.828229661622048e-01,  6.946066562657506e-03,  7.382752094825484e-01,  1.900978693340680e-01,  3.148528135719684e-01,  5.691103778115616e-01, -2.407772797633403e-01,  5.962389631141128e-01,  8.703655017326817e-01,  1.523521799069658e-01,  3.273966190354258e-02
  2.730000000000000e+00,  2.202534773326480e-01, -1.777025380475653e+00, -1.834066326792491e-01,  6.856501058077591e-03,  7.384639439221611e-01,  1.899879515894165e-01,  3.132539349912104e-01,  5.707655128480505e-01, -2.421668678948098e-01,  5.950612475945297e-01,  8.716469152385490e-01,  1.531450143403323e-01,  3.277063810439374e-02
  2.740000000000000e+00,  2.207629921811947e-01, -1.776702401051863e+00, -1.839377657747864e-01,  6.775729972899960e-03,  7.386452000379613e-01,  1.898819903865792e-01,  3.115753405679788e-01,  5.722735662258785e-01, -2.435634244902947e-01,  5.941133078507804e-01,  8.728132562612611e-01,  1.540108485578643e-01,  3.287418837972018e-02
  2.750000000000000e+00,  2.212097558441414e-01, -1.776319942999476e+00, -1.844202221224477e-01,  6.703086933880763e-03,  7.388199825947744e-01,  1.897794222338063e-01,  3.098443102253546e-01,  5.736136136638084e-01, -2.449358320828101e-01,  5.934357062019423e-01,  8.738441930320590e-01,  1.549402647693964e-01,  3.306601663114588e-02
  2.760000000000000e+00,  2.215986493266997e-01, -1.775879831160840e+00, -1.848584210284396e-01,  6.637817355908064e-03,  7.389892266653818e-01,  1.896797288314525e-01,  3.080877311492335e-01,  5.747692033561415e-01, -2.462507236024259e-01,  5.930673660409800e-01,  8.747224114842566e-01,  1.559232396770497e-01,  3.335853864324376e-02
  2.770000000000000e+00,  2.219350112555419e-01, -1.775386238169533e+00, -1.852567583670512e-01,  6.579167742681704e-03,  7.391536219265891e-01,  1.895825397950050e-01,  3.063309241179363e-01,  5.757291697286027e-01, -2.474730776494599e-01,  5.930450583238878e-01,  8.754336022540610e-01,  1.569495983558707e-01,  3.376036456012044e-02
  2.780000000000000e+00,  2.222240339916588e-01, -1.774845650865295e+00, -1.856190550555306e-01,  6.526469316157957e-03,  7.393134600982655e-01,  1.894877219838394e-01,  3.045965645340106e-01,  5.764881144290501e-01, -2.485669965425147e-01,  5.934029425422607e-01,  8.759661433905660e-01,  1.580094302611895e-01,  3.427607780700743e-02
  2.790000000000000e+00,  2.224702302112777e-01, -1.774266694491778e+00, -1.859480973663330e-01,  6.479207573888194e-03,  7.394685221121896e-01,  1.893954456424466e-01,  3.029037771707683e-01,  5.770464838103270e-01, -2.494966436517574e-01,  5.941721659987067e-01,  8.763105026063087e-01,  1.590934368167571e-01,  3.490632283693804e-02
  2.800000000000000e+00,  2.226770235671984e-01, -1.773659829320600e+00, -1.862453149053813e-01,  6.437071073740259e-03,  7.396180170241664e-01,  1.893062202151012e-01,  3.012674686680461e-01,  5.774102115900732e-01, -2.502273008817630e-01,  5.953805222141560e-01,  8.764584263232059e-01,  1.601931892662987e-01,  3.564818304250665e-02
  2.810000000000000e+00,  2.228465005714881e-01, -1.773036944837423e+00, -1.865106254571814e-01,  6.399975243690498e-03,  7.397605788622519e-01,  1.892208960754292e-01,  2.996979423024649e-01,  5.775899407966946e-01, -2.507264945863118e-01,  5.970521661667840e-01,  8.764020196187389e-01,  1.613012860386617e-01,  3.649580129199147e-02
  2.820000000000000e+00,  2.229793405314829e-01, -1.772410883541918e+00, -1.867424563297476e-01,  6.368059969087970e-03,  7.398943213003033e-01,  1.891406320829267e-01,  2.982008175687034e-01,  5.775998844231970e-01, -2.509651298091664e-01,  5.992073806590559e-01,  8.761328449371337e-01,  1.624114092720669e-01,  3.744117274311080e-02
  2.830000000000000e+00,  2.230749190296322e-01, -1.771794929274588e+00, -1.869379319048358e-01,  6.341662707636204e-03,  7.400169440271135e-01,  1.890668324069394e-01,  2.967772544831617e-01,  5.774564234759360e-01, -2.509185690735977e-01,  6.018623846397514e-01,  8.756411737368591e-01,  1.635182891855691e-01,  3.847502583515501e-02
  2.840000000000000e+00,  2.231315608818128e-01, -1.771202293944368e+00, -1.870931993665726e-01,  6.321271502968218e-03,  7.401258796314766e-01,  1.890010590588245e-01,  2.954244607638356e-01,  5.771765695531638e-01, -2.505675930344547e-01,  6.050291713783527e-01,  8.749155128014741e-01,  1.646175919918771e-01,  3.958770420463931e-02
  2.850000000000000e+00,  2.231469031407447e-01, -1.770645632351096e+00, -1.872038511634939e-01,  6.307464171777780e-03,  7.402184662515786e-01,  1.889449287509759e-01,  2.941364402881378e-01,  5.767764336977894e-01, -2.498991858075036e-01,  6.087153628539513e-01,  8.739424975134545e-01,  1.657057517585308e-01,  4.076996953371789e-02
  2.860000000000000e+00,  2.231183192080057e-01, -1.770136608624154e+00, -1.872653950532180e-01,  6.300840924604152e-03,  7.402921294376749e-01,  1.889000038718771e-01,  2.929049243943472e-01,  5.762698429387870e-01, -2.489070971057256e-01,  6.129240674365177e-01,  8.727072022516610e-01,  1.667797691009797e-01,  4.201366106378823e-02
  2.870000000000000e+00,  2.230433522598009e-01, -1.769685530788918e+00, -1.872737211420478e-01,  6.301957706395432e-03,  7.403445567339556e-01,  1.888676874546794e-01,  2.917204145769106e-01,  5.756672314259073e-01, -2.475921457977243e-01,  6.176537314120603e-01,  8.711938692324411e-01,  1.678370001007235e-01,  4.331216853844290e-02
  2.880000000000000e+00,  2.229201098019312e-01, -1.769301063122797e+00, -1.872255198249383e-01,  6.311266714237255e-03,  7.403738502700414e-01,  1.888491310658948e-01,  2.905732568820245e-01,  5.749749065787897e-01, -2.459622444717242e-01,  6.228979809814669e-01,  8.693870081197653e-01,  1.688749576395307e-01,  4.466069829897917e-02
  2.890000000000000e+00,  2.227475802267649e-01, -1.768990020008864e+00, -1.871186138740023e-01,  6.329069083597599e-03,  7.403786458403672e-01,  1.888451627126400e-01,  2.894546658277815e-01,  5.741947552305469e-01, -2.440321412363703e-01,  6.286454592739815e-01,  8.672727753330380e-01,  1.698911446456476e-01,  4.605633408593704e-02
  2.900000000000000e+00,  2.225258451017283e-01, -1.768757240309709e+00, -1.869521805151163e-01,  6.355482899135575e-03,  7.403581910795932e-01,  1.888562394183971e-01,  2.883576198369845e-01,  5.733244138670226e-01, -2.418228923833143e-01,  6.348796712555532e-01,  8.648405086938229e-01,  1.708829347372124e-01,  4.749791231935018e-02
  2.910000000000000e+00,  2.222561755388022e-01, -1.768605537852381e+00, -1.867268533039083e-01,  6.390427754547946e-03,  7.403123798738035e-01,  1.888824263687261e-01,  2.872775613038636e-01,  5.723578846138898e-01, -2.393610965032578e-01,  6.415788565685205e-01,  8.620842730308176e-01,  1.718475105603663e-01,  4.898574472092101e-02
  2.920000000000000e+00,  2.219410152966613e-01, -1.768535721257394e+00, -1.864447071040766e-01,  6.433625297852918e-03,  7.402417445200442e-01,  1.889234018302073e-01,  2.862128520195549e-01,  5.712865385394130e-01, -2.366779357684363e-01,  6.487159147955132e-01,  8.590042672658414e-01,  1.727818639762500e-01,  5.052122857953910e-02
  2.930000000000000e+00,  2.215838654289597e-01, -1.768546674821371e+00, -1.861091408880924e-01,  6.484613734770225e-03,  7.401474108574176e-01,  1.889784847241706e-01,  2.851649572547347e-01,  5.701004138206677e-01, -2.338080818632982e-01,  6.562584083835389e-01,  8.556079535437962e-01,  1.736828555428140e-01,  5.210638710615537e-02
  2.940000000000000e+00,  2.211890940216018e-01, -1.768635491255480e+00, -1.857246813013775e-01,  6.542773231884645e-03,  7.400310242747130e-01,  1.890466800382646e-01,  2.841383569732021e-01,  5.687896915672443e-01, -2.307885310794801e-01,  6.641686651769241e-01,  8.519107930603376e-01,  1.745473240044066e-01,  5.374338015958954e-02
  2.950000000000000e+00,  2.207616992905437e-01, -1.768797646634698e+00, -1.852967344766884e-01,  6.607358594457933e-03,  7.398946559793600e-01,  1.891267363086966e-01,  2.831402075828459e-01,  5.673462190205464e-01, -2.276574345399776e-01,  6.724039957013550e-01,  8.479365089655364e-01,  1.753722305662804e-01,  5.543402040655200e-02
  2.960000000000000e+00,  2.203070551107780e-01, -1.769027207866793e+00, -1.848313145106981e-01,  6.677535466550049e-03,  7.397406991973036e-01,  1.892172092105564e-01,  2.821797993547056e-01,  5.657649496475693e-01, -2.244529851874341e-01,  6.809170313153645e-01,  8.437168403944665e-01,  1.761548185817010e-01,  5.717932309793666e-02
  2.970000000000000e+00,  2.198306654656333e-01, -1.769317063318296e+00, -1.843347747956887e-01,  6.752416554769102e-03,  7.395717642150051e-01,  1.893165257609515e-01,  2.812678706140628e-01,  5.640451820584705e-01, -2.212124136890195e-01,  6.896561794968425e-01,  8.392907987632272e-01,  1.768927676620767e-01,  5.897911038153868e-02
